AUC,Rank,Term_Name,Overlapping_Genes,Adjusted_P-value,Source
0.5,27,Aplasia/Hypoplasia of the mandible,"CD96, CTDP1, TGDS, MYH8, DCHS1, IGF1",0.07023275027662358,DisGeNET
0.5,28,Micrognathism,"CD96, CTDP1, TGDS, MYH8, DCHS1, IGF1",0.07053620515778121,DisGeNET
0.5,26,Decreased projection of mandible,"CD96, CTDP1, TGDS, MYH8, DCHS1, IGF1",0.07096900302901107,DisGeNET
0.5,22,Carcinoma in situ of prostate,"IGF1, ESR2",0.0719204112737709,DisGeNET
0.5,25,Decreased projection of lower jaw,"CD96, CTDP1, TGDS, MYH8, DCHS1, IGF1",0.07380776315017151,DisGeNET
0.5,21,Absent toe,"ARHGAP31, LMBR1",0.07534519276299807,DisGeNET
0.55,1,Intellectual Disability,"RTN2, SLC46A1, CTDP1, KCNK9, PRCD, NRXN3, AFF4, GIGYF2, KBTBD13, HINT1, DPP6, SPTLC2, SPTAN1, CPA6, CD96, GRID2, UNC13A, BRF1, TGDS, TWNK, UBE2A, IGF1, PDYN, ARHGAP31, SLC6A9, GJB3, MYH8, DCHS1, HNRNPH2, RAB40AL",0.0023087168659743276,DisGeNET
0.55,7,Short stature,"CD96, CTDP1, BRF1, TGDS, NRXN3, WISP3, IGF1, AFF4, ROBO1, DPP6, GJB3, GPD1, MYH8, HNRNPH2",0.0087126950738426,DisGeNET
0.55,6,Pediatric failure to thrive,"CD96, ARHGAP31, SLC25A3, SLC46A1, TGDS, NDUFA1, HNRNPH2, SNX10, NLRP1, IGF1, BAAT, ROBO1",0.009292977813949528,DisGeNET
0.55,5,Failure to gain weight,"CD96, ARHGAP31, SLC25A3, SLC46A1, TGDS, NDUFA1, HNRNPH2, SNX10, NLRP1, IGF1, BAAT, ROBO1",0.010345368083239324,DisGeNET
0.55,4,Undergrowth,"CD96, ARHGAP31, SLC25A3, SLC46A1, TGDS, NDUFA1, HNRNPH2, SNX10, NLRP1, IGF1, BAAT, ROBO1",0.010687763517467223,DisGeNET
0.55,3,Cardiac Arrest,"KCNJ5, CACNB2, CDKN1A, KCNE3, TWNK, SMN1, PDYN, TRPM4",0.011358038708973575,DisGeNET
0.55,2,Foot Deformities,"YARS, HINT1, SPTLC2, WISP3, SMN1",0.011912169402788443,DisGeNET
0.55,8,Olfactory Neuroblastoma,"NTRK2, CDKN1A, IGF1",0.029965750077278405,DisGeNET
0.55,9,Syncope,"KCNJ5, CACNB2, KCNE3, TRPM4",0.03380294208522498,DisGeNET
0.55,10,Growth failure,"BRF1, NDUFA1, DCHS1, SNX10, NLRP1, IGF1, MALT1",0.04748251423305579,DisGeNET
0.55,12,Dull intelligence,"CD96, SLC46A1, CTDP1, BRF1, KCNK9, PRCD, TWNK, UBE2A, IGF1, AFF4, ARHGAP31, DPP6, DCHS1, HNRNPH2",0.06668248660618362,DisGeNET
0.55,13,Nodular glomerulosclerosis,"CDKN1A, IGF1, ALPK1, APOL1",0.07171244407642724,DisGeNET
0.55,11,Low intelligence,"CD96, SLC46A1, CTDP1, BRF1, KCNK9, PRCD, TWNK, UBE2A, IGF1, AFF4, ARHGAP31, DPP6, DCHS1, HNRNPH2",0.0727445308431094,DisGeNET
0.55,16,Obesity,"NTRK2, SCARB1, SLC25A3, CDKN1A, BRF1, PRCD, NRXN3, IRAK3, KIR3DL1, IGF1, BAAT, AFF4, DUSP6, ESR2, ROBO1, LIPE, CYP2A6, GPD1, SFTPA1, APOL1, TLR3",0.08019420941444004,DisGeNET
0.55,15,Poor school performance,"CD96, SLC46A1, CTDP1, BRF1, KCNK9, PRCD, TWNK, UBE2A, IGF1, AFF4, ARHGAP31, DPP6, DCHS1, HNRNPH2",0.08086390270052755,DisGeNET
0.55,14,Depressive disorder,"NTRK2, UNC13A, FGF9, TWNK, NSMF, ANG, IGF1, PDYN, ALPK1, DUSP6, TLR3, ESR2",0.083240711198484,DisGeNET
0.55,17,"Epilepsy, Temporal Lobe","NTRK2, SLC6A9, NLRP1, PDYN, MAPK8IP3, CPA6",0.0969925667901268,DisGeNET
0.55,28,Malignant neoplasm of other parts of bronchus or lung,"FGF9, ROBO1",0.10420237373401377,DisGeNET
0.55,27,"Malignant neoplasm of upper lobe, bronchus or lung","FGF9, ROBO1",0.10806172090934761,DisGeNET
0.55,20,Seizures,"CD96, SLC46A1, TGDS, TWNK, NDUFA1, UBE2A, PDYN, MAPK8IP3, DUSP6, ARHGAP31, SLC6A9, HNRNPH2, NLRP1, SPTAN1, CPA6",0.10947723560258904,DisGeNET
0.6,1,Intellectual Disability,"RTN2, CEP104, SLC46A1, CTDP1, KCNK9, PRCD, NRXN3, AFF4, GIGYF2, KBTBD13, DPP6, HINT1, SPTLC2, UBTF, CPA6, SPTAN1, CD96, GRID2, UNC13A, BRF1, TGDS, TWNK, UBE2A, IGF1, PDYN, MUT, ARHGAP31, SLC6A9, GJB3, MYH8, DCHS1, HNRNPH2, RAB40AL",0.0007705421489323101,DisGeNET
0.6,4,Pediatric failure to thrive,"CD96, SLC46A1, SLC25A3, TGDS, NDUFA1, SNX10, IGF1, BAAT, MUT, ROBO1, ARHGAP31, HNRNPH2, NLRP1",0.007621120201266986,DisGeNET
0.6,5,Foot Deformities,"YARS, HINT1, SPTLC2, WISP3, SMN1",0.008017547895973327,DisGeNET
0.6,3,Failure to gain weight,"CD96, SLC46A1, SLC25A3, TGDS, NDUFA1, SNX10, IGF1, BAAT, MUT, ROBO1, ARHGAP31, HNRNPH2, NLRP1",0.009372645490140063,DisGeNET
0.6,2,Undergrowth,"CD96, SLC46A1, SLC25A3, TGDS, NDUFA1, SNX10, IGF1, BAAT, MUT, ROBO1, ARHGAP31, HNRNPH2, NLRP1",0.01145013964183086,DisGeNET
0.6,6,Cardiac Arrest,"CACNB2, KCNJ5, CDKN1A, KCNE3, TWNK, SMN1, PDYN, TRPM4",0.01251436537408867,DisGeNET
0.6,7,Growth failure,"BRF1, NDUFA1, DCHS1, SNX10, NLRP1, IGF1, MUT, MALT1",0.01582194778767843,DisGeNET
0.6,9,Dull intelligence,"CD96, CEP104, SLC46A1, CTDP1, BRF1, KCNK9, PRCD, TWNK, UBE2A, IGF1, AFF4, MUT, ARHGAP31, DPP6, DCHS1, HNRNPH2",0.019647702775393936,DisGeNET
0.6,10,Short stature,"CD96, CTDP1, BRF1, TGDS, WISP3, NRXN3, IGF1, AFF4, ROBO1, DPP6, GJB3, GPD1, MYH8, HNRNPH2",0.021101869748074115,DisGeNET
0.6,8,Low intelligence,"CD96, CEP104, SLC46A1, CTDP1, BRF1, KCNK9, PRCD, TWNK, UBE2A, IGF1, AFF4, MUT, ARHGAP31, DPP6, DCHS1, HNRNPH2",0.022103665622318178,DisGeNET
0.6,12,Poor school performance,"CD96, CEP104, SLC46A1, CTDP1, BRF1, KCNK9, PRCD, TWNK, UBE2A, IGF1, AFF4, MUT, ARHGAP31, DPP6, DCHS1, HNRNPH2",0.02380163371748147,DisGeNET
0.6,11,Obesity,"NTRK2, SCARB1, SLC25A3, LHCGR, CDKN1A, BRF1, PRCD, NRXN3, IRAK3, KIR3DL1, IGF1, BAAT, AFF4, MUT, ESR2, DUSP6, ROBO1, LIPE, SCN10A, CYP2A6, GPD1, SFTPA1, APOL1, TLR3",0.024366386585286236,DisGeNET
0.6,13,Olfactory Neuroblastoma,"NTRK2, CDKN1A, IGF1",0.02528644957059705,DisGeNET
0.6,14,Syncope,"KCNJ5, CACNB2, KCNE3, TRPM4",0.032871598047328136,DisGeNET
0.6,15,Mental deficiency,"CD96, CEP104, SLC46A1, CTDP1, BRF1, KCNK9, PRCD, TWNK, UBE2A, IGF1, AFF4, MUT, ARHGAP31, DPP6, DCHS1, HNRNPH2",0.03332036943000569,DisGeNET
0.6,16,Leydig Cell Tumor,"SCARB1, LHCGR, IGF1",0.04814387001823663,DisGeNET
0.6,17,Addictive Behavior,"NTRK2, SCN10A, OPN1LW, NRXN3, IGF1, PDYN, ROBO1",0.0485900170641744,DisGeNET
0.6,18,Neuropathy,"YARS, SLC46A1, HINT1, SPTLC2, GJB3, TWNK, GARS, SMN1",0.049203582758731663,DisGeNET
0.6,19,Global developmental delay,"CD96, CEP104, NTRK2, SLC46A1, GRID2, CTDP1, BRF1, TGDS, TWNK, NDUFA1, IGF1, AFF4, MUT, ARHGAP31, SLC6A9, HNRNPH2",0.05689246129034895,DisGeNET
0.6,20,Charcot-Marie-Tooth Disease,"YARS, HINT1, CTDP1, SPTLC2, GJB3, TWNK, GARS, SMN1",0.06175036387634234,DisGeNET
0.65,1,Intellectual Disability,"RTN2, CEP104, SLC46A1, CTDP1, KCNK9, PRCD, NRXN3, CHRDL1, AFF4, GIGYF2, KBTBD13, DPP6, HINT1, SPTLC2, UBTF, TGM6, CPA6, SPTAN1, CD96, GRID2, UNC13A, BRF1, TGDS, TWNK, UBE2A, IGF1, PDYN, MUT, ARHGAP31, SLC6A9, SCO2, GJB3, MYH8, DCHS1, HNRNPH2, RAB40AL, TAF1",0.00045835779176412345,DisGeNET
0.65,7,Pediatric failure to thrive,"CD96, SLC46A1, SLC25A3, TGDS, NDUFA1, SNX10, IGF1, BAAT, MUT, ROBO1, ARHGAP31, HNRNPH2, NLRP1, GPIHBP1",0.004976390939521735,DisGeNET
0.65,6,Syncope,"KCNJ5, CACNB2, KCNE2, KCNE3, TRPM4",0.005753042972054122,DisGeNET
0.65,5,Failure to gain weight,"CD96, SLC46A1, SLC25A3, TGDS, NDUFA1, SNX10, IGF1, BAAT, MUT, ROBO1, ARHGAP31, HNRNPH2, NLRP1, GPIHBP1",0.006397462521979034,DisGeNET
0.65,4,Cardiac Arrest,"CACNB2, KCNJ5, CDKN1A, KCNE3, TWNK, TGM6, SMN1, PDYN, TRPM4",0.006958398452263947,DisGeNET
0.65,8,Neuropathy,"YARS, SLC46A1, HINT1, SPTLC2, SCO2, GJB3, IDH1, TWNK, GARS, SMN1",0.008191321381074493,DisGeNET
0.65,3,Undergrowth,"CD96, SLC46A1, SLC25A3, TGDS, NDUFA1, SNX10, IGF1, BAAT, MUT, ROBO1, ARHGAP31, HNRNPH2, NLRP1, GPIHBP1",0.008585279126171732,DisGeNET
0.65,9,Foot Deformities,"YARS, HINT1, SPTLC2, WISP3, SMN1",0.0096153235229015,DisGeNET
0.65,2,Obesity,"PCSK1, SCARB1, SLC25A3, CDKN1A, PRCD, NRXN3, ARR3, AFF4, CYP7A1, ROBO1, LIPE, APOL1, NEFH, GPIHBP1, NTRK2, LHCGR, BRF1, IRAK3, KIR3DL1, IGF1, BAAT, MUT, ESR2, DUSP6, SCN10A, CYP2A6, GPD1, SFTPA1, TLR3",0.010218068640402318,DisGeNET
0.65,10,Short stature,"CD96, CTDP1, BRF1, TGDS, IDH1, WISP3, NRXN3, IGF1, AFF4, ROBO1, DPP6, GJB3, GPD1, MYH8, HNRNPH2",0.03148844249552038,DisGeNET
0.65,11,Growth failure,"BRF1, NDUFA1, DCHS1, SNX10, NLRP1, IGF1, MUT, MALT1",0.03164142527380969,DisGeNET
0.65,13,Olfactory Neuroblastoma,"NTRK2, CDKN1A, IGF1",0.04042000266051709,DisGeNET
0.65,17,Global developmental delay,"CD96, CEP104, NTRK2, SLC46A1, GRID2, CTDP1, BRF1, TGDS, TWNK, NDUFA1, IGF1, AFF4, MUT, ARHGAP31, SLC6A9, SCO2, HNRNPH2, TAF1",0.04116370483334241,DisGeNET
0.65,12,Ventricular Fibrillation,"DPP6, SCN10A, KCNE2, KCNE3",0.04146228405329439,DisGeNET
0.65,16,Peripheral sensory axonal neuropathy,"HINT1, TWNK, NEFH",0.04161977650572813,DisGeNET
0.65,15,Sensory axonal neuropathy,"HINT1, TWNK, NEFH",0.04439442827277667,DisGeNET
0.65,14,Charcot-Marie-Tooth Disease,"YARS, HINT1, CTDP1, SPTLC2, GJB3, TWNK, GARS, SMN1, NEFH",0.04557479969483442,DisGeNET
0.65,18,Distal sensory impairment,"YARS, HINT1, SPTLC2, GARS, NEFH",0.05478087843962131,DisGeNET
0.65,19,Depressive disorder,"KLF11, NTRK2, UNC13A, TWNK, IGF1, PDYN, ESR2, DUSP6, FGF9, NSMF, ANG, ALPK1, NEFH, TLR3",0.05667486084956284,DisGeNET
0.65,22,Dull intelligence,"CD96, CEP104, SLC46A1, CTDP1, BRF1, KCNK9, PRCD, TWNK, UBE2A, IGF1, AFF4, MUT, ARHGAP31, DPP6, DCHS1, HNRNPH2",0.0567213509928669,DisGeNET
0.7,1,Intellectual Disability,"SLC46A1, KCNK9, CHRDL1, AFF4, KBTBD13, HINT1, SPTLC2, UBTF, TGM6, ARID2, SPTAN1, CHRNB2, CD96, GRID2, UNC13A, ROM1, TWNK, VPS33B, PDYN, MUT, SCO2, SPECC1L, MYH8, HNRNPH2, KCNQ5, RTN2, CEP104, CTDP1, RBM8A, PRCD, NRXN3, GIGYF2, DPP6, PUF60, CPA6, MPDU1, BRF1, TGDS, DOLK, UBE2A, IGF1, RAB11B, FAM111B, ARHGAP31, SLC6A9, GJB3, SPRTN, DCHS1, NAA15, RAB40AL, TAF1",2.1611355532398444e-08,DisGeNET
0.7,4,Pediatric failure to thrive,"CD96, RPL5, SLC46A1, SLC25A3, TGDS, SLC10A2, VPS33B, NDUFA1, DOLK, SNX10, IGF1, NLRC4, BAAT, MUT, ROBO1, ARHGAP31, HNRNPH2, NLRP1, MPDU1, GPIHBP1",6.994659094028414e-06,DisGeNET
0.7,3,Failure to gain weight,"CD96, RPL5, SLC46A1, SLC25A3, TGDS, SLC10A2, VPS33B, NDUFA1, DOLK, SNX10, IGF1, NLRC4, BAAT, MUT, ROBO1, ARHGAP31, HNRNPH2, NLRP1, MPDU1, GPIHBP1",8.221805813699114e-06,DisGeNET
0.7,2,Undergrowth,"CD96, RPL5, SLC46A1, SLC25A3, TGDS, SLC10A2, VPS33B, NDUFA1, DOLK, SNX10, IGF1, NLRC4, BAAT, MUT, ROBO1, ARHGAP31, HNRNPH2, NLRP1, MPDU1, GPIHBP1",8.954095637774018e-06,DisGeNET
0.7,5,Obesity,"PCSK1, SCARB1, SLC25A3, CDKN1A, RBM8A, PRCD, NRXN3, PCSK9, ARR3, AFF4, CYP7A1, ROBO1, LIPE, CYP26B1, APOL1, ARID2, NEFH, GPIHBP1, NTRK2, LHCGR, BRF1, SLC10A2, ROM1, IRAK3, KIR3DL1, IGF1, BAAT, MUT, ESR2, DUSP6, SCN10A, CYP2A6, GPD1, SFTPA1, TLR3",0.0008925541266501271,DisGeNET
0.7,6,Short stature,"CD96, CTDP1, BRF1, TGDS, IDH1, WISP3, NRXN3, IGF1, NLRC4, AFF4, ROBO1, DPP6, PUF60, GJB3, GPD1, SPRTN, MYH8, HNRNPH2, ARID2",0.003862036902556569,DisGeNET
0.7,7,Growth failure,"RPL5, BRF1, SLC10A2, NDUFA1, DCHS1, SNX10, NLRP1, IGF1, MUT, MALT1",0.0051398431833886826,DisGeNET
0.7,8,Global developmental delay,"CD96, CEP104, NTRK2, SLC46A1, GRID2, CTDP1, BRF1, TGDS, TWNK, VPS33B, NDUFA1, IGF1, AFF4, MUT, ARHGAP31, SLC6A9, PUF60, SCO2, SPECC1L, HNRNPH2, ARID2, MPDU1, TAF1",0.006119585264556077,DisGeNET
0.7,9,Ventricular Septal Defects,"CD96, RPL5, ARHGAP31, RBM8A, TGDS, SPECC1L, VPS33B, IGF1, SMN1, TBX18",0.007043514958293686,DisGeNET
0.7,10,Cognitive delay,"CD96, CEP104, SLC46A1, GRID2, CTDP1, BRF1, TGDS, TWNK, VPS33B, NDUFA1, AFF4, MUT, ARHGAP31, SLC6A9, PUF60, SCO2, SPECC1L, HNRNPH2, ARID2, MPDU1, TAF1",0.007155298260785302,DisGeNET
0.7,11,Syncope,"KCNJ5, CACNB2, KCNE2, KCNE3, TRPM4",0.009261029036945359,DisGeNET
0.7,17,Mental deficiency,"CD96, CEP104, SLC46A1, CTDP1, BRF1, KCNK9, RBM8A, PRCD, ROM1, TWNK, UBE2A, IGF1, AFF4, MUT, ARHGAP31, DPP6, SPECC1L, DCHS1, HNRNPH2, NAA15, ARID2",0.011377610211531951,DisGeNET
0.7,12,Seizures,"CHRNB2, CD96, SLC46A1, RBM8A, TGDS, IDH1, TWNK, NDUFA1, DOLK, UBE2A, PDYN, MAPK8IP3, DUSP6, ARHGAP31, SCN10A, SLC6A9, SCO2, HNRNPH2, NLRP1, ARID2, CPA6, SPTAN1, MPDU1",0.011397078342399725,DisGeNET
0.7,16,Low intelligence,"CD96, CEP104, SLC46A1, CTDP1, BRF1, KCNK9, RBM8A, PRCD, ROM1, TWNK, UBE2A, IGF1, AFF4, MUT, ARHGAP31, DPP6, SPECC1L, DCHS1, HNRNPH2, ARID2",0.011461739545323943,DisGeNET
0.7,14,Cardiac Arrest,"CACNB2, KCNJ5, CDKN1A, KCNE3, TWNK, TGM6, SMN1, PDYN, TRPM4",0.012107679524091362,DisGeNET
0.7,15,Dull intelligence,"CD96, CEP104, SLC46A1, CTDP1, BRF1, KCNK9, RBM8A, PRCD, ROM1, TWNK, UBE2A, IGF1, AFF4, MUT, ARHGAP31, DPP6, SPECC1L, DCHS1, HNRNPH2, ARID2",0.012225855515012206,DisGeNET
0.7,13,Mental and motor retardation,"CD96, CEP104, SLC46A1, GRID2, CTDP1, BRF1, TGDS, TWNK, VPS33B, NDUFA1, AFF4, MUT, ARHGAP31, SLC6A9, PUF60, SCO2, SPECC1L, HNRNPH2, ARID2, MPDU1, TAF1",0.012687597871814945,DisGeNET
0.7,27,Aplasia/Hypoplasia of the mandible,"CD96, RPL5, CTDP1, RBM8A, TGDS, SPECC1L, VPS33B, SPRTN, MYH8, DCHS1, HNRNPH2, IGF1",0.013004899276830763,DisGeNET
0.7,26,Growth delay,"RPL5, SLC10A2, NDUFA1, DCHS1, SNX10, NLRP1, MUT, MALT1",0.013043020194120018,DisGeNET
0.7,25,Hypoplastic mandible condyle,"CD96, RPL5, CTDP1, RBM8A, TGDS, SPECC1L, VPS33B, SPRTN, MYH8, DCHS1, HNRNPH2, IGF1",0.013373106984332498,DisGeNET
0.75,1,Intellectual Disability,"COL18A1, SLC46A1, KCNK9, CHRDL1, AFF4, KBTBD13, KIAA1109, HINT1, COL4A3BP, SPTLC2, SCN11A, UBTF, TLK2, HIST1H1E, KMT5B, TGM6, ARID2, SPTAN1, CDON, CHRNB2, CD96, GRID2, UNC13A, ROM1, TWNK, VPS33B, EBF3, PDYN, MUT, MAF, SCO2, COL4A3, SPECC1L, MYH8, HNRNPH2, KCNQ5, PHIP, ZMYND11, RTN2, CAMK2B, FOXC2, CEP104, CTDP1, NFIX, SAMD9, RBM8A, PRCD, NRXN3, CRYBA1, PPM1D, GIGYF2, PTHLH, PORCN, DPP6, PUF60, NACC1, APOE, CPA6, SCN3A, MPDU1, ZBTB18, TRAPPC2, MAP3K1, BRF1, TGDS, CRYBB3, NAGA, TRMT1, DOLK, IGF1, UBE2A, RAB11B, FAM111B, ARHGAP31, PNKD, SLC6A9, NMNAT1, GJB3, SPRTN, DCHS1, NAA15, TARDBP, RAB40AL, TAF1, HCN1",1.7371145800107925e-20,DisGeNET
0.75,2,Mental deficiency,"COL18A1, CEP104, SLC46A1, CTDP1, NFIX, RBM8A, KCNK9, PRCD, PPM1D, AFF4, PORCN, COL4A3BP, DPP6, NACC1, HIST1H1E, ARID2, ZBTB18, CD96, BRF1, ROM1, TWNK, NAGA, EBF3, TRMT1, IGF1, UBE2A, MUT, ARHGAP31, MAF, SPECC1L, DCHS1, HNRNPH2, PHIP, NAA15, ZMYND11, HCN1",1.0872233359665673e-06,DisGeNET
0.75,5,Undergrowth,"RPL5, CD96, SLC46A1, SLC25A3, NFIX, TGDS, SLC10A2, GMNN, VPS33B, NDUFA1, SNX10, DOLK, IGF1, NLRC4, BAAT, MUT, ROBO1, ARHGAP31, NACC1, HNRNPH2, NLRP1, CDON, GPIHBP1, MPDU1",4.087273361070317e-06,DisGeNET
0.75,3,Global developmental delay,"CEP104, SLC46A1, CTDP1, SAMD9, PPM1D, AFF4, MC4R, COL4A3BP, PUF60, NACC1, HIST1H1E, ARID2, CDON, MPDU1, ZBTB18, CD96, NTRK2, GRID2, BRF1, TGDS, TWNK, VPS33B, EXOC6B, NDUFA1, NAGA, EBF3, IGF1, MUT, ARHGAP31, SLC6A9, SCO2, SPECC1L, HNRNPH2, TARDBP, ZMYND11, TAF1",4.284044008177581e-06,DisGeNET
0.75,4,Seizures,"COL18A1, SLC46A1, RBM8A, TREM2, SCN11A, NACC1, APOE, NLRP1, JAK2, ARID2, SPTAN1, CPA6, SCN3A, MPDU1, CHRNB2, ZBTB18, CD96, TGDS, IDH1, TWNK, NDUFA1, NAGA, DOLK, UBE2A, PDYN, MAPK8IP3, DUSP6, SCN10A, ARHGAP31, MAF, SLC6A9, NMNAT1, SCO2, EFHC1, HNRNPH2, TARDBP, HCN1",4.85868619272223e-06,DisGeNET
0.75,7,Pediatric failure to thrive,"RPL5, CD96, SLC46A1, SLC25A3, NFIX, TGDS, SLC10A2, GMNN, VPS33B, NDUFA1, SNX10, DOLK, IGF1, NLRC4, BAAT, MUT, ROBO1, ARHGAP31, NACC1, HNRNPH2, NLRP1, CDON, GPIHBP1, MPDU1",4.873452502789946e-06,DisGeNET
0.75,6,Failure to gain weight,"RPL5, CD96, SLC46A1, SLC25A3, NFIX, TGDS, SLC10A2, GMNN, VPS33B, NDUFA1, SNX10, DOLK, IGF1, NLRC4, BAAT, MUT, ROBO1, ARHGAP31, NACC1, HNRNPH2, NLRP1, CDON, GPIHBP1, MPDU1",4.919950117484176e-06,DisGeNET
0.75,9,Low intelligence,"CEP104, SLC46A1, CTDP1, NFIX, RBM8A, KCNK9, PRCD, PPM1D, AFF4, PORCN, COL4A3BP, DPP6, NACC1, HIST1H1E, ARID2, ZBTB18, CD96, BRF1, ROM1, TWNK, NAGA, EBF3, IGF1, UBE2A, MUT, ARHGAP31, MAF, SPECC1L, DCHS1, HNRNPH2, ZMYND11, HCN1",5.99173963545004e-06,DisGeNET
0.75,10,Short stature,"CTDP1, SAMD9, WISP3, NRXN3, NLRC4, PPM1D, AFF4, PTHLH, ROBO1, PORCN, PDE11A, DPP6, PUF60, ARID2, CDON, ZBTB18, CD96, BRF1, TGDS, IDH1, IGF1, MAF, GJB3, GPD1, SPRTN, MYH8, HNRNPH2, SOS2",6.462204272970607e-06,DisGeNET
0.75,8,Dull intelligence,"CEP104, SLC46A1, CTDP1, NFIX, RBM8A, KCNK9, PRCD, PPM1D, AFF4, PORCN, COL4A3BP, DPP6, NACC1, HIST1H1E, ARID2, ZBTB18, CD96, BRF1, ROM1, TWNK, NAGA, EBF3, IGF1, UBE2A, MUT, ARHGAP31, MAF, SPECC1L, DCHS1, HNRNPH2, ZMYND11, HCN1",6.740707089881295e-06,DisGeNET
0.75,11,Poor school performance,"CEP104, SLC46A1, CTDP1, NFIX, RBM8A, KCNK9, PRCD, PPM1D, AFF4, PORCN, COL4A3BP, DPP6, NACC1, HIST1H1E, ARID2, ZBTB18, CD96, BRF1, ROM1, TWNK, NAGA, EBF3, IGF1, UBE2A, MUT, ARHGAP31, MAF, SPECC1L, DCHS1, HNRNPH2, ZMYND11, HCN1",1.2496862440722215e-05,DisGeNET
0.75,12,Mental Retardation,"CEP104, SLC46A1, CTDP1, NFIX, RBM8A, KCNK9, PRCD, PPM1D, AFF4, PORCN, COL4A3BP, DPP6, NACC1, HIST1H1E, APOE, ARID2, SCN3A, ZBTB18, TRAPPC2, CD96, BRF1, ROM1, TWNK, NAGA, EBF3, IGF1, UBE2A, MUT, ARHGAP31, MAF, SPECC1L, DCHS1, HNRNPH2, ZMYND11, HCN1",1.3690604804948046e-05,DisGeNET
0.75,13,Epilepsy,"COL18A1, SLC46A1, RBM8A, TREM2, SCN11A, NACC1, APOE, ARID2, SPTAN1, CPA6, SCN3A, MPDU1, CHRNB2, ZBTB18, CD96, TGDS, IDH1, TWNK, NDUFA1, NAGA, DOLK, UBE2A, PDYN, MAPK8IP3, SCN10A, ARHGAP31, MAF, SLC6A9, NMNAT1, GJB3, MSH3, EFHC1, HNRNPH2, KCNQ5, HCN1",1.898374429691786e-05,DisGeNET
0.75,14,Cognitive delay,"CEP104, SLC46A1, CTDP1, SAMD9, PPM1D, AFF4, COL4A3BP, PUF60, NACC1, HIST1H1E, ARID2, CDON, MPDU1, ZBTB18, CD96, GRID2, BRF1, TGDS, TWNK, VPS33B, NDUFA1, NAGA, EBF3, MUT, ARHGAP31, SLC6A9, SCO2, SPECC1L, HNRNPH2, ZMYND11, TAF1",2.2492991423222728e-05,DisGeNET
0.75,15,Mental and motor retardation,"CEP104, SLC46A1, CTDP1, SAMD9, PPM1D, AFF4, COL4A3BP, PUF60, NACC1, HIST1H1E, ARID2, CDON, MPDU1, ZBTB18, CD96, GRID2, BRF1, TGDS, TWNK, VPS33B, NDUFA1, NAGA, EBF3, MUT, ARHGAP31, SLC6A9, SCO2, SPECC1L, HNRNPH2, ZMYND11, TAF1",7.276928431816464e-05,DisGeNET
0.75,16,Curvature of spine,"TRAPPC2, CD96, NFIX, SAMD9, BRF1, TGDS, IDH1, WISP3, TRIP4, PORCN, DPP6, PUF60, NACC1, DCHS1, GARS, HNRNPH2, ARID2, SOS2",0.00022076483580708858,DisGeNET
