AUC,Rank,Term_Name,Overlapping_Genes,Adjusted_P-value,Source
0.7,6,Aminoacyl-tRNA biosynthesis,"CARS, YARS, GARS",0.6401905015846667,KEGG_2019_Human
0.7,10,Breast cancer,"CDKN1A, FGF9, IGF1, ESR2",0.7025878279652847,KEGG_2019_Human
0.7,11,Phagosome,"SCARB1, ATP6AP1, SFTPA1, TUBA4A",0.7112675791710683,KEGG_2019_Human
0.7,9,MAPK signaling pathway,"CACNB2, NTRK2, FGF9, IGF1, MAPK8IP3, DUSP6",0.7312221478703483,KEGG_2019_Human
0.7,2,Ovarian steroidogenesis,"SCARB1, LHCGR, IGF1",0.8458921566004819,KEGG_2019_Human
0.7,12,Caffeine metabolism,CYP2A6,0.9233408323623272,KEGG_2019_Human
0.7,15,Taurine and hypotaurine metabolism,BAAT,1.0,KEGG_2019_Human
0.7,14,Long-term depression,"GRID2, IGF1",1.0,KEGG_2019_Human
0.7,16,Central carbon metabolism in cancer,"SCO2, IDH1",1.0,KEGG_2019_Human
0.7,17,Retinol metabolism,"CYP26B1, CYP2A6",1.0,KEGG_2019_Human
0.7,13,AMPK signaling pathway,"LIPE, IGF1, RAB11B",1.0,KEGG_2019_Human
0.7,18,Prolactin signaling pathway,"LHCGR, ESR2",1.0,KEGG_2019_Human
0.7,19,p53 signaling pathway,"CDKN1A, IGF1",1.0,KEGG_2019_Human
0.7,34,Biosynthesis of unsaturated fatty acids,BAAT,1.0,KEGG_2019_Human
0.75,1,Cholesterol metabolism,"SCARB1, PCSK9, APOA1, LCAT, APOE, CYP7A1",0.004267899210428067,KEGG_2019_Human
0.75,2,Vitamin digestion and absorption,"SCARB1, SLC46A1, APOA1",0.3063871215624168,KEGG_2019_Human
0.75,9,Fat digestion and absorption,"SCARB1, APOA1, CEL",0.3145038248954233,KEGG_2019_Human
0.75,8,Neurotrophin signaling pathway,"CAMK2B, NTRK2, MAP3K1, IRAK3, SOS2",0.33212740368391047,KEGG_2019_Human
0.75,7,Glioma,"CAMK2B, CDKN1A, IGF1, SOS2",0.3592407019101674,KEGG_2019_Human
0.75,11,Primary bile acid biosynthesis,"BAAT, CYP7A1",0.38008388802259846,KEGG_2019_Human
0.75,12,Ovarian steroidogenesis,"SCARB1, LHCGR, IGF1",0.38342184030255894,KEGG_2019_Human
0.75,3,Aldosterone synthesis and secretion,"CAMK2B, SCARB1, LIPE, KCNJ5, KCNK9",0.3929935500314836,KEGG_2019_Human
0.75,6,Hepatitis B,"CDKN1A, MAP3K1, ATP6AP1, JAK2, SOS2, TLR3",0.39822081573301055,KEGG_2019_Human
0.75,10,MAPK signaling pathway,"CACNB2, NTRK2, MAP3K1, FGF9, IGF1, MAPK8IP3, SOS2, DUSP6",0.4099415663215929,KEGG_2019_Human
0.75,5,Bile secretion,"SCARB1, SLC10A2, BAAT, CYP7A1",0.4362041122544359,KEGG_2019_Human
0.75,13,Breast cancer,"CDKN1A, FGF9, IGF1, SOS2, ESR2",0.47288014450259347,KEGG_2019_Human
0.75,4,Prolactin signaling pathway,"LHCGR, JAK2, SOS2, ESR2",0.49392016605637595,KEGG_2019_Human
0.75,14,Phagosome,"C3, SCARB1, ATP6AP1, SFTPA1, TUBA4A",0.49902251304367023,KEGG_2019_Human
0.75,15,Hepatitis C,"SCARB1, CDKN1A, CLDN14, SOS2, TLR3",0.5015712932096027,KEGG_2019_Human
0.75,18,Tight junction,"MAP3K1, CLDN14, ACTN1, MYH8, TUBA4A",0.5891933757178575,KEGG_2019_Human
0.75,17,Aminoacyl-tRNA biosynthesis,"CARS, YARS, GARS",0.5906003553678245,KEGG_2019_Human
0.75,16,Cholinergic synapse,"CHRNB2, CAMK2B, KCNQ5, JAK2",0.5959189893746784,KEGG_2019_Human
0.75,21,Tuberculosis,"C3, CAMK2B, ATP6AP1, JAK2, MALT1",0.6086366261845393,KEGG_2019_Human
0.75,20,p53 signaling pathway,"CDKN1A, IGF1, PPM1D",0.6252457128520813,KEGG_2019_Human
0.8,1,Cholesterol metabolism,"SCARB1, LRPAP1, LIPG, PCSK9, APOA1, LCAT, APOE, CYP7A1",0.00029287551673406076,KEGG_2019_Human
0.8,2,Aldosterone synthesis and secretion,"CAMK2B, SCARB1, LIPE, KCNJ5, KCNK9, GNA11, AGTR1, CACNA1C, CALM1",0.0034144927785732444,KEGG_2019_Human
0.8,10,Amphetamine addiction,"CAMK2B, CACNA1C, PDYN, CALM1, GRIA4",0.1270731993939796,KEGG_2019_Human
0.8,11,Prolactin signaling pathway,"LHCGR, JAK2, SOS2, ESR2, INS",0.1308046971604528,KEGG_2019_Human
0.8,9,Pathways in cancer,"CAMK2B, CDKN1A, FZD2, TERC, IGF1, ESR2, EPOR, FGF8, RAD51, FGF9, MSH3, GNA11, COL4A3, AGTR1, CALM1, JAK2, SOS2",0.1392421401606558,KEGG_2019_Human
0.8,5,MAPK signaling pathway,"CACNB2, NTRK2, MAP3K1, FGF8, FGF9, IGF1, CACNA1C, MAPK8IP3, SOS2, DUSP6, EPHA2, INS",0.1451699531272012,KEGG_2019_Human
0.8,7,GnRH signaling pathway,"CAMK2B, MAP3K1, GNA11, CACNA1C, CALM1, SOS2",0.14566595400620883,KEGG_2019_Human
0.8,13,Glioma,"CAMK2B, CDKN1A, IGF1, CALM1, SOS2",0.1482566743503941,KEGG_2019_Human
0.8,12,Vitamin digestion and absorption,"SCARB1, SLC46A1, APOA1",0.15186749670632424,KEGG_2019_Human
0.8,4,Adrenergic signaling in cardiomyocytes,"CAMK2B, CACNB2, PLN, AGTR1, PPP2R5D, CACNA1C, CALM1, MYH6",0.1522763555834144,KEGG_2019_Human
0.8,6,Cushing syndrome,"CAMK2B, SCARB1, CDKN1A, PDE11A, FZD2, GNA11, AGTR1, CACNA1C",0.15355766358918765,KEGG_2019_Human
0.8,14,Ovarian steroidogenesis,"SCARB1, LHCGR, IGF1, INS",0.15426873224720516,KEGG_2019_Human
0.8,8,Hepatitis B,"IFIH1, CDKN1A, DDX3X, MAP3K1, ATP6AP1, JAK2, SOS2, TLR3",0.15637895852014397,KEGG_2019_Human
0.8,18,PI3K-Akt signaling pathway,"NTRK2, CDKN1A, FGF8, FGF9, COL4A3, PPP2R5D, IGF1, JAK2, SOS2, EPOR, EPHA2, INS",0.1674278309724366,KEGG_2019_Human
0.8,15,Breast cancer,"CDKN1A, FGF8, FZD2, FGF9, IGF1, SOS2, ESR2",0.1691037356903879,KEGG_2019_Human
0.8,20,Insulin secretion,"CAMK2B, GNA11, CACNA1C, INS, TRPM4",0.16950816788156264,KEGG_2019_Human
0.8,17,Thyroid hormone signaling pathway,"HDAC3, PLN, THRA, SIN3A, MYH6, PLCD1",0.17390479921824434,KEGG_2019_Human
0.8,19,Neurotrophin signaling pathway,"CAMK2B, NTRK2, MAP3K1, IRAK3, CALM1, SOS2",0.17513968576187203,KEGG_2019_Human
0.8,16,Calcium signaling pathway,"CAMK2B, LHCGR, PLN, GNA11, AGTR1, CACNA1C, CALM1, PLCD1",0.18027990670488436,KEGG_2019_Human
0.8,3,Cholinergic synapse,"CHRNB2, CAMK2B, CHRNA4, GNA11, KCNQ5, CACNA1C, JAK2",0.19001266626674176,KEGG_2019_Human
0.85,1,Cholesterol metabolism,"ABCA1, SCARB1, LRPAP1, LIPG, PCSK9, APOA1, LCAT, APOE, LDLRAP1, LPA, CYP7A1",5.1757825513772655e-06,KEGG_2019_Human
0.85,2,Aldosterone synthesis and secretion,"CAMK2B, SCARB1, KCNJ5, KCNK9, CAMK2A, ATP2B2, CACNA1C, CACNA1H, CACNA1G, LIPE, CYP11B2, GNA11, AGTR1, CALM1",1.015960644261421e-05,KEGG_2019_Human
0.85,3,Amphetamine addiction,"PPP1CB, CAMK2B, CAMK2A, CACNA1C, PDYN, CALM1, GRIA3, GRIA4",0.01877951880974858,KEGG_2019_Human
0.85,10,MAPK signaling pathway,"NTRK2, MAP3K1, HSPB1, IGF1, CACNA1C, MAPK8IP3, DUSP6, CACNA1H, CACNA1G, INS, CDC42, CACNB2, FGF8, FGF9, RAC1, SOS2, EPHA2",0.019259801340744197,KEGG_2019_Human
0.85,5,Pathways in cancer,"CAMK2B, CDKN1A, TERC, LAMC3, CAMK2A, GLI2, LRP6, DLL4, CDC42, FGF8, FGF9, GNA11, RAC1, JAK2, SMAD2, FZD2, IGF1, ESR2, EPOR, RAD51, COL4A2, MSH3, COL4A3, AGTR1, CALM1, SOS2",0.0209148641923551,KEGG_2019_Human
0.85,9,Adrenergic signaling in cardiomyocytes,"PPP1CB, CAMK2B, CACNB2, PLN, CAMK2A, AGTR1, PPP2R5D, ATP2B2, CACNA1C, CALM1, MYH6",0.021297161327673567,KEGG_2019_Human
0.85,7,Neurotrophin signaling pathway,"CAMK2B, CDC42, NTRK2, MAP3K1, CAMK2A, IRAK3, PSEN1, RAC1, CALM1, SOS2",0.021548185517336484,KEGG_2019_Human
0.85,8,AGE-RAGE signaling pathway in diabetic complications,"SMAD2, CDC42, DIAPH1, COL4A2, COL4A3, AGTR1, RAC1, JAK2, PLCD1",0.021714936091953657,KEGG_2019_Human
0.85,11,Cortisol synthesis and secretion,"SCARB1, GNA11, AGTR1, NR0B1, CACNA1C, CACNA1H, CACNA1G",0.022201780184400863,KEGG_2019_Human
0.85,4,Cushing syndrome,"CAMK2B, SCARB1, CDKN1A, PDE11A, FZD2, GNA11, CAMK2A, AIP, AGTR1, CACNA1C, CACNA1H, CACNA1G",0.022829793256547454,KEGG_2019_Human
0.85,6,Circadian entrainment,"CAMK2B, KCNJ5, CAMK2A, CACNA1C, CALM1, CACNA1H, GRIA3, CACNA1G, GRIA4",0.023132257611789733,KEGG_2019_Human
0.85,14,Calcium signaling pathway,"CAMK2B, LHCGR, PLN, GNA11, CAMK2A, AGTR1, ATP2B2, CACNA1C, CALM1, CACNA1H, PLCD1, CACNA1G",0.03589633374168021,KEGG_2019_Human
0.85,13,cAMP signaling pathway,"CAMK2B, PDE4D, CAMK2A, ATP2B2, CACNA1C, TSHR, PPP1CB, LIPE, PLN, RAC1, CALM1, GRIA3, GRIA4",0.036126005760497515,KEGG_2019_Human
0.85,12,GnRH signaling pathway,"CAMK2B, CDC42, MAP3K1, GNA11, CAMK2A, CACNA1C, CALM1, SOS2",0.038953809962723185,KEGG_2019_Human
0.85,17,Maturity onset diabetes of the young,"NEUROD1, PAX6, MAFA, INS",0.053281038858706165,KEGG_2019_Human
0.85,15,Focal adhesion,"PPP1CB, CDC42, DIAPH1, COL4A2, VWF, LAMC3, ACTN1, COL4A3, IGF1, RAC1, SOS2, ACTG1",0.053803697567470006,KEGG_2019_Human
0.85,16,Proteoglycans in cancer,"PPP1CB, SMAD2, CAMK2B, CDC42, CDKN1A, FZD2, CAMK2A, ANK2, IGF1, RAC1, SOS2, ACTG1",0.05474433824759108,KEGG_2019_Human
0.85,18,Dopaminergic synapse,"PPP1CB, CAMK2B, KCNJ5, CAMK2A, PPP2R5D, CACNA1C, CALM1, GRIA3, GRIA4",0.0637108820540533,KEGG_2019_Human
0.85,20,PI3K-Akt signaling pathway,"NTRK2, CDKN1A, VWF, LAMC3, PPP2R5D, IGF1, EPOR, INS, FGF8, FGF9, COL4A2, COL4A3, RAC1, JAK2, SOS2, YWHAG, EPHA2",0.06625546283223338,KEGG_2019_Human
0.85,19,Wnt signaling pathway,"CAMK2B, PORCN, FZD2, TBL1XR1, CHD8, CSNK2B, CAMK2A, PSEN1, RAC1, LRP6",0.06681954323499997,KEGG_2019_Human
0.9,1,Cholesterol metabolism,"ABCA1, SCARB1, ABCG8, LRPAP1, ABCG5, PCSK9, APOA1, LCAT, LRP2, CYP7A1, CYP27A1, NPC2, LIPG, ANGPTL3, APOE, LDLRAP1, LPA",6.660437124319301e-10,KEGG_2019_Human
0.9,2,Dilated cardiomyopathy (DCM),"RYR2, ITGB4, TPM3, TPM2, TNNC1, ATP2A2, CACNA1C, IGF1, CACNA1F, ACTB, ACTG1, CACNB2, PLN, ACTC1, SGCB, MYL2, CACNA1S, EMD, MYH6",2.1045595902820188e-07,KEGG_2019_Human
0.9,3,Hypertrophic cardiomyopathy (HCM),"RYR2, ITGB4, TPM3, TPM2, TNNC1, ATP2A2, CACNA1C, IGF1, CACNA1F, ACTB, ACTG1, CACNB2, ACTC1, SGCB, MYL2, CACNA1S, EMD, MYH6",2.9901698804763085e-07,KEGG_2019_Human
0.9,4,Cushing syndrome,"CAMK2B, SCARB1, KMT2D, MAP2K1, CDKN1A, FZD2, CDKN1B, KMT2A, FZD4, CDKN2A, CAMK2A, AIP, CACNA1C, CACNA1F, CACNA1H, CACNA1G, PDE11A, ARMC5, CYP21A2, GNA11, DVL1, AGTR1, CTNNB1, CACNA1S",4.46167144333583e-07,KEGG_2019_Human
0.9,5,Adrenergic signaling in cardiomyocytes,"CAMK2B, RYR2, TPM3, TPM2, TNNC1, CAMK2A, ATP2A2, PPP2R5D, ATP2B2, CACNA1C, CACNA1F, PPP1CB, CACNB2, PLN, ACTC1, PPP2R1A, MYL2, AKT3, AGTR1, CACNA1S, CALM1, SCN1B, MYH6",4.6078520730198516e-07,KEGG_2019_Human
0.9,6,Focal adhesion,"LAMC3, ITGB4, PDGFB, ACTB, ACTG1, PPP1CB, CDC42, AKT3, RAC1, MAP2K1, CAV3, VWF, ACTN1, CAV1, IGF1, COL1A1, DIAPH1, COL4A2, MYL2, COL4A3, CTNNB1, COL4A5, COL9A3, COL9A2, SOS2, VCL",2.587907296377006e-06,KEGG_2019_Human
0.9,7,Pathways in cancer,"CAMK2B, CDKN1A, CDKN1B, TERC, LAMC3, CAMK2A, PDGFB, CXCR4, GLI2, LRP6, CDC42, DLL4, FGF8, FGF9, GNA11, AKT3, DVL1, EP300, RAC1, POLK, JAK2, IL12RB1, JAK3, SMAD2, MAP2K1, FZD2, SMAD3, FZD4, CDKN2A, TPM3, PLEKHG5, IGF1, MTOR, ESR2, EPOR, AR, RAD51, COL4A2, MSH3, COL4A3, GNB1, AGTR1, CTNNB1, FAS, COL4A5, CALM1, SOS2",4.109212394944386e-06,KEGG_2019_Human
0.9,8,Aldosterone synthesis and secretion,"CAMK2B, SCARB1, KCNJ5, KCNK9, CAMK2A, ATP2B2, CACNA1C, CACNA1F, CACNA1H, CACNA1G, LIPE, CYP11B2, CYP21A2, GNA11, AGTR1, CACNA1S, CALM1",6.876938236185287e-06,KEGG_2019_Human
0.9,9,Human papillomavirus infection,"CDKN1A, CDKN1B, LAMC3, ITGB4, PSEN1, RBPJ, CDC42, TBK1, PPP2R1A, AKT3, DVL1, EP300, BCAP31, MAP2K1, FZD2, ATP6AP1, VWF, FZD4, PPP2R5D, MTOR, COL1A1, COL4A2, DLG3, COL4A3, ATP6V1B2, CTNNB1, FAS, COL4A5, COL9A3, COL9A2, SOS2, TLR3",5.534666416936605e-05,KEGG_2019_Human
0.9,10,Lysine degradation,"KMT2E, GCDH, KMT2D, TMLHE, KMT2A, EHHADH, KMT2C, SETD1A, PLOD2, KMT5B, ASH1L, EZH2",6.182874356618526e-05,KEGG_2019_Human
0.9,11,cAMP signaling pathway,"CAMK2B, RYR2, MAP2K1, EDN3, BDNF, PDE4D, CAMK2A, ATP2A2, ATP2B2, CACNA1C, CACNA1F, TSHR, PPP1CB, LIPE, PLN, AKT3, CNGA1, EP300, SOX9, RAC1, CACNA1S, CALM1, GRIA3, GRIA4",6.386170023368132e-05,KEGG_2019_Human
0.9,12,Arrhythmogenic right ventricular cardiomyopathy (ARVC),"RYR2, ITGB4, ATP2A2, CACNA1C, CACNA1F, ACTB, ACTG1, CACNB2, GJA1, SGCB, CTNNB1, CACNA1S, EMD",7.99824817642525e-05,KEGG_2019_Human
0.9,13,Signaling pathways regulating pluripotency of stem cells,"SMAD2, MAP2K1, SMAD3, FZD2, FZD4, ESRRB, SMAD9, PAX6, HNF1A, IGF1, SOX2, REST, KAT6A, AKT3, DVL1, CTNNB1, JAK2, JAK3",0.0001523533361538147,KEGG_2019_Human
0.9,14,Hepatocellular carcinoma,"SMAD2, MAP2K1, CDKN1A, SMARCC2, SMAD3, FZD2, TERC, FZD4, CDKN2A, ARID1A, ACTB, MTOR, ACTG1, LRP6, AKT3, DVL1, CTNNB1, POLK, ARID2, SOS2",0.00016181542980259122,KEGG_2019_Human
0.9,16,PI3K-Akt signaling pathway,"CDKN1A, CDKN1B, LAMC3, ITGB4, PDGFB, INS, FGF8, FGF9, PPP2R1A, AKT3, RAC1, JAK2, JAK3, YWHAG, NTRK2, MAP2K1, VWF, BDNF, PPP2R5D, IGF1, MTOR, EPOR, COL1A1, COL4A2, COL4A3, GNB1, COL4A5, COL9A3, COL9A2, SOS2, EPHA2",0.0003557278391607999,KEGG_2019_Human
0.9,15,Adherens junction,"CDC42, SMAD2, SMAD3, ACTN1, CSNK2B, EP300, CTNNB1, RAC1, MAP3K7, ACTB, VCL, ACTG1",0.0003581623430558336,KEGG_2019_Human
0.9,19,MAPK signaling pathway,"PDGFB, HSPB1, CACNA1C, CACNA1F, CACNA1H, CACNA1G, INS, CDC42, PPP3CA, FGF8, FGF9, AKT3, RAC1, CACNA1S, MAP3K7, NTRK2, MAP2K1, MAP3K1, BDNF, IGF1, MAPK8IP3, DUSP6, CACNB2, RASA1, FAS, SOS2, EPHA2",0.00047446318867977254,KEGG_2019_Human
0.9,18,AGE-RAGE signaling pathway in diabetic complications,"SMAD2, SMAD3, CDKN1B, COL1A1, CDC42, DIAPH1, COL4A2, AKT3, COL4A3, AGTR1, COL4A5, RAC1, JAK2, PLCD1",0.0004770275802691708,KEGG_2019_Human
0.9,17,Glioma,"CAMK2B, CDKN1A, MAP2K1, CDKN2A, AKT3, CAMK2A, PDGFB, POLK, IGF1, CALM1, SOS2, MTOR",0.00048368183380695433,KEGG_2019_Human
0.9,20,Proteoglycans in cancer,"SMAD2, CAMK2B, CDKN1A, MAP2K1, FZD2, CAV3, FZD4, CAV1, CAMK2A, ANK2, IGF1, ACTB, MTOR, ACTG1, PPP1CB, CDC42, AKT3, CTNNB1, FAS, RAC1, SOS2",0.0005046536592899859,KEGG_2019_Human
