AUC,Rank,Term_Name,Overlapping_Genes,Adjusted_P-value,Source
0.55,11,Delayed skeletal maturation (HP:0002750),"CD96, NSMF, IGF1, DUSP6, MALT1",0.1453112333164067,Human_Phenotype_Ontology
0.55,13,Nail dystrophy (HP:0008404),"NLRP1, UBE2A, KRT86",0.14924545148170956,Human_Phenotype_Ontology
0.55,12,Infantile onset (HP:0003593),"SLC46A1, CTDP1, GJB3, GPD1, KRT86, SPTAN1",0.14988061804596725,Human_Phenotype_Ontology
0.55,10,Ventricular fibrillation (HP:0001663),"DPP6, KCNE3",0.1565945383320279,Human_Phenotype_Ontology
0.55,9,Ptosis (HP:0000508),"MYH8, NDUFA1, C10ORF2, NSMF, DCHS1, IGF1, DUSP6",0.16456184607269353,Human_Phenotype_Ontology
0.55,15,Sensorimotor neuropathy (HP:0007141),"SPTLC2, PDYN",0.1793711342782186,Human_Phenotype_Ontology
0.55,32,Abnormal atrioventricular conduction (HP:0005150),"KCNJ5, TRPM4",0.1811240010207381,Human_Phenotype_Ontology
0.55,31,Exocrine pancreatic insufficiency (HP:0001738),"CDKN1A, HFE2",0.1869667107310845,Human_Phenotype_Ontology
0.55,27,Heart block (HP:0012722),"KCNJ5, TRPM4",0.19263110825792337,Human_Phenotype_Ontology
0.55,30,Focal segmental glomerulosclerosis (HP:0000097),"TRPC6, APOL1",0.19319893442212066,Human_Phenotype_Ontology
0.55,33,Bradycardia (HP:0001662),"C10ORF2, TRPM4",0.19458128017790075,Human_Phenotype_Ontology
0.6,1,Autosomal dominant inheritance (HP:0000006),"RTN2, KCNE3, KCNK9, KRT86, GIGYF2, KBTBD13, LMBR1, FGF9, SPTLC2, C10ORF2, NLRP1, CPA6, SPTAN1, TRPM4, YARS, KCNJ5, NTRK2, LHCGR, CEACAM16, PDYN, MAPK8IP3, CACNB2, ARHGAP31, SCN10A, CYP2A6, GJB3, MYH8, NSMF, GARS, ANG, PLCD1, DFNA5",5.189207479831877e-13,Human_Phenotype_Ontology
0.6,2,Autosomal recessive inheritance (HP:0000007),"SLC46A1, SLC25A3, CTDP1, TPMT, PRCD, WISP3, SNX10, IKBKAP, MALT1, LMBR1, HINT1, NLRP7, C10ORF2, SMN1, CPA6, CD96, LHCGR, NDUFA1, HFE2, IGF1, BAAT, MUT, ARHGAP31, GJB3, GPD1, DCHS1, PLCD1",4.98138063106623e-05,Human_Phenotype_Ontology
0.6,3,Abnormal EKG (HP:0003115),"KCNJ5, CACNB2, KCNE3, TRPM4",0.009895720725408294,Human_Phenotype_Ontology
0.6,7,Cutaneous syndactyly (HP:0012725),"LMBR1, MYH8, DCHS1",0.05780133850261151,Human_Phenotype_Ontology
0.6,4,Syncope (HP:0001279),"KCNJ5, CACNB2, TRPM4",0.06719634671898488,Human_Phenotype_Ontology
0.6,6,Glomerulosclerosis (HP:0000096),"TRPC6, IKBKAP, APOL1",0.06743489491971343,Human_Phenotype_Ontology
0.6,5,Hypergonadotropic hypogonadism (HP:0000815),"LHCGR, CTDP1, C10ORF2",0.07106403767621927,Human_Phenotype_Ontology
0.6,8,Multifactorial inheritance (HP:0001426),"GJB3, NLRP1, APOL1",0.08068240259416562,Human_Phenotype_Ontology
0.6,10,Pes cavus (HP:0001761),"RTN2, CTDP1, NSMF, GARS, DUSP6",0.08475920421075585,Human_Phenotype_Ontology
0.6,9,Hypogonadotrophic hypogonadism (HP:0000044),"CTDP1, HFE2, NSMF",0.08823889468147368,Human_Phenotype_Ontology
0.6,12,Upper limb muscle weakness (HP:0003484),"YARS, GARS",0.10074405346122228,Human_Phenotype_Ontology
0.6,11,Sensory axonal neuropathy (HP:0003390),"HINT1, C10ORF2",0.10990260377587885,Human_Phenotype_Ontology
0.6,13,Progressive disorder (HP:0003676),"RTN2, HINT1, C10ORF2, IKBKAP, SMN1",0.1108288687413296,Human_Phenotype_Ontology
0.6,15,Dyschromatopsia (HP:0007641),"OPN1MW, OPN1LW",0.12868555668456638,Human_Phenotype_Ontology
0.6,21,Abnormality of macular pigmentation (HP:0008002),"OPN1MW, OPN1LW",0.13393710652266785,Human_Phenotype_Ontology
0.6,20,Ptosis (HP:0000508),"MYH8, NDUFA1, C10ORF2, NSMF, DCHS1, IGF1, DUSP6",0.13750467895648757,Human_Phenotype_Ontology
0.6,14,Ventricular fibrillation (HP:0001663),"DPP6, KCNE3",0.1378773821620354,Human_Phenotype_Ontology
0.6,19,Slow progression (HP:0003677),"KBTBD13, GARS, SMN1, PDYN",0.13888311012796029,Human_Phenotype_Ontology
0.6,22,Infantile onset (HP:0003593),"SLC46A1, CTDP1, GJB3, GPD1, KRT86, SPTAN1",0.140928929511521,Human_Phenotype_Ontology
0.6,23,Sensorimotor neuropathy (HP:0007141),"SPTLC2, PDYN",0.14405476093843445,Human_Phenotype_Ontology
0.65,1,Autosomal dominant inheritance (HP:0000006),"RTN2, KCNE2, KCNE3, KCNK9, KRT86, GIGYF2, KBTBD13, LMBR1, FGF9, SPTLC2, C10ORF2, NLRP1, TGM6, CPA6, SPTAN1, TRPM4, YARS, KLF11, KCNJ5, NTRK2, LHCGR, CEACAM16, PDYN, MAPK8IP3, CACNB2, ARHGAP31, SCN10A, CYP2A6, SCO2, GJB3, MYH8, AAGAB, NSMF, GARS, ANG, PLCD1, MATN3, DFNA5",4.683800648135338e-16,Human_Phenotype_Ontology
0.65,2,Autosomal recessive inheritance (HP:0000007),"SLC46A1, SLC25A3, CTDP1, TPMT, PRCD, WISP3, CASC5, SNX10, IKBKAP, MALT1, LMBR1, HINT1, NLRP7, C10ORF2, SMN1, CPA6, CD96, LHCGR, NDUFA1, HFE2, IGF1, BAAT, MUT, ARHGAP31, SCO2, GJB3, GPD1, DCHS1, PLCD1, MATN3",3.3582238702926564e-05,Human_Phenotype_Ontology
0.65,3,Abnormal EKG (HP:0003115),"KCNJ5, CACNB2, KCNE2, KCNE3, TRPM4",0.0005608644947089583,Human_Phenotype_Ontology
0.65,4,Syncope (HP:0001279),"KCNJ5, CACNB2, KCNE2, TRPM4",0.002741529755624116,Human_Phenotype_Ontology
0.65,6,Hypogonadotrophic hypogonadism (HP:0000044),"PCSK1, CTDP1, HFE2, NSMF",0.008035618188443599,Human_Phenotype_Ontology
0.65,5,Ventricular fibrillation (HP:0001663),"DPP6, KCNE2, KCNE3",0.008084695353897813,Human_Phenotype_Ontology
0.65,7,X-linked recessive inheritance (HP:0001419),"OPN1MW, OPN1LW, UBE2A, CHRDL1, RAB40AL, TAF1",0.012297911402397473,Human_Phenotype_Ontology
0.65,8,Prolonged QT interval (HP:0001657),"KCNJ5, KCNE2, TRPM4",0.03320564553558527,Human_Phenotype_Ontology
0.65,12,Cutaneous syndactyly (HP:0012725),"LMBR1, MYH8, DCHS1",0.053521410368521004,Human_Phenotype_Ontology
0.65,13,Primary amenorrhea (HP:0000786),"PCSK1, CTDP1, NSMF, DUSP6",0.05405293283623596,Human_Phenotype_Ontology
0.65,9,Slow progression (HP:0003677),"KBTBD13, GARS, TGM6, SMN1, PDYN",0.054715807018399926,Human_Phenotype_Ontology
0.65,10,Hypergonadotropic hypogonadism (HP:0000815),"LHCGR, CTDP1, C10ORF2",0.05643752999130776,Human_Phenotype_Ontology
0.65,11,Glomerulosclerosis (HP:0000096),"TRPC6, IKBKAP, APOL1",0.058386993129295635,Human_Phenotype_Ontology
0.65,15,Recurrent fractures (HP:0002757),"IDH1, NSMF, SNX10, IKBKAP, DUSP6",0.06857582464903977,Human_Phenotype_Ontology
0.65,14,Multifactorial inheritance (HP:0001426),"GJB3, NLRP1, APOL1",0.07299851728157968,Human_Phenotype_Ontology
0.65,16,Babinski sign (HP:0003487),"RTN2, CTDP1, NDUFA1, TGM6, PDYN",0.08099308988958297,Human_Phenotype_Ontology
0.65,25,Supraventricular tachycardia (HP:0004755),"KCNJ5, CACNB2, KCNE2",0.0861148817079674,Human_Phenotype_Ontology
0.65,20,Pes cavus (HP:0001761),"RTN2, CTDP1, NSMF, GARS, DUSP6",0.08645325613236898,Human_Phenotype_Ontology
0.65,19,Upper limb muscle weakness (HP:0003484),"YARS, GARS",0.0869316240191698,Human_Phenotype_Ontology
0.65,17,Atrial fibrillation (HP:0005110),"KCNJ5, CACNB2, KCNE2",0.08948250587621967,Human_Phenotype_Ontology
0.7,1,Autosomal dominant inheritance (HP:0000006),"RTN2, RPL5, KCNE2, KCNE3, KCNK9, PCSK9, KRT86, GIGYF2, KBTBD13, LMBR1, FGF9, SPTLC2, PUF60, C10ORF2, NLRP1, TGM6, CPA6, SPTAN1, TRPM4, CHRNB2, YARS, KLF11, KCNJ5, NTRK2, LHCGR, CEACAM16, ACTN1, ROM1, KIAA0196, PDYN, MAPK8IP3, FAM111B, CACNB2, ARHGAP31, SCN10A, CYP2A6, SCO2, GJB3, MYH8, AAGAB, NSMF, GARS, ANG, TGFBI, PLCD1, MATN3, DFNA5",3.976306492073774e-20,Human_Phenotype_Ontology
0.7,2,Autosomal recessive inheritance (HP:0000007),"SLC46A1, SLC25A3, CTDP1, TPMT, RBM8A, PRCD, WISP3, CASC5, SNX10, IKBKAP, MALT1, LMBR1, HINT1, CYP26B1, NLRP7, C10ORF2, SMN1, CPA6, CD96, LHCGR, SLC10A2, VPS33B, NDUFA1, KIAA0196, HFE2, DOLK, IGF1, BAAT, MUT, ARHGAP31, SCO2, GJB3, GPD1, SPECC1L, DCHS1, ADCK3, PLCD1, MATN3",3.3649394634275086e-07,Human_Phenotype_Ontology
0.7,3,Abnormal EKG (HP:0003115),"KCNJ5, CACNB2, KCNE2, KCNE3, TRPM4",0.0016732946278173776,Human_Phenotype_Ontology
0.7,4,Syncope (HP:0001279),"KCNJ5, CACNB2, KCNE2, TRPM4",0.0065854733939787235,Human_Phenotype_Ontology
0.7,6,Pes cavus (HP:0001761),"RTN2, CTDP1, KIAA0196, NSMF, GARS, ADCK3, DUSP6",0.013486874592282995,Human_Phenotype_Ontology
0.7,5,Ventricular fibrillation (HP:0001663),"DPP6, KCNE2, KCNE3",0.01567081670589543,Human_Phenotype_Ontology
0.7,7,Hypogonadotrophic hypogonadism (HP:0000044),"PCSK1, CTDP1, HFE2, NSMF",0.016373655663322113,Human_Phenotype_Ontology
0.7,10,Abnormality of the upper arm (HP:0001454),"LMBR1, CYP26B1, RBM8A, FGF9",0.029504302629912365,Human_Phenotype_Ontology
0.7,12,Recurrent fractures (HP:0002757),"IDH1, VPS33B, NSMF, SNX10, IKBKAP, DUSP6",0.02962952107777955,Human_Phenotype_Ontology
0.7,11,Impaired vibration sensation in the lower limbs (HP:0002166),"RTN2, KIAA0196, PDYN",0.032189275608380356,Human_Phenotype_Ontology
0.7,9,X-linked recessive inheritance (HP:0001419),"OPN1MW, OPN1LW, UBE2A, CHRDL1, RAB40AL, TAF1",0.032558104866982455,Human_Phenotype_Ontology
0.7,8,Abnormality of the humerus (HP:0003063),"LMBR1, CYP26B1, RBM8A, FGF9",0.03318547984449077,Human_Phenotype_Ontology
0.7,13,Babinski sign (HP:0003487),"RTN2, CTDP1, NDUFA1, KIAA0196, TGM6, PDYN",0.036046452178339024,Human_Phenotype_Ontology
0.7,14,Prolonged QT interval (HP:0001657),"KCNJ5, KCNE2, TRPM4",0.03646099954768463,Human_Phenotype_Ontology
0.7,15,Death in infancy (HP:0001522),"RBM8A, SCO2, VPS33B, DOLK",0.03816219769536803,Human_Phenotype_Ontology
0.7,16,Corneal dystrophy (HP:0001131),"OPN1MW, OPN1LW, TGFBI, CHRDL1",0.03896366774930617,Human_Phenotype_Ontology
0.7,17,Cerebellar atrophy (HP:0001272),"NDUFA1, C10ORF2, TGM6, ADCK3, PDYN, SPTAN1",0.049568948523053685,Human_Phenotype_Ontology
0.7,21,Progressive disorder (HP:0003676),"RTN2, HINT1, KIAA0196, C10ORF2, SMN1, IKBKAP",0.0585123839168754,Human_Phenotype_Ontology
0.7,23,Slow progression (HP:0003677),"KBTBD13, GARS, TGM6, SMN1, PDYN",0.0589613975841637,Human_Phenotype_Ontology
0.7,18,Hypergonadotropic hypogonadism (HP:0000815),"LHCGR, CTDP1, C10ORF2",0.05992411614153698,Human_Phenotype_Ontology
0.75,1,Autosomal dominant inheritance (HP:0000006),"RPL5, KCNK9, PCSK9, KBTBD13, LMBR1, JPH2, SPTLC2, FGF9, SCN11A, TGM6, JAK2, SPTAN1, CDON, CHRNB2, KLF11, LHCGR, ACTN1, ROM1, APOA1, CEL, PDYN, MAPK8IP3, CACNB2, SCN10A, CYP2A6, MAF, SCO2, COL4A3, MYH8, NSMF, GARS, AAGAB, ANG, MATN3, RTN2, FOXC2, NFIX, KCNE2, KCNE3, CRYBA1, PPM1D, KRT86, GIGYF2, PTHLH, PDE11A, SEPN1, PUF60, C10ORF2, NLRP1, CPA6, TRPM4, ZBTB18, YARS, KCNJ5, NTRK2, MAP3K1, CEACAM16, KIAA0196, CFC1, RAX2, FAM111B, NLRP12, ARHGAP31, PNKD, AGBL1, GJB3, TGFBI, TARDBP, PLCD1, DFNA5",6.024296771276441e-32,Human_Phenotype_Ontology
0.75,2,Autosomal recessive inheritance (HP:0000007),"COL18A1, SLC46A1, SLC25A3, TPMT, WISP3, CASC5, SNX10, TREM2, IKBKAP, LMBR1, HINT1, CYP26B1, CD96, LHCGR, VPS33B, HFE2, BAAT, MUT, SCO2, CLDN14, COL4A3, GPD1, SPECC1L, MATN3, CTDP1, SAMD9, RBM8A, PRCD, LCAT, MALT1, C3, SEPN1, NLRP7, C10ORF2, APOE, SMN1, CPA6, PDZD7, P2RY12, SLC10A2, KIAA0196, CRYBB3, NDUFA1, NAGA, DOLK, HPS6, IGF1, CFC1, MYO1E, ARHGAP31, NMNAT1, GJB3, DCHS1, ADCK3, PLCD1",3.887066076942094e-11,Human_Phenotype_Ontology
0.75,3,Opacification of the corneal stroma (HP:0007759),"TRAPPC2, COL18A1, PORCN, MAF, GJB3, APOA1, LCAT, NAGA, TGFBI, IKBKAP, CHRDL1",0.00013650290551690098,Human_Phenotype_Ontology
0.75,4,Abnormal EKG (HP:0003115),"KCNJ5, CACNB2, KCNE2, KCNE3, TRPM4",0.007532729948024216,Human_Phenotype_Ontology
0.75,7,Recurrent fractures (HP:0002757),"PDE11A, NFIX, IDH1, VPS33B, NSMF, SNX10, IKBKAP, DUSP6",0.007685453405402632,Human_Phenotype_Ontology
0.75,6,Proteinuria (HP:0000093),"FOXC2, MYO1E, TRPC6, COL4A3, APOA1, LCAT, APOE, RAB40AL",0.00896636230630307,Human_Phenotype_Ontology
0.75,5,Photophobia (HP:0000613),"FOXC2, OPN1MW, NMNAT1, OPN1LW, PRCD, ROM1, TGFBI, PLCD1, RAX2",0.009511825752405046,Human_Phenotype_Ontology
0.75,8,Babinski sign (HP:0003487),"RTN2, CTDP1, NDUFA1, KIAA0196, TREM2, TGM6, PDYN, TARDBP",0.00969253963278762,Human_Phenotype_Ontology
0.75,9,Syncope (HP:0001279),"KCNJ5, CACNB2, KCNE2, TRPM4",0.012372397483950028,Human_Phenotype_Ontology
0.75,10,Glomerulosclerosis (HP:0000096),"MYO1E, TRPC6, IKBKAP, APOL1",0.01928547387664754,Human_Phenotype_Ontology
0.75,11,Corneal dystrophy (HP:0001131),"MAF, OPN1MW, OPN1LW, TGFBI, CHRDL1",0.019435268316857674,Human_Phenotype_Ontology
0.75,12,Ventricular fibrillation (HP:0001663),"DPP6, KCNE2, KCNE3",0.019498806080836085,Human_Phenotype_Ontology
0.75,13,Progressive disorder (HP:0003676),"RTN2, MYO1E, HINT1, COL4A3, KIAA0196, C10ORF2, SMN1, IKBKAP",0.021281496519377538,Human_Phenotype_Ontology
0.75,14,X-linked recessive inheritance (HP:0001419),"TRAPPC2, OPN1MW, OPN1LW, UBE2A, CHRDL1, RAB40AL, TAF1",0.022479304412753497,Human_Phenotype_Ontology
0.75,15,Hepatomegaly (HP:0002240),"CD96, GPD1, VPS33B, LCAT, APOA1, NAGA, HFE2, SNX10, DOLK, APOE, JAK2, MUT",0.024348772816540194,Human_Phenotype_Ontology
0.75,18,Hypogonadotrophic hypogonadism (HP:0000044),"PCSK1, CTDP1, HFE2, NSMF",0.026296909583220618,Human_Phenotype_Ontology
0.75,16,Recurrent corneal erosions (HP:0000495),"FOXC2, IKBKAP, TGFBI",0.02639582055841528,Human_Phenotype_Ontology
0.75,17,Aplasia/Hypoplasia of the nipples (HP:0006709),"PORCN, KIAA0196, DOLK, RAB40AL",0.027843786617527712,Human_Phenotype_Ontology
0.75,19,Genu varum (HP:0002970),"NFIX, RBM8A, WISP3, MATN3",0.02836873900056725,Human_Phenotype_Ontology
0.75,20,Infantile onset (HP:0003593),"SLC46A1, PNKD, SEPN1, CTDP1, GJB3, SLC10A2, GPD1, NAGA, KRT86, SPTAN1",0.033966155815708415,Human_Phenotype_Ontology
0.8,1,Autosomal dominant inheritance (HP:0000006),"RPL5, GUCA1A, ACTG2, FGF8, FGF9, SCN11A, SCN9A, TGM6, CDON, CHRNB2, LHCGR, ACTN1, CEL, PDYN, SOX10, MAPK8IP3, CACNB2, SCN10A, MAF, SCO2, COL4A3, NSMF, AAGAB, OPTN, EPHA2, RTN2, KCNE2, KCNE3, HEPACAM, TERC, CHRNA4, CACNA1C, GIGYF2, MYH14, OTX2, NLRP1, CPA6, TRPM4, ZBTB18, YARS, SMAD6, RAX2, FAM111B, ARHGAP31, GJB3, CHMP2B, MKRN3, TGFBI, CALM1, KCNK9, THRA, PCSK9, KBTBD13, LMBR1, JPH2, SPTLC2, JAK2, SPTAN1, KLF11, ROM1, NOG, AMPD1, APOA1, FOXL2, CYP2A6, KIF2A, MYH8, GARS, ANG, MATN3, MYH6, FOXC2, NFIX, RPL11, CRYBA1, PPM1D, KRT86, PTHLH, INS, PDE11A, SEPN1, PLN, PUF60, GNA11, C10ORF2, KCNJ5, NTRK2, MAP3K1, CEACAM16, KIAA0196, TBX6, CFC1, MIB1, NLRP12, PNKD, RAD51, AGBL1, TARDBP, PLCD1, DFNA5",2.5501654885636406e-45,Human_Phenotype_Ontology
0.8,2,Autosomal recessive inheritance (HP:0000007),"COL18A1, SLC46A1, IL1RN, SLC25A3, TPMT, TUSC3, WISP3, CASC5, SNX10, TREM2, SPINT2, IKBKAP, LMBR1, HINT1, CYP26B1, CTSK, SCN9A, CD96, LHCGR, NSUN2, VPS33B, TALDO1, HFE2, BAAT, MUT, SCO2, RBP3, CLDN14, COL4A3, GPD1, SPECC1L, AGTR1, MATN3, CTDP1, SAMD9, RBM8A, HEPACAM, SAR1B, PRCD, LCAT, MALT1, C12ORF65, C3, SEPN1, ORC1, NLRP7, C10ORF2, IL36RN, PCBD1, APOE, SMN1, CPA6, PDZD7, P2RY12, SLC10A2, KIAA0196, CRYBB3, NDUFA1, SLC4A11, NAGA, DOLK, HPS6, IGF1, CFC1, TMCO1, MYO1E, ARHGAP31, NMNAT1, GJB3, NDUFAF4, SPAG1, DCHS1, ADCK3, C2ORF71, PLCD1, SPG20",2.84435336140387e-14,Human_Phenotype_Ontology
0.8,3,Ptosis (HP:0000508),"FOXC2, RBM8A, NAA10, NSUN2, NDUFA1, SOX11, FOXL2, IGF1, SOX10, PHF6, DUSP6, C12ORF65, TMCO1, INS, IFIH1, SEPN1, FGF8, NDUFAF4, MYH8, C10ORF2, NSMF, DCHS1",1.0723881476025778e-05,Human_Phenotype_Ontology
0.8,6,Recurrent fractures (HP:0002757),"PDE11A, FGF8, NFIX, TERC, IDH1, CTSK, VPS33B, NSMF, SNX10, IKBKAP, SOX10, DUSP6",7.08387965693064e-05,Human_Phenotype_Ontology
0.8,4,X-linked recessive inheritance (HP:0001419),"TRAPPC2, STS, EDA, OPN1MW, NAA10, OPN1LW, UBE2A, CHRDL1, PHF6, RAB40AL, POU3F4, TAF1",7.182287666859368e-05,Human_Phenotype_Ontology
0.8,5,Opacification of the corneal stroma (HP:0007759),"TRAPPC2, COL18A1, SLC4A11, APOA1, LCAT, NAGA, IKBKAP, CHRDL1, PORCN, STS, MAF, GJB3, TGFBI",8.194767191434459e-05,Human_Phenotype_Ontology
0.8,7,Babinski sign (HP:0003487),"RTN2, CTDP1, NDUFAF4, CHMP2B, NDUFA1, KIAA0196, TREM2, TGM6, PDYN, TARDBP, C12ORF65, SPG20",0.00010605960207740075,Human_Phenotype_Ontology
0.8,8,Syncope (HP:0001279),"KCNJ5, CACNB2, KCNE2, CACNA1C, CALM1, TRPM4",0.00013353447310372198,Human_Phenotype_Ontology
0.8,9,Dry skin (HP:0000958),"STS, EDA, THRA, GJB3, NSUN2, GNA11, NAGA, OTX2, DOLK, UBE2A",0.0005915751331429178,Human_Phenotype_Ontology
0.8,10,Photophobia (HP:0000613),"FOXC2, OPN1MW, NMNAT1, RBP3, OPN1LW, PRCD, ROM1, GUCA1A, TGFBI, C2ORF71, PLCD1, RAX2",0.000593527217518495,Human_Phenotype_Ontology
0.8,11,Hepatomegaly (HP:0002240),"CD96, IL1RN, BCL11A, TERC, VPS33B, LCAT, APOA1, NAGA, HFE2, SNX10, DOLK, SOX10, MUT, IFIH1, CTSK, GPD1, APOE, JAK2",0.0007130026563003409,Human_Phenotype_Ontology
0.8,12,Pes cavus (HP:0001761),"RTN2, FGF8, CTDP1, NSUN2, KIAA0196, NSMF, GARS, ADCK3, SOX10, DUSP6, SPG20",0.0008336885079267886,Human_Phenotype_Ontology
0.8,13,Abnormal EKG (HP:0003115),"KCNJ5, CACNB2, KCNE2, KCNE3, CACNA1C, TRPM4",0.000978123255953712,Human_Phenotype_Ontology
0.8,14,Short distal phalanx of finger (HP:0009882),"ARHGAP31, EDA, NFIX, CTSK, NOG, SOX11, PHF6, PTHLH",0.001457007878429326,Human_Phenotype_Ontology
0.8,16,Supraventricular tachycardia (HP:0004755),"KCNJ5, CACNB2, KCNE2, PLN, NAA10, CACNA1C",0.0019693740197245114,Human_Phenotype_Ontology
0.8,15,Ventricular arrhythmia (HP:0004308),"DPP6, KCNE2, PLN, KCNE3, NAA10, CACNA1C",0.0021006656210394788,Human_Phenotype_Ontology
0.8,17,Supraventricular arrhythmia (HP:0005115),"KCNJ5, CACNB2, KCNE2, PLN, NAA10, CACNA1C",0.002183564401864036,Human_Phenotype_Ontology
0.8,18,Splenomegaly (HP:0001744),"IL1RN, TERC, BCL11A, APOA1, LCAT, SNX10, DOLK, SOX10, MUT, IFIH1, CTSK, GPD1, APOE, JAK2",0.0023977654780343444,Human_Phenotype_Ontology
0.8,20,Hemivertebrae (HP:0002937),"PUF60, ORC1, KIAA0196, TBX6, TMCO1",0.0026109395203970853,Human_Phenotype_Ontology
0.8,19,Cutaneous syndactyly (HP:0012725),"LMBR1, ORC1, NOG, MYH8, DCHS1",0.0027483573898916687,Human_Phenotype_Ontology
