AUC,Rank,Term_Name,Overlapping_Genes,Adjusted_P-value,Source
0.75,7,Hemorrhage NOS,"ZBTB18, MAF",1.0,PheWeb_2019
0.75,9,Acquired hemolytic anemias,"DPP6, ROBO1",1.0,PheWeb_2019
0.75,10,Cholesterolosis of gallbladder,"KCNK9, TBX18",1.0,PheWeb_2019
0.75,11,Acne,"ARHGAP31, NRXN3",1.0,PheWeb_2019
0.75,12,Viral hepatitis,"NTRK2, IGF1",1.0,PheWeb_2019
0.75,13,Dementias,"CARS, APOE",1.0,PheWeb_2019
0.75,3,Senile cataract,"PCSK1, PNKD, PPM1D",1.0,PheWeb_2019
0.75,14,Acquired foot deformities,"GRID2, TGM6",1.0,PheWeb_2019
0.75,15,Torsion dystonia,"KCNJ5, SLC10A2",1.0,PheWeb_2019
0.75,46,Hypothermia/Chills,FGF9,1.0,PheWeb_2019
0.75,47,"Other congenital anomalies of lower limb, including pelvic girdle",DPP6,1.0,PheWeb_2019
0.75,4,"Other chronic ischemic heart disease, unspecified","SAMD9L, KCNE2, TGDS",1.0,PheWeb_2019
0.75,16,Abdominal hernia,"SCARB1, KCNQ5",1.0,PheWeb_2019
0.75,17,Cardiac shunt/ heart septal defect,"MYO1E, GMNN",1.0,PheWeb_2019
0.75,18,Malignant neoplasm of renal pelvis,"SLC10A2, DUSP6",1.0,PheWeb_2019
0.75,19,Hammer toe (acquired),"MC4R, NTRK2",1.0,PheWeb_2019
0.8,1,"Pain, swelling or discharge of eye","DPP6, CTDP1, OTX2",0.6502748846846681,PheWeb_2019
0.8,3,Autoimmune disease NEC,"FGF9, CLASP1",1.0,PheWeb_2019
0.8,2,Tinnitus,"CACNB2, TRPC6, AGBL1",1.0,PheWeb_2019
0.8,9,Cancer of major salivary glands,"EBF3, CACNA1C",1.0,PheWeb_2019
0.8,10,Circadian rhythm sleep disorder,"CYP26B1, ABCA13",1.0,PheWeb_2019
0.8,13,Hemorrhage NOS,"ZBTB18, MAF",1.0,PheWeb_2019
0.8,14,Acquired hemolytic anemias,"DPP6, ROBO1",1.0,PheWeb_2019
0.8,15,Cholesterolosis of gallbladder,"KCNK9, TBX18",1.0,PheWeb_2019
0.8,16,Paroxysmal ventricular tachycardia,"PCSK1, PKDCC",1.0,PheWeb_2019
0.8,4,Solitary pulmonary nodule,"HEPACAM, SLC10A2, ACTG2",1.0,PheWeb_2019
0.8,5,Anal and rectal conditions,"DPP6, GRID2, SMAD6",1.0,PheWeb_2019
0.8,18,Acne,"ARHGAP31, NRXN3",1.0,PheWeb_2019
0.8,19,Viral hepatitis,"NTRK2, IGF1",1.0,PheWeb_2019
0.8,20,Chronic tonsillitis and adenoiditis,"VAC14, GNA11",1.0,PheWeb_2019
0.8,21,Congenital anomalies of skin,"OTX2, ESR2",1.0,PheWeb_2019
0.8,22,Dementias,"CARS, APOE",1.0,PheWeb_2019
0.8,71,Hypothermia/Chills,FGF9,1.0,PheWeb_2019
0.8,72,"Other congenital anomalies of lower limb, including pelvic girdle",DPP6,1.0,PheWeb_2019
0.8,6,Senile cataract,"PCSK1, PNKD, PPM1D",1.0,PheWeb_2019
0.8,24,Acquired foot deformities,"GRID2, TGM6",1.0,PheWeb_2019
0.85,1,"Pain, swelling or discharge of eye","DPP6, CTDP1, OTX2",1.0,PheWeb_2019
0.85,3,Malunion and nonunion of fracture,"ANKH, WAC, ATP2B2",1.0,PheWeb_2019
0.85,4,Paroxysmal ventricular tachycardia,"PCSK1, PKDCC, MYO10",1.0,PheWeb_2019
0.85,5,Acne,"KIRREL3, ARHGAP31, NRXN3",1.0,PheWeb_2019
0.85,11,Autoimmune disease NEC,"FGF9, CLASP1",1.0,PheWeb_2019
0.85,2,Heart failure with reduced EF [Systolic or combined heart failure],"KCNE2, PDE4D, FMN2, PSEN1",1.0,PheWeb_2019
0.85,6,Tinnitus,"CACNB2, TRPC6, AGBL1",1.0,PheWeb_2019
0.85,7,Partial epilepsy,"SOX2, DPP6, LPA",1.0,PheWeb_2019
0.85,8,Other hypertensive complications,"ANK2, EBF3, PTHLH",1.0,PheWeb_2019
0.85,17,Secondary/extrinsic cardiomyopathies,"NR2F1, TGM6",1.0,PheWeb_2019
0.85,18,Cancer of major salivary glands,"EBF3, CACNA1C",1.0,PheWeb_2019
0.85,19,Circadian rhythm sleep disorder,"CYP26B1, ABCA13",1.0,PheWeb_2019
0.85,9,Other disorders of peritoneum,"LAMC3, TBX20, SOX11",1.0,PheWeb_2019
0.85,10,Poisoning by other anti-infectives,"KIF2A, LDLRAP1, POU3F3",1.0,PheWeb_2019
0.85,20,Hemorrhage NOS,"ZBTB18, MAF",1.0,PheWeb_2019
0.85,21,Other specified benign mammary dysplasias,"TBL1XR1, GRIA4",1.0,PheWeb_2019
0.85,22,Pallor and flushing,"COL4A2, MUT",1.0,PheWeb_2019
0.85,12,Benign neoplasm of other endocrine glands and related structures,"CUL3, XIRP2, GRIA4",1.0,PheWeb_2019
0.85,13,"Eye infection, viral","KIRREL3, SMAD2, KIF2A",1.0,PheWeb_2019
0.85,27,Acquired hemolytic anemias,"DPP6, ROBO1",1.0,PheWeb_2019
0.9,1,Disorders of the pituitary gland and its hypothalamic control,"RYR2, GJA1, MKRN3, RBPJ, SMC3",1.0,PheWeb_2019
0.9,5,"Pain, swelling or discharge of eye","DPP6, CTDP1, OTX2",1.0,PheWeb_2019
0.9,4,Tinnitus,"CACNB2, TRPC6, AGBL1, MAP3K7",1.0,PheWeb_2019
0.9,8,Circadian rhythm sleep disorder,"CYP26B1, CRYBB2, ABCA13",1.0,PheWeb_2019
0.9,2,"Macular degeneration, wet","MSR1, NTRK2, NBEA, GFM2, PARK2",1.0,PheWeb_2019
0.9,3,Heart failure with reduced EF [Systolic or combined heart failure],"KCNE2, PDE4D, FMN2, PSEN1, TMPRSS15",1.0,PheWeb_2019
0.9,11,Lung transplant,"AGBL1, PARK2, AFF2",1.0,PheWeb_2019
0.9,7,Staphylococcus infections,"SCARB1, CTTNBP2, HNRNPU, RBM10",1.0,PheWeb_2019
0.9,14,Cholesteatoma,"EDN3, COL4A2, GRHL2",1.0,PheWeb_2019
0.9,15,Malunion and nonunion of fracture,"ANKH, WAC, ATP2B2",1.0,PheWeb_2019
0.9,16,Paroxysmal ventricular tachycardia,"PCSK1, PKDCC, MYO10",1.0,PheWeb_2019
0.9,6,"Cellulitis and abscess of leg, except foot","EIF2B5, EDA, TLK2, MUT, NEUROG3",1.0,PheWeb_2019
0.9,9,Esophageal bleeding (varices/hemorrhage),"NR2F1, HNRNPH2, RAB28, SYNE1",1.0,PheWeb_2019
0.9,10,Poisoning by other anti-infectives,"MSR1, KIF2A, LDLRAP1, POU3F3",1.0,PheWeb_2019
0.9,17,Acne,"KIRREL3, ARHGAP31, NRXN3",1.0,PheWeb_2019
0.9,18,Cancer of stomach,"DPP6, CTNND2, DCDC2",1.0,PheWeb_2019
0.9,19,Chronic tonsillitis and adenoiditis,"VAC14, CTNND2, GNA11",1.0,PheWeb_2019
0.9,12,"Eye infection, viral","KIRREL3, SMAD2, ZEB1, KIF2A",1.0,PheWeb_2019
0.9,22,Torsion dystonia,"KCNJ5, SLC10A2, AKT3",1.0,PheWeb_2019
0.9,43,Autoimmune disease NEC,"FGF9, CLASP1",1.0,PheWeb_2019
0.95,16,Peptic ulcer (excl. esophageal),"COL4A1, KIAA2022, SLC16A2, ADA, FARS2",0.693519933624708,PheWeb_2019
0.95,22,"Macular degeneration, wet","MSR1, NTRK2, NBEA, GFM2, ITGB2, PARK2",0.6964262864885016,PheWeb_2019
0.95,20,Other disorders of arteries and arterioles,"RYR2, CR2, TENM3, SLC7A7, CTNND2",0.6966803136408093,PheWeb_2019
0.95,21,Dysmetabolic syndrome X,"LOX, TPM1, NR2F1, PKP1, ITGB6, PHEX, PRKG1",0.722505774808854,PheWeb_2019
0.95,24,Congenital anomalies of great vessels,"SI, CPA6, SHROOM4, BMP15",0.7241776509047834,PheWeb_2019
0.95,25,Heart failure with reduced EF [Systolic or combined heart failure],"KCNE2, PDE4D, KCNQ1, FMN2, PSEN1, TMPRSS15",0.7267736038679596,PheWeb_2019
0.95,18,Throat pain,"RIMS1, FOXG1, CAMTA1, SCN5A",0.7307054908958409,PheWeb_2019
0.95,19,Candidiasis of skin and nails,"TNFRSF13B, C7, NBEA, ACTN1, MITF",0.733347698569273,PheWeb_2019
0.95,15,Cardiac shunt/ heart septal defect,"MYO1E, NDUFA12, RAB23, GMNN, PRKG1",0.7397545958663552,PheWeb_2019
0.95,23,Osteochondropathies,"ACAN, VWF, DMD, ABHD5, MAP3K7",0.7489267983655346,PheWeb_2019
0.95,17,Extrapyramidal disease and abnormal movement disorders,"PCSK1, MYO5B, TNFAIP3, APOB, SHANK2, CT47B1",0.7529931416392883,PheWeb_2019
0.95,14,Abdominal hernia,"SCARB1, RIMS1, AUH, SCN8A, KCNQ5",0.7925942098568092,PheWeb_2019
0.95,26,Other and unspecified disorders of the nervous system,"EPM2A, MEF2C, DPP6, TPK1, MNX1",0.8076648716663974,PheWeb_2019
0.95,31,Other disorders of tympanic membrane,"ABCA1, C2CD3, DCX, CAMTA1, PMS2",0.8154957375118302,PheWeb_2019
0.95,43,Poisoning by other anti-infectives,"MSR1, KIF2A, NEDD4L, LDLRAP1, POU3F3",0.8243513610853256,PheWeb_2019
0.95,51,Other disorders of gallbladder,"PMP22, USH2A, MAP3K7, LRP6",0.828281232143216,PheWeb_2019
0.95,52,Diseases of esophagus,"PROKR2, TENM3, MYCN, MAK, IL1RAPL1, NF2",0.8284493635391142,PheWeb_2019
0.95,27,Alcohol-related disorders,"XIRP2, ARSE, TNPO3, SEC63",0.8286645248512429,PheWeb_2019
0.95,30,Malaise and fatigue,"NFIA, RBM20, IGF1, FAT4, MCPH1",0.8426789287622245,PheWeb_2019
0.95,42,Other disorders of peritoneum,"LAMC3, COL4A1, TBX20, SOX11, HIVEP2",0.8439787744445,PheWeb_2019
1.0,13,Other disorders of cervical region,"FTO, HDAC4, WWOX, AGBL1, SEMA3A",0.257481538378055,PheWeb_2019
1.0,9,Astigmatism,"HDAC4, TPO, AUH, DCC, PCDH15, PLCG2, TAB2, GDF6",0.2578382389031908,PheWeb_2019
1.0,8,Intestinal disaccharidase deficiencies and disaccharide malabsorption,"GRXCR1, TENM3, RELN, FN1, AP3B1, TBX3",0.25972679469092014,PheWeb_2019
1.0,1,Esophageal bleeding (varices/hemorrhage),"DNAJB6, POLR1A, FMR1, NR2F1, BTK, ST3GAL5, HNRNPH2, RAB28, EIF2AK4, SYNE1",0.26213498774571714,PheWeb_2019
1.0,16,Heart valve disorders,"PKHD1, RBFOX1, FZD2, SHOC2, TRAPPC9, FAT4, SHANK2, FOXP1",0.2712251236520887,PheWeb_2019
1.0,15,Peptic ulcer (excl. esophageal),"CNTNAP2, COL4A1, KIAA2022, LMX1B, SLC16A2, ADA, FARS2",0.2713599374246589,PheWeb_2019
1.0,12,Other specified benign mammary dysplasias,"RBFOX1, TBL1XR1, XYLT1, RPGRIP1L, TRDN, GRIA4",0.274098119269549,PheWeb_2019
1.0,10,"Malignant neoplasm of rectum, rectosigmoid junction, and anus","RBFOX1, DCC, HLCS, KCNK18, ACTB, GLI3, MCPH1",0.2846791856966024,PheWeb_2019
1.0,11,"Thoracic or lumbosacral neuritis or radiculitis, unspecified","PTPRT, BMP4, DDC, CPT1A, ABCC8, CTNND2, ADAMTS18, AKT3, HYDIN, IKZF1",0.28863022382124126,PheWeb_2019
1.0,14,Anemia in chronic kidney disease,"MYLIP, GLUD1, NUBPL, DNAH5, LPIN2, CDC73, SEC63",0.2907427900978488,PheWeb_2019
1.0,7,Anomalies of tooth position/malocclusion,"RBFOX1, BCL11A, WNK1, DNAH5, PLCB1, MCPH1",0.29683062250390874,PheWeb_2019
1.0,6,Ileostomy status,"TGM1, COL4A1, FOXG1, GORAB, SLC2A1, NEDD4L, MED13L",0.32115407238594423,PheWeb_2019
1.0,5,Premature beats,"GALNS, RBFOX1, FRAS1, NPHS1, FRMPD4, MYT1L, FOXG1, ANK2",0.32763034838180966,PheWeb_2019
1.0,4,Other disorders of thyroid,"MSR1, ZEB2, COG6, NRXN3, KCNQ4, POT1, LRIG2, ISPD, GPHN",0.3323395429185042,PheWeb_2019
1.0,17,Alcoholism,"OCA2, TENM3, PTCHD1, RPS29, TYRP1, IL1RAPL1, SLC19A3",0.33272328516111876,PheWeb_2019
1.0,21,Congenital coagulation defects,"TENM3, CACNA2D1, FBLN5, SGCG, F5, SLC19A2",0.342038968745974,PheWeb_2019
1.0,22,Diseases of sebaceous glands,"RBFOX1, SGCD, PTCHD1, SCNN1B, IL1RAPL1, PLCD1, SGCG",0.34842605499947316,PheWeb_2019
1.0,18,Disorders of menstruation and other abnormal bleeding from female genital tract,"RYR2, RIMS1, WWOX, FGF14, GLB1, TBL1XR1, GNB1, PIEZO2, PRKAG2, GIGYF2",0.3531174459681819,PheWeb_2019
1.0,20,Anaphylactic shock NOS,"ZNF462, TENM3, EYA4, MSX1, WHSC1, GRIA3",0.3591409171832727,PheWeb_2019
1.0,19,Myalgia and myositis unspecified,"EVC2, TRIO, FGF14, MTHFD1, KCND3, SLC10A2, KCNMA1, TBCD, ANK1",0.36858694513439116,PheWeb_2019
