AUC,Rank,Term_Name,Overlapping_Genes,Adjusted_P-value,Source
0.65,26,Attention deficit hyperactivity disorder or cannabis use,SLC6A9,1.0,GWAS_Catalog_2019
0.65,27,Plasma amyloid beta peptide concentrations (ABx-42),KRT86,1.0,GWAS_Catalog_2019
0.65,28,Brain connectivity,UBE2A,1.0,GWAS_Catalog_2019
0.65,29,QRS complex (Cornell),CDKN1A,1.0,GWAS_Catalog_2019
0.7,2,Electrocardiographic conduction measures,"CDKN1A, SCN10A",0.6763641708244098,GWAS_Catalog_2019
0.7,1,Visceral adipose tissue,"KCNK9, ROBO1",0.9061590394377075,GWAS_Catalog_2019
0.7,3,Severity of nausea and vomiting of pregnancy,"TRPC6, SPECC1L",1.0,GWAS_Catalog_2019
0.7,4,Myocardial infarction (early onset),"KCNE2, PCSK9",1.0,GWAS_Catalog_2019
0.7,5,Plasma PCSK9 levels in stable coronary artery disease,"PCSK9, KCNQ5",1.0,GWAS_Catalog_2019
0.7,6,Response to quetiapine in schizophrenia,"SLC10A2, IGF1",1.0,GWAS_Catalog_2019
0.7,17,Electrodermal activity,NRXN3,1.0,GWAS_Catalog_2019
0.7,18,Facial emotion recognition,ROBO1,1.0,GWAS_Catalog_2019
0.7,19,Amyotrophic lateral sclerosis in C9orf72 mutation positive individuals,UNC13A,1.0,GWAS_Catalog_2019
0.7,20,Vitamin E levels,SCARB1,1.0,GWAS_Catalog_2019
0.7,21,Change in LVEF in response to paclitaxel and trastuzumab in HER2+ breast cancer,TRPC6,1.0,GWAS_Catalog_2019
0.7,22,Circulating phylloquinone levels,KCNK9,1.0,GWAS_Catalog_2019
0.7,23,Coronary heart disease (SNP X SNP interaction),HFE2,1.0,GWAS_Catalog_2019
0.7,24,Diabetic retinopathy in type 2 diabetes,TBX18,1.0,GWAS_Catalog_2019
0.7,27,Type 2 diabetes nephropathy including microalbuminuria,PRCD,1.0,GWAS_Catalog_2019
0.7,28,Body mass index  (smoking years interaction),KCNE2,1.0,GWAS_Catalog_2019
0.7,29,"Caffeine metabolism (plasma 1,7-dimethylxanthine (paraxanthine) level)",CYP2A6,1.0,GWAS_Catalog_2019
0.7,30,"Caffeine metabolism (plasma 3,7-dimethylxanthine (theobromine) level)",CYP2A6,1.0,GWAS_Catalog_2019
0.7,32,End-stage renal disease,APOL1,1.0,GWAS_Catalog_2019
0.7,33,Atrioventricular conduction,SCN10A,1.0,GWAS_Catalog_2019
0.75,6,Visceral adipose tissue,"KCNK9, ROBO1",0.31405117739078753,GWAS_Catalog_2019
0.75,5,HDL cholesterol,"MC4R, SCARB1, SLC46A1, LCAT, APOA1, SNX10, APOE, JAK2, GPIHBP1",0.34380349319375875,GWAS_Catalog_2019
0.75,7,Electrocardiographic conduction measures,"CDKN1A, SCN10A",0.400974873396192,GWAS_Catalog_2019
0.75,4,Total cholesterol levels,"SCARB1, COL18A1, PCSK9, APOA1, LCAT, APOE, JAK2, CYP7A1",0.4114443616623089,GWAS_Catalog_2019
0.75,3,Triglycerides,"C3, SCARB1, COL18A1, CDKN1A, MAP3K1, APOA1, APOE, ARID2",0.44552645332406016,GWAS_Catalog_2019
0.75,13,Feeling fed-up,"KIAA1109, ACTN1, HCN1",0.4616934409456782,GWAS_Catalog_2019
0.75,14,Cerebrospinal fluid p-Tau181p:AB1-42 ratio,"CYP2A6, APOE",0.4712262883452429,GWAS_Catalog_2019
0.75,17,Cholesterol efflux capacity (ABCA-1 dependent assay),"APOA1, APOE",0.4817265936321159,GWAS_Catalog_2019
0.75,11,HDL cholesterol levels,"MC4R, SCARB1, APOA1, LCAT, APOE",0.48253208706330536,GWAS_Catalog_2019
0.75,10,Metabolite levels (lipoprotein measures),"SCARB1, PCSK9, APOE",0.4879479162319525,GWAS_Catalog_2019
0.75,2,Alzheimer's disease (late onset),"CEACAM16, TRIP4, TREM2, APOE, CDON",0.49791585545790346,GWAS_Catalog_2019
0.75,12,Quantitative traits,"CACNB2, COL4A3BP, APOE",0.500167894357818,GWAS_Catalog_2019
0.75,16,LDL cholesterol levels,"PCSK9, APOA1, APOE, CYP7A1",0.5067339528565434,GWAS_Catalog_2019
0.75,8,Regular attendance at a pub or social club,"DPP6, STAP1, C10ORF2, PDZD7",0.5109912990006924,GWAS_Catalog_2019
0.75,31,Lipoprotein-associated phospholipase A2 activity and mass,"SCARB1, APOE",0.5196010864735299,GWAS_Catalog_2019
0.75,9,Obesity,"MC4R, MAF, NRXN3, ALPK1",0.5204396896708203,GWAS_Catalog_2019
0.75,15,Hippocampal atrophy,"COL18A1, APOE, ARID2",0.5307051172349273,GWAS_Catalog_2019
0.75,30,Early-onset Parkinson's disease,"COL18A1, CEL",0.5369211226893142,GWAS_Catalog_2019
0.75,29,Response to quetiapine in schizophrenia,"SLC10A2, IGF1",0.5554356441613596,GWAS_Catalog_2019
0.75,28,Plasma PCSK9 levels in stable coronary artery disease,"PCSK9, KCNQ5",0.5752726314528367,GWAS_Catalog_2019
0.8,5,Total cholesterol levels,"SCARB1, LRPAP1, COL18A1, LIPG, PCSK9, APOA1, LCAT, APOE, JAK2, CYP7A1",0.2816236537474289,GWAS_Catalog_2019
0.8,6,Feeling fed-up,"NEK9, KIAA1109, ACTN1, HCN1",0.29011562003070235,GWAS_Catalog_2019
0.8,1,Resting heart rate,"KCNJ5, PLN, MYRF, NMNAT1, BCL11A, COL4A3, CACNA1C, APOE, MYH6",0.292957407767553,GWAS_Catalog_2019
0.8,2,HDL cholesterol,"MC4R, SCARB1, SLC46A1, MYRF, LIPG, APOA1, LCAT, SNX10, APOE, JAK2, GPIHBP1, BPTF",0.32128404280301653,GWAS_Catalog_2019
0.8,4,Metabolite levels (lipoprotein measures),"SCARB1, LIPG, PCSK9, APOE",0.3295080441483848,GWAS_Catalog_2019
0.8,3,Triglycerides,"C3, SCARB1, LRPAP1, COL18A1, CDKN1A, MAP3K1, MYRF, APOA1, APOE, ARID2",0.3664342159560236,GWAS_Catalog_2019
0.8,16,"Coronary artery disease (myocardial infarction, PTCA, CABG, angina or CIHD)","SCARB1, KCNE2, PCSK9, APOA1, APOE, GIGYF2",0.3790075248868967,GWAS_Catalog_2019
0.8,15,Primary tooth development (time to first tooth eruption),"CACNB2, EDA, CDON",0.40401415028032434,GWAS_Catalog_2019
0.8,14,Electrocardiographic conduction measures,"CDKN1A, SCN10A",0.43041430485309373,GWAS_Catalog_2019
0.8,13,HDL cholesterol levels,"MC4R, SCARB1, LIPG, APOA1, LCAT, APOE",0.4423457379524208,GWAS_Catalog_2019
0.8,12,LDL cholesterol levels,"LRPAP1, PCSK9, APOA1, APOE, CYP7A1",0.45930807378714844,GWAS_Catalog_2019
0.8,19,Electrocardiographic traits,"CDKN1A, SCN10A, MYH6",0.4787605012185989,GWAS_Catalog_2019
0.8,9,Lipid metabolism phenotypes,"LIPG, PCSK9, APOA1, APOE",0.4878820887293591,GWAS_Catalog_2019
0.8,17,Total cholesterol levels in HDL,"LIPG, LCAT",0.4911572920417481,GWAS_Catalog_2019
0.8,10,"Cholesterol, total","LRPAP1, LIPG, PCSK9, APOA1, APOE, CPA6, CYP7A1",0.49799442533207106,GWAS_Catalog_2019
0.8,11,Alzheimer's disease (late onset),"CEACAM16, TRIP4, TREM2, APOE, CDON",0.5010633532223437,GWAS_Catalog_2019
0.8,18,Parental longevity (father's attained age),"CYP2A6, CHRNA4, APOE",0.5053583068418545,GWAS_Catalog_2019
0.8,8,Visceral adipose tissue,"KCNK9, ROBO1",0.5073553910119553,GWAS_Catalog_2019
0.8,7,P wave duration,"SCN10A, MYH6, HCN1",0.534513386560114,GWAS_Catalog_2019
0.8,29,Obesity,"MC4R, MAF, NRXN3, ALPK1",0.6289049633408624,GWAS_Catalog_2019
0.85,1,Total cholesterol levels,"ABCA1, SCARB1, LRPAP1, COL18A1, DOCK7, PCSK9, APOA1, LCAT, A2ML1, FMN2, CYP7A1, CACNA1G, COL4A2, LIPG, APOE, LPA, LDLRAP1, JAK2",0.0009715598257529298,GWAS_Catalog_2019
0.85,3,Metabolite levels (lipoprotein measures),"ABCA1, SCARB1, LIPG, PCSK9, APOE, LPA",0.017942219130475712,GWAS_Catalog_2019
0.85,4,HDL cholesterol,"ABCA1, SCARB1, SLC46A1, MYRF, DOCK7, APOA1, LCAT, SNX10, CTCF, PEPD, MC4R, LIPG, APOE, JAK2, LPA, GPIHBP1, BPTF",0.021181493031852537,GWAS_Catalog_2019
0.85,2,"Cholesterol, total","ABCA1, LRPAP1, LIPG, DOCK7, PCSK9, APOA1, A2ML1, APOE, LPA, LDLRAP1, CPA6, CYP7A1",0.0237181227498322,GWAS_Catalog_2019
0.85,5,Triglycerides,"ABCA1, SCARB1, LRPAP1, COL18A1, CDKN1A, MAP3K1, MYRF, DOCK7, APOA1, PEPD, C3, APOE, ARID2, LPA",0.03982155698011585,GWAS_Catalog_2019
0.85,7,"Caffeine metabolism (plasma 3,7-dimethylxanthine (theobromine) level)","CYP2A6, ADCK4, SNRPA",0.059943820159741965,GWAS_Catalog_2019
0.85,6,"Caffeine metabolism (plasma 1,7-dimethylxanthine (paraxanthine) level)","CYP2A6, ADCK4, SNRPA",0.06993445685303229,GWAS_Catalog_2019
0.85,8,"Coronary artery disease (myocardial infarction, PTCA, CABG, angina or CIHD)","SCARB1, REST, KCNE2, COL4A2, PCSK9, APOA1, APOE, LPA, GIGYF2",0.07744441566298174,GWAS_Catalog_2019
0.85,9,Advanced age-related macular degeneration,"KMT2E, C3, ABCA1, C9, COL4A3, CFI, APOE",0.10389376020287491,GWAS_Catalog_2019
0.85,10,Resting heart rate,"KCNJ5, PLN, MYRF, NMNAT1, BCL11A, COL4A3, TBX20, CACNA1C, APOE, MYH6",0.14174288438785812,GWAS_Catalog_2019
0.85,11,LDL cholesterol,"ABCA1, LRPAP1, COL4A2, LIPG, DOCK7, PCSK9, APOA1, APOE, LPA, LDLRAP1, JAK2, CYP7A1",0.18641516815603706,GWAS_Catalog_2019
0.85,15,Lipid metabolism phenotypes,"ABCA1, LIPG, PCSK9, APOA1, APOE",0.1868870367372038,GWAS_Catalog_2019
0.85,14,HDL cholesterol levels,"MC4R, ABCA1, SCARB1, LIPG, APOA1, LCAT, APOE, PEPD",0.18830083832629918,GWAS_Catalog_2019
0.85,12,Protein quantitative trait loci,"KIRREL3, CACNB2, IL1RN, CDAN1, LPA, ROBO1",0.18837055607857311,GWAS_Catalog_2019
0.85,13,Coronary artery disease,"ABCA1, NEK9, SCARB1, CDKN1A, KCNE2, MAP3K1, APOA1, PCSK9, SMAD9, DDX41, GIGYF2, EPOR, MC4R, REST, COL4A2, LIPG, SPECC1L, TBX20, APOE, RAC1, LPA",0.18967600768025653,GWAS_Catalog_2019
0.85,16,Parental longevity (father's attained age),"CYP2A6, CHRNA4, APOE, LPA",0.19986041498408455,GWAS_Catalog_2019
0.85,17,Caffeine metabolism (plasma paraxanthine caffeine ratio),"CYP2A6, ADCK4, SNRPA",0.24447864179007409,GWAS_Catalog_2019
0.85,18,Homeostasis model assessment of insulin resistance (dietary factor interaction),"MAP3K1, ANKH, AGBL1, CFI",0.244596614614106,GWAS_Catalog_2019
0.85,19,Lipoprotein phospholipase A2 activity in cardiovascular disease,"SCARB1, APOE, LPA",0.2794601411697617,GWAS_Catalog_2019
0.85,20,LDL cholesterol levels,"LRPAP1, PCSK9, APOA1, APOE, LDLRAP1, CYP7A1",0.3291302642841075,GWAS_Catalog_2019
0.9,1,"Cholesterol, total","ABCA1, ABCG8, CUBN, LRPAP1, ABCG5, GCKR, DOCK7, PCSK9, APOA1, A2ML1, HNF1A, CYP7A1, DLG4, HNF4A, LIPG, ANGPTL3, APOE, LPA, LDLRAP1, CPA6",6.041030432099448e-05,GWAS_Catalog_2019
0.9,2,Total cholesterol levels,"ABCA1, SCARB1, ABCG8, CUBN, LRPAP1, COL18A1, GCKR, DOCK7, PCSK9, APOA1, LCAT, A2ML1, HNF1A, FMN2, CYP7A1, CACNA1G, COL4A2, LIPG, ANGPTL3, APOE, LPA, LDLRAP1, JAK2",0.0010058993511232765,GWAS_Catalog_2019
0.9,4,Lipid metabolism phenotypes,"ABCA1, ABCG8, GCKR, ABCG5, LIPG, ANGPTL3, PCSK9, APOA1, APOE",0.003556323348375804,GWAS_Catalog_2019
0.9,3,LDL cholesterol,"ABCA1, ABCG8, LRPAP1, ABCG5, GCKR, TMPRSS6, DOCK7, GATA6, PCSK9, APOA1, HNF1A, CYP7A1, AR, COL4A2, DLG4, LIPG, ANGPTL3, APOE, LPA, LDLRAP1, JAK2",0.0038095976945154053,GWAS_Catalog_2019
0.9,7,Electrocardiographic conduction measures,"CDKN1A, SCN10A, NFIA, MSX1",0.0075488560880286595,GWAS_Catalog_2019
0.9,5,Chloride levels,"GCKR, CUX2, SYT1, BDNF, HNF1A, HDAC8, CLASP1",0.008125544947330973,GWAS_Catalog_2019
0.9,6,Resting heart rate,"KCNJ5, GCKR, MYRF, BCL11A, GATA6, CACNA1C, MN1, GJA1, PLN, NMNAT1, COL4A3, TBX20, MYH11, APOE, CD46, MYH6",0.008488615319653335,GWAS_Catalog_2019
0.9,9,"Coronary artery disease (myocardial infarction, PTCA, CABG, angina or CIHD)","SCARB1, ABCG8, ABCG5, KCNE2, SMAD3, KCNJ13, PCSK9, APOA1, GIGYF2, REST, COL4A2, APOE, LPA",0.011759551644089167,GWAS_Catalog_2019
0.9,8,Metabolite levels (lipoprotein measures),"ABCA1, SCARB1, ABCG5, LIPG, PCSK9, APOE, LPA",0.011782968713763942,GWAS_Catalog_2019
0.9,10,Gallstone disease,"ABCG8, GCKR, HNF4A, SLC10A2, HNF1A, LITAF, CYP7A1",0.019544716808219377,GWAS_Catalog_2019
0.9,11,Coronary artery disease,"SCARB1, CDKN1A, KCNE2, NDUFA12, PCSK9, DDX41, GIGYF2, MC4R, LIPG, TBX20, MYH11, APOE, RAC1, ABCA1, NEK9, ABCG8, ABCG5, MAP3K1, SMAD3, CDKN2A, BDNF, KCNJ13, APOA1, SMAD9, HNF1A, EPOR, REST, COL4A2, TBXAS1, SPECC1L, CCM2, TAF6, LPA",0.024402624608532677,GWAS_Catalog_2019
0.9,13,Renal overload gout,"SLC22A12, GCKR, CUX2",0.07111213259713871,GWAS_Catalog_2019
0.9,12,Dementia with Lewy bodies,"STX1B, GBA, APOE",0.07703814364690027,GWAS_Catalog_2019
0.9,22,Waist circumference adjusted for BMI (adjusted for smoking behaviour),"ACAN, DOCK3, NKX2-6, MAP3K1, SMAD3, DNMT3A, ADAMTS17, PEPD, ZNF423, EZH2",0.08306463464280138,GWAS_Catalog_2019
0.9,15,LDL cholesterol levels,"LRPAP1, DLG4, ANGPTL3, PCSK9, APOA1, HNF1A, APOE, LDLRAP1, CYP7A1",0.08327215071574261,GWAS_Catalog_2019
0.9,16,Protein quantitative trait loci,"KIRREL3, CACNB2, IL1RN, GJA1, CDAN1, ATP2A2, LPA, ROBO1",0.08334276886677133,GWAS_Catalog_2019
0.9,18,Waist circumference adjusted for BMI (joint analysis main effects and smoking interaction),"ACAN, PRNP, DOCK3, NKX2-6, MAP3K1, SMAD3, DNMT3A, PEPD, ZNF423, EZH2",0.0833957959470165,GWAS_Catalog_2019
0.9,24,Red blood cell traits,"SPTA1, G6PD, F8, SCO2, TMPRSS6, BCL11A, NPRL3, PIEZO1, CACNA1C, LMF1",0.08379529837627632,GWAS_Catalog_2019
0.9,17,Caffeine metabolism (plasma paraxanthine caffeine ratio),"GCKR, CYP2A6, ADCK4, SNRPA",0.08523977527940406,GWAS_Catalog_2019
0.9,21,"Caffeine metabolism (plasma 3,7-dimethylxanthine (theobromine) level)","CYP2A6, ADCK4, SNRPA",0.08552761702130098,GWAS_Catalog_2019
0.95,2,Lipid metabolism phenotypes,"ABCA1, CETP, ABCG8, CPT1A, GCKR, ABCG5, LPL, PCSK9, APOA1, APOA5, LIPC, APOC2, LIPG, ANGPTL3, APOE, APOB, LDLR",1.1959727780643326e-07,GWAS_Catalog_2019
0.95,1,"Cholesterol, total","DOCK6, CETP, LRPAP1, HFE, DOCK7, PCSK9, ABCB11, CYP7A1, LIPC, HNF4A, LIPG, APOE, APOB, LDLRAP1, CPA6, LDLR, ABCA1, ABCG8, CUBN, ABCG5, GCKR, FN1, APOA1, A2ML1, HNF1A, APOA5, DLG4, APOC2, ANGPTL3, PPARG, RAF1, LPA",1.1979733193038134e-07,GWAS_Catalog_2019
0.95,3,Metabolite levels,"CETP, SERPINA1, DOCK7, ETFDH, LPL, PCSK9, ABCB11, PARK2, LIPC, CYP4V2, SIX3, PHGDH, APOE, ACADM, APOB, ACADS, LDLR, ABCA1, GCKR, ZFHX3, ACE, APOA1, ATP2B2, APOA5, GCK, MYO1E, ANGPTL3, FGF12",1.954707016039431e-06,GWAS_Catalog_2019
0.95,4,LDL cholesterol,"CETP, LRPAP1, SERPINA1, TMPRSS6, HFE, DOCK7, GATA6, PCSK9, BRCA2, ABCB11, CYP7A1, LIPG, APOE, APOB, LDLRAP1, JAK2, LDLR, ABCA1, ABCG8, ABCG5, GCKR, ZFHX3, COG5, FN1, APOA1, HNF1A, APOA5, DNM2, RP1L1, AR, COL4A2, DLG4, APOC2, ANGPTL3, PPARG, LPA, PLEC",2.678444545526809e-06,GWAS_Catalog_2019
0.95,5,Metabolite levels (lipoprotein measures),"ABCA1, CETP, SCARB1, ABCG5, LIPC, LIPG, LPL, PCSK9, APOE, APOB, LPA, LDLR",4.078743735968938e-05,GWAS_Catalog_2019
0.95,6,Total cholesterol levels,"SCARB1, CETP, LRPAP1, COL18A1, SERPINA1, DOCK7, PCSK9, LCAT, FMN2, ABCB11, CYP7A1, CACNA1G, LIPC, LIPG, PHGDH, APOE, APOB, LDLRAP1, JAK2, LDLR, ABCA1, ABCG8, CUBN, GCKR, FN1, APOA1, A2ML1, HNF1A, APOA5, COL4A2, APOC2, ANGPTL3, RAF1, LPA, PLEC",6.865847162509081e-05,GWAS_Catalog_2019
0.95,7,"Coronary artery disease (myocardial infarction, PTCA, CABG, angina or CIHD)","SCARB1, ABCG8, CETP, ABCG5, KCNE2, SMAD3, KCNJ13, FN1, PCSK9, APOA1, LPL, APOA5, GIGYF2, ZEB2, REST, COL4A2, COL4A1, APOE, LPA, APOB, LDLR",0.0006411302359447415,GWAS_Catalog_2019
0.95,8,Resting heart rate,"MYRF, GATA6, CACNA1C, TTN, GMPPB, GJA1, PLN, TBX20, MYH11, APOE, SCN5A, NKX2-5, SOX5, DSP, KCNJ5, GCKR, BCL11A, MN1, DES, NMNAT1, COL4A3, PMP22, CD46, MYH6, PLEC",0.0007670505273010207,GWAS_Catalog_2019
0.95,9,LDL cholesterol levels,"CETP, LRPAP1, FN1, PCSK9, APOA1, HNF1A, BRCA2, APOA5, CYP7A1, DLG4, APOC2, ANGPTL3, APOE, LDLRAP1, APOB, LDLR",0.0016707840728947012,GWAS_Catalog_2019
0.95,11,Metabolic syndrome,"CAMK2B, ABCA1, CETP, GCKR, DYRK1A, LPL, APOA5, GCK, LIPC, MYL2, APOE, APOB, ENG",0.0017396532483941532,GWAS_Catalog_2019
0.95,10,Electrocardiographic conduction measures,"CDKN1A, SCN10A, NFIA, SCN5A, MSX1",0.0018901300743399193,GWAS_Catalog_2019
0.95,12,Lipid traits,"RYR2, CETP, GCKR, LIPC, DOCK7, LPL, APOA1, APOE, APOA5",0.0023889071177830203,GWAS_Catalog_2019
0.95,13,Cutaneous malignant melanoma,"OCA2, ZNF462, RTEL1, TERC, CDH1, CYP1B1, POT1, TMEM38B",0.012186773827786166,GWAS_Catalog_2019
0.95,14,Triglycerides,"SCARB1, CETP, LRPAP1, COL18A1, CDKN1A, MYRF, DOCK7, LPL, UBR1, PEPD, C3, LIPC, CAPN3, APOE, ARID2, APOB, BBS4, ABCA1, GCKR, MAP3K1, APOA1, AP3B1, APOA5, GCK, NPC1, APOC2, ANGPTL3, LPA",0.016741766282610888,GWAS_Catalog_2019
0.95,16,Refractive error,"SIX6, BMP2, ACTC1, ZIC2, CHD7, RDH5, KCNQ5, KCNJ2, GRIA4",0.01979003335202104,GWAS_Catalog_2019
0.95,15,Gallstone disease,"ABCG8, GCKR, SERPINA1, HNF4A, SLC10A2, HNF1B, HNF1A, LITAF, CYP7A1",0.02110936890882244,GWAS_Catalog_2019
