AUC,Rank,Term_Name,Overlapping_Genes,Adjusted_P-value,Source
0.75,12,Farnesoid X Receptor  Pathway WP2879,"BAAT, CYP7A1",0.6621357253426906,WikiPathways_2019_Human
0.75,20,Glycosylation and related congenital defects. WP4521,"DOLK, MPDU1",0.6688198521727852,WikiPathways_2019_Human
0.75,23,Folate Metabolism WP176,"SCARB1, SLC46A1, APOA1",0.6689691207610706,WikiPathways_2019_Human
0.75,13,BMP Signaling Pathway in Eyelid Development WP3927,"FOXC2, MAP3K1",0.6744505867865468,WikiPathways_2019_Human
0.8,1,"Metabolic pathway of LDL, HDL and TG, including diseases WP4522","SCARB1, LIPG, PCSK9, LCAT, APOA1, APOE",4.466307132335947e-05,WikiPathways_2019_Human
0.8,2,Statin Pathway WP430,"SCARB1, LCAT, APOA1, APOE, CYP7A1",0.018160004516553644,WikiPathways_2019_Human
0.8,3,Composition of Lipid Particles WP3601,"APOA1, LCAT, APOE",0.04591152812250612,WikiPathways_2019_Human
0.8,4,Breast cancer pathway WP4262,"CDKN1A, FGF8, FZD2, RAD51, FGF9, CSNK2B, IGF1, SOS2, ESR2",0.08256599469609414,WikiPathways_2019_Human
0.8,5,Vitamin B12 Metabolism WP1533,"SCARB1, APOA1, APOE, MUT, INS",0.09929656168333684,WikiPathways_2019_Human
0.8,8,Adipogenesis WP236,"LIPE, FOXC2, CDKN1A, CYP26B1, PTGIS, IGF1, INS",0.25159969788516384,WikiPathways_2019_Human
0.8,7,Nicotine Activity on Dopaminergic Neurons WP1602,"CHRNB2, KCNK9, CHRNA4",0.2713303045592665,WikiPathways_2019_Human
0.8,16,Cardiac Progenitor Differentiation WP2406,"NOG, IGF1, MYH6, INS",0.2724260679000773,WikiPathways_2019_Human
0.8,9,Primary Focal Segmental Glomerulosclerosis FSGS WP2572,"CAMK2B, MYO1E, CDKN1A, TRPC6, COL4A3",0.27621932357088713,WikiPathways_2019_Human
0.8,14,Mesodermal Commitment Pathway WP2857,"FOXC2, FGF8, NOG, TBX6, SMAD6, JAK2, PHF6",0.2776564120333827,WikiPathways_2019_Human
0.8,15,Calcium Regulation in the Cardiac Cell WP536,"CAMK2B, KCNJ5, PLN, GJB3, GNA11, CACNA1C, CALM1",0.2780997190712557,WikiPathways_2019_Human
0.8,12,PI3K-Akt Signaling Pathway WP4172,"NTRK2, CDKN1A, FGF8, FGF9, COL4A3, PPP2R5D, IGF1, JAK2, SOS2, EPOR, EPHA2, INS",0.28450592977044115,WikiPathways_2019_Human
0.8,11,Glycosylation and related congenital defects. WP4521,"TUSC3, DOLK, MPDU1",0.2852313655541974,WikiPathways_2019_Human
0.8,6,Nucleotide-binding Oligomerization Domain (NOD) pathway WP1433,"NLRP12, NLRP7, NLRC4, NLRP1",0.29046590181507864,WikiPathways_2019_Human
0.8,17,Cardiac Hypertrophic Response WP2795,"MAP3K1, GUCA1A, IGF1, CALM1",0.29152531877847965,WikiPathways_2019_Human
0.8,13,Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,"LIPE, CDKN1A, FGF8, FGF9, PPP2R5D, IGF1, JAK2, EPOR, EPHA2, RAB11B, INS",0.29503799416682086,WikiPathways_2019_Human
0.8,10,Differentiation Pathway WP2848,"FGF8, NOG, IGF1, INS",0.3076520109985479,WikiPathways_2019_Human
0.8,18,Gene regulatory network modelling somitogenesis  WP2854,"FGF8, TBX6",0.3168445856906545,WikiPathways_2019_Human
0.8,21,Signal transduction through IL1R WP4496,"IL1RN, MAP3K1, IRAK3",0.3235513767050586,WikiPathways_2019_Human
0.8,22,MAPK Signaling Pathway WP382,"CACNB2, NTRK2, MAP3K1, FGF8, FGF9, CACNA1C, MAPK8IP3, SOS2, DUSP6",0.32582956623479675,WikiPathways_2019_Human
0.85,1,"Metabolic pathway of LDL, HDL and TG, including diseases WP4522","ABCA1, SCARB1, LIPG, PCSK9, LCAT, APOA1, APOE, LDLRAP1",4.3641581103552433e-07,WikiPathways_2019_Human
0.85,4,Dopaminergic Neurogenesis WP2855,"SOX2, NEUROD1, FGF8, OTX2, GLI2, PITX3",0.006911349248835825,WikiPathways_2019_Human
0.85,3,Common Pathways Underlying Drug Addiction WP2636,"PPP1CB, CAMK2A, CALM1, ACTG2, GRIA3, ACTG1, GRIA4",0.0076729949317689535,WikiPathways_2019_Human
0.85,2,Statin Pathway WP430,"ABCA1, SCARB1, LCAT, APOA1, APOE, CYP7A1",0.011279503897411723,WikiPathways_2019_Human
0.85,5,Mesodermal Commitment Pathway WP2857,"SOX2, SMAD2, EXT1, FOXC2, FGF8, NOG, PAX6, TBX6, SMAD6, JAK2, PHF6, KDM6A",0.017100059805182987,WikiPathways_2019_Human
0.85,6,Cardiac Progenitor Differentiation WP2406,"SOX2, NOG, TBX20, PAX6, IGF1, MYH6, INS",0.017566702349525665,WikiPathways_2019_Human
0.85,8,Epithelial to mesenchymal transition in colorectal cancer WP4239,"SMAD2, DLL4, FOXC2, FZD2, COL4A2, TUSC3, CLDN14, COL4A3, PKP1, RBPJ, SOS2, LRP6",0.02208907682366125,WikiPathways_2019_Human
0.85,9,Cori Cycle WP1946,"G6PD, PGK1, TALDO1, INS",0.02259049227532274,WikiPathways_2019_Human
0.85,7,Nucleotide-binding Oligomerization Domain (NOD) pathway WP1433,"NLRP12, NLRP7, NOD2, NLRC4, RAC1, NLRP1",0.024061926521654873,WikiPathways_2019_Human
0.85,12,Vitamin B12 Metabolism WP1533,"ABCA1, SCARB1, APOA1, APOE, MUT, INS",0.04155304580535188,WikiPathways_2019_Human
0.85,11,Breast cancer pathway WP4262,"DLL4, CDKN1A, FGF8, FZD2, RAD51, FGF9, CSNK2B, IGF1, SOS2, ESR2, LRP6",0.04397239250104007,WikiPathways_2019_Human
0.85,10,Composition of Lipid Particles WP3601,"APOA1, LCAT, APOE",0.045438261392374314,WikiPathways_2019_Human
0.85,13,Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways WP706,"SOX2, CHRNB2, NEUROD1, NTRK2, IL1RN, REST, CHRNA4, CTCF, ESR2, YWHAG, HSPD1",0.045836628949199924,WikiPathways_2019_Human
0.85,14,Primary Focal Segmental Glomerulosclerosis FSGS WP2572,"KIRREL3, CAMK2B, MYO1E, CDKN1A, TRPC6, COL4A3, LRP6",0.04918353102005004,WikiPathways_2019_Human
0.85,18,MAPK Signaling Pathway WP382,"NTRK2, MAP3K1, HSPB1, CACNA1C, MAPK8IP3, DUSP6, CACNA1H, CACNA1G, CDC42, CACNB2, FGF8, FGF9, RAC1, SOS2",0.054038809417803826,WikiPathways_2019_Human
0.85,15,Endoderm Differentiation WP2853,"SOX2, SMAD2, EXT1, NOG, OTX2, NAA15, PHF6, PTHLH, BPTF, GLI2",0.056822159434160725,WikiPathways_2019_Human
0.85,17,G13 Signaling Pathway WP524,"CDC42, PPP1CB, DIAPH1, RAC1, CALM1",0.05696454677656353,WikiPathways_2019_Human
0.85,16,Human Complement System WP2806,"C3, PRNP, RPS19, C9, CFHR4, CFI, APOA1, SFTPA1",0.058603748916893614,WikiPathways_2019_Human
0.85,19,Glycosylation and related congenital defects. WP4521,"TUSC3, DOLK, MAGT1, MPDU1",0.0629667859819242,WikiPathways_2019_Human
0.85,20,Calcium Regulation in the Cardiac Cell WP536,"CAMK2B, KCNJ5, PLN, GJB3, GNA11, CAMK2A, ATP2B2, CACNA1C, CALM1, YWHAG",0.06392256142005226,WikiPathways_2019_Human
0.9,1,"Metabolic pathway of LDL, HDL and TG, including diseases WP4522","ABCA1, SCARB1, LIPG, PCSK9, LCAT, APOA1, APOE, LDLRAP1",2.1065368584106367e-05,WikiPathways_2019_Human
0.9,2,Striated Muscle Contraction Pathway WP383,"MYBPC1, MYH3, ACTC1, TPM3, TNNC1, TPM2, MYL2, MYH8, TCAP, MYH6, ACTG1",2.739793876091137e-05,WikiPathways_2019_Human
0.9,5,Epithelial to mesenchymal transition in colorectal cancer WP4239,"SMAD2, FOXC2, MAP2K1, SMAD3, FZD2, TUSC3, FZD4, RBPJ, LRP6, DLL4, ZEB1, COL4A2, CLDN14, AKT3, COL4A3, PKP1, COL4A5, CTNNB1, CLDN16, SOS2, EZH2",7.583684838129891e-05,WikiPathways_2019_Human
0.9,3,Primary Focal Segmental Glomerulosclerosis FSGS WP2572,"KIRREL3, CAMK2B, CDKN1A, CDKN1B, TRPC6, ITGB4, DNM1, LRP6, MYO1E, INF2, COL4A3, COL4A5, CTNNB1, VCL",8.007793189391517e-05,WikiPathways_2019_Human
0.9,4,Arrhythmogenic Right Ventricular Cardiomyopathy WP2118,"RYR2, ITGB4, ACTN1, ATP2A2, CACNA1C, CACNA1F, ACTB, ACTG1, CACNB2, GJA1, SGCB, CTNNB1, CACNA1S, EMD",8.535871925735247e-05,WikiPathways_2019_Human
0.9,7,Common Pathways Underlying Drug Addiction WP2636,"PPP1CB, MAP2K1, GJB1, CAMK2A, CALM1, ACTG2, ACTB, GRIA3, ACTG1, GRIA4",0.00021371165384489386,WikiPathways_2019_Human
0.9,8,Mesodermal Commitment Pathway WP2857,"SMAD2, FOXC2, SMAD3, FZD4, NOG, GATA6, PAX6, TBX6, SMAD6, PHF6, GRHL2, SOX2, EXT1, EXT2, FGF8, HNF4A, JAK2, KDM6A, CUL4B",0.0002175555472636028,WikiPathways_2019_Human
0.9,6,Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways WP706,"CHRNB2, RYR2, NTRK2, IL1RN, CAV3, CHRNA4, BDNF, CTCF, ESR2, HSPD1, SOX2, NEUROD1, AR, GJA1, REST, PAH, PLP1, EP300, CTNNB1, YWHAG",0.00022480822852047498,WikiPathways_2019_Human
0.9,9,Statin Pathway WP430,"ABCA1, SCARB1, ABCG8, ABCG5, LCAT, APOA1, APOE, CYP7A1",0.000500622698604087,WikiPathways_2019_Human
0.9,15,Endoderm Differentiation WP2853,"SMAD2, SMAD3, NOG, GATA6, PHF6, GRHL2, PTHLH, GLI2, SOX2, EXT1, NKX2-1, CTNNB1, OTX2, NAA15, BPTF, EZH2, CUL4B",0.0009347598381051126,WikiPathways_2019_Human
0.9,14,MAPK Signaling Pathway WP382,"NTRK2, MAP2K1, MAP3K1, BDNF, PDGFB, HSPB1, CACNA1C, CACNA1F, MAPK8IP3, DUSP6, CACNA1H, CACNA1G, CDC42, PPP3CA, CACNB2, FGF8, FGF9, RASA1, AKT3, FAS, RAC1, CACNA1S, MAP3K7, SOS2",0.0009693672795863199,WikiPathways_2019_Human
0.9,10,PI3K-Akt Signaling Pathway WP4172,"CDKN1A, CDKN1B, LAMC3, ITGB4, PDGFB, INS, FGF8, FGF9, PPP2R1A, AKT3, RAC1, JAK2, JAK3, NTRK2, MAP2K1, VWF, BDNF, PPP2R5D, IGF1, MTOR, EPOR, COL1A1, COL4A2, COL4A3, GNB1, COL4A5, COL9A3, COL9A2, SOS2, EPHA2",0.0010263722494531654,WikiPathways_2019_Human
0.9,13,Cardiac Progenitor Differentiation WP2406,"SOX2, ACTC1, MYL2, NOG, TBX20, CXCR4, PAX6, IGF1, MYH6, INS",0.0010410157172993967,WikiPathways_2019_Human
0.9,12,Breast cancer pathway WP4262,"MAP2K1, CDKN1A, FZD2, IGF1, ESR2, MTOR, LRP6, DLL4, RAD50, FGF8, RAD51, FGF9, AKT3, CSNK2B, DVL1, CTNNB1, POLK, SOS2",0.0010506816704337917,WikiPathways_2019_Human
0.9,16,ESC Pluripotency Pathways WP3931,"MAP2K1, FZD2, FZD4, NOG, PDGFB, SMAD9, HNF1A, SMAD6, MTOR, LRP6, FGF8, FGF9, AKT3, DVL1, CTNNB1",0.0011197735116069642,WikiPathways_2019_Human
0.9,11,Focal Adhesion WP306,"MAP2K1, CAV3, VWF, LAMC3, ITGB4, ACTN1, CAV1, PDGFB, IGF1, ACTB, ACTG1, COL1A1, PPP1CB, CDC42, DIAPH1, COL4A2, MYL2, AKT3, CTNNB1, RAC1, VCL",0.001122919473607156,WikiPathways_2019_Human
0.9,17,Calcium Regulation in the Cardiac Cell WP536,"CAMK2B, RYR2, KCNJ5, CAMK2A, ATP2A2, ATP2B2, CACNA1C, GJA1, GJB1, PLN, GJA3, GJB3, GNA11, GNB1, CACNA1S, CALM1, YWHAG",0.0016757486384275345,WikiPathways_2019_Human
0.9,18,Nuclear Receptors WP170,"AR, THRA, HNF4A, ESRRB, NR2F1, NR0B1, NR2F2, ESR2",0.002100120494431647,WikiPathways_2019_Human
0.9,21,MECP2 and Associated Rett Syndrome WP3584,"REST, SIN3A, BDNF, CAMK2A, CTCF, SMC3, MTOR, CDON, TAF1, EZH2",0.0026028473496688517,WikiPathways_2019_Human
0.9,20,"Oligodendrocyte Specification and differentiation(including remyelination), leading to Myelin Components for CNS WP4304","NKX2-6, PDGFB, PLP1, SOX9, IGF1, SOX10, GLI2",0.0026554710228783958,WikiPathways_2019_Human
0.95,1,Epithelial to mesenchymal transition in colorectal cancer WP4239,"NOTCH2, NOTCH3, FOXC2, TUSC3, TWIST1, PIK3R2, RBPJ, PKD1, LRP6, DLL4, CDH1, AKT3, MAPK1, HRAS, SMAD2, DSP, WNT10B, MAP2K1, TGFB2, WNT10A, MAP2K2, SMAD3, FZD2, JAG1, FZD4, FN1, ZEB2, ZEB1, COL4A2, PIK3CA, COL4A1, CLDN14, COL4A3, PKP2, PKP1, COL4A5, CTNNB1, KRAS, CLDN16, RAF1, SOS1, TP53, SOS2, EZH2",1.5064128579316399e-12,WikiPathways_2019_Human
0.95,2,"Metabolic pathway of LDL, HDL and TG, including diseases WP4522","ABCA1, CETP, SCARB1, MTTP, LPL, PCSK9, LCAT, APOA1, LIPC, LIPG, APOE, LDLRAP1, APOB, LDLR",2.3622418149306263e-12,WikiPathways_2019_Human
0.95,3,Breast cancer pathway WP4262,"RB1, NOTCH2, NOTCH3, CDKN1A, PTEN, PIK3R2, BRCA1, BRCA2, LRP6, DLL4, NRAS, FGF8, FGF9, AKT3, DVL1, ERBB2, MAPK1, POLK, HRAS, WNT10B, MAP2K1, WNT10A, MAP2K2, FZD2, CSNK2A1, BRAF, IGF1, ESR2, MTOR, NFKB2, RAD50, RAD51, PIK3CA, APC, CSNK2B, CTNNB1, KRAS, RAF1, SOS1, TP53, SOS2, FGFR1",3.717328803412816e-12,WikiPathways_2019_Human
0.95,4,Striated Muscle Contraction Pathway WP383,"MYBPC3, MYBPC1, TPM3, ACTN2, TNNC1, TPM2, TPM1, NEB, ACTG1, TTN, DES, MYH3, ACTC1, TNNT2, MYL2, TNNT3, MYH8, TCAP, DMD, MYH6",1.4104008768046424e-11,WikiPathways_2019_Human
