AUC,Rank,Term_Name,Overlapping_Genes,Adjusted_P-value,Source
0.55,8,Cerebellar ataxia,"GRID2, C10ORF2, PDYN",0.8434675990686112,Jensen_DISEASES
0.55,7,Conn's syndrome,"KCNJ5, KCNK9",0.933812016965541,Jensen_DISEASES
0.55,20,Fibrochondrogenesis,CD96,1.0,Jensen_DISEASES
0.55,21,Ataxia with oculomotor apraxia type 1,HINT1,1.0,Jensen_DISEASES
0.55,22,Gastric lymphoma,MALT1,1.0,Jensen_DISEASES
0.55,23,Impotence,ROBO1,1.0,Jensen_DISEASES
0.55,24,Proximal symphalangism,FGF9,1.0,Jensen_DISEASES
0.55,25,Donohue Syndrome,IGF1,1.0,Jensen_DISEASES
0.55,28,Molluscum contagiosum,RLTPR,1.0,Jensen_DISEASES
0.55,29,Nail disease,PLCD1,1.0,Jensen_DISEASES
0.55,30,Hereditary mucosal leukokeratosis,KRT86,1.0,Jensen_DISEASES
0.55,31,biotin-responsive basal ganglia disease,SLC46A1,1.0,Jensen_DISEASES
0.55,32,Idiopathic pulmonary fibrosis,SFTPA1,1.0,Jensen_DISEASES
0.55,33,Infantile myofibromatosis,RLTPR,1.0,Jensen_DISEASES
0.6,1,Neurodegenerative disease,"YARS, RTN2, DPP6, GRID2, C10ORF2, GARS, ANG, IKBKAP, SMN1, PDYN, TUBA4A, GIGYF2",4.711474211805996e-05,Jensen_DISEASES
0.6,2,Neuropathy,"YARS, HINT1, SPTLC2, C10ORF2, GARS, IKBKAP",0.005053466885041562,Jensen_DISEASES
0.6,3,Brugada syndrome,"CACNB2, KCNE3, TRPM4",0.03188978381346928,Jensen_DISEASES
0.6,4,Ataxia with oculomotor apraxia type 1,"HINT1, UBTF",0.11096321666957637,Jensen_DISEASES
0.6,5,Glycine encephalopathy,"LIPT2, SLC6A9, GARS",0.11776004062738665,Jensen_DISEASES
0.6,6,Intellectual disability,"DPP6, BRF1, KCNK9, DCHS1, UBE2A, SPTAN1, RAB40AL",0.2164591239727505,Jensen_DISEASES
0.6,7,Amyotrophic lateral sclerosis,"DPP6, UNC13A, NRXN3",0.3823241146945514,Jensen_DISEASES
0.6,8,McCune Albright syndrome,"LHCGR, IGF1",0.5638626158415326,Jensen_DISEASES
0.6,9,Synostosis,"CD96, FGF9",0.6449752444386925,Jensen_DISEASES
0.6,12,Conn's syndrome,"KCNJ5, KCNK9",0.6692399353239823,Jensen_DISEASES
0.6,11,Hypogonadism,"LHCGR, CTDP1, IGF1",0.6968270683596871,Jensen_DISEASES
0.6,13,Cerebellar ataxia,"GRID2, C10ORF2, PDYN",0.6971515491614362,Jensen_DISEASES
0.6,10,Anovulation,"LHCGR, IGF1",0.7251326651872845,Jensen_DISEASES
0.6,18,Kidney cancer,"CEP104, SCARB1, LHCGR, GRID2, UNC13A, TRPC6, KCNK9, NRXN3, PDYN, AFF4, GIGYF2, ROBO1, CACNB2, SCN10A, NLRP7, MYH8, DCHS1, NLRP1, ALPK1, SPTAN1, PLCD1, TLR3",0.8058629914445818,Jensen_DISEASES
0.6,16,Carcinoma,"CARS, SCARB1, SLC25A3, CDKN1A, KCNK9, HNRNPR, IKBKAP, AFF4, ROBO1, LIPE, LMBR1, SPTLC2, OPN1LW, UBTF, SPTAN1, CD96, LHCGR, GRID2, UNC13A, TRPC6, ZFR, IQCE, SORD, HFE2, IRAK3, PDYN, BAAT, MAPK8IP3, MUT, TUBA4A, DUSP6, CACNB2, SCN10A, CYP2A6, SLFN14, MYH8, GARS, ALPK1, TLR3, RTN2, CEP104, CTDP1, NRXN3, GIGYF2, MALT1, DPP6, NLRP7, C10ORF2, NLRP1, APOL1, CPA6, TRPM4, KCNJ5, NTRK2, ZRANB1, BRF1, TGDS, KIR3DL1, ESR2, TBX18, ARHGAP31, SLC6A9, GJB3, CFHR4, DCHS1, RLTPR, PLCD1, RAB40AL, DFNA5",0.8283065208326529,Jensen_DISEASES
0.6,17,Blindness,"OPN1MW, OPN1LW, PRCD",0.831545490453142,Jensen_DISEASES
0.6,15,Peripheral neuropathy,"SPTLC2, GJB3",0.831740867941672,Jensen_DISEASES
0.6,14,Hyperaldosteronism,"KCNJ5, KCNK9",0.8911509299375057,Jensen_DISEASES
0.6,19,Nonsyndromic deafness,"CEACAM16, GJB3, DFNA5",0.9046536312261356,Jensen_DISEASES
0.6,29,Fibrochondrogenesis,CD96,1.0,Jensen_DISEASES
0.65,1,Neurodegenerative disease,"YARS, RTN2, GRID2, IKBKAP, PDYN, TUBA4A, GIGYF2, DPP6, C10ORF2, GARS, ANG, TGM6, SMN1, NEFH",3.3186169026185577e-06,Jensen_DISEASES
0.65,2,Neuropathy,"YARS, HINT1, SPTLC2, C10ORF2, GARS, IKBKAP, NEFH",0.0008214445972307061,Jensen_DISEASES
0.65,3,Intellectual disability,"DPP6, BRF1, KCNK9, CASC5, DCHS1, UBE2A, SPTAN1, RAB40AL, TAF1",0.037215382989920116,Jensen_DISEASES
0.65,4,Brugada syndrome,"CACNB2, KCNE3, TRPM4",0.03818282964441605,Jensen_DISEASES
0.65,5,Ataxia with oculomotor apraxia type 1,"HINT1, UBTF",0.12148939152725109,Jensen_DISEASES
0.65,6,Glycine encephalopathy,"LIPT2, SLC6A9, GARS",0.15547646248208605,Jensen_DISEASES
0.65,7,Cerebellar ataxia,"GRID2, C10ORF2, TGM6, PDYN",0.18558595981957562,Jensen_DISEASES
0.65,8,Carcinoma,"CARS, PCSK1, SCARB1, SLC25A3, CDKN1A, KCNK9, CASC5, HNRNPR, IKBKAP, CHRDL1, AFF4, ROBO1, LIPE, LMBR1, SPTLC2, OPN1LW, UBTF, TGM6, NEFH, SPTAN1, KLF11, CD96, LHCGR, GRID2, UNC13A, TRPC6, ZFR, IQCE, SORD, HFE2, IRAK3, PDYN, KCNK18, BAAT, MAPK8IP3, MUT, TUBA4A, DUSP6, CACNB2, C12ORF4, SCN10A, CYP2A6, SCO2, SLFN14, MYH8, AAGAB, GARS, ALPK1, MATN3, TLR3, RTN2, CEP104, CTDP1, NRXN3, CYP7A1, GIGYF2, MALT1, DPP6, NLRP7, C10ORF2, NLRP1, APOL1, CPA6, TRPM4, KCNJ5, NTRK2, ZRANB1, BRF1, TGDS, IDH1, KIR3DL1, ESR2, TBX18, ARHGAP31, SLC6A9, GJB3, CFHR4, DCHS1, RLTPR, PLCD1, RAB40AL, TAF1, DFNA5",0.217444601449976,Jensen_DISEASES
0.65,10,Short QT syndrome,"CACNB2, KCNE2",0.3265062173955947,Jensen_DISEASES
0.65,12,Distal arthrogryposis,"C12ORF4, GFM2, MYH8",0.34936077212680533,Jensen_DISEASES
0.65,9,Timothy syndrome,"CACNB2, KCNE2",0.36278468599510527,Jensen_DISEASES
0.65,11,Amyotrophic lateral sclerosis,"DPP6, UNC13A, NRXN3",0.3811208423201513,Jensen_DISEASES
0.65,15,McCune Albright syndrome,"LHCGR, IGF1",0.40924837167084144,Jensen_DISEASES
0.65,14,Long QT syndrome,"KCNJ5, KCNE2",0.43848039821875867,Jensen_DISEASES
0.65,13,Charcot-Marie-Tooth disease,"YARS, GARS, NEFH",0.46139881794224186,Jensen_DISEASES
0.65,16,Synostosis,"CD96, FGF9",0.49316497086022726,Jensen_DISEASES
0.65,17,Anovulation,"LHCGR, IGF1",0.5791722972752459,Jensen_DISEASES
0.65,18,Conn's syndrome,"KCNJ5, KCNK9",0.6054613699272209,Jensen_DISEASES
0.65,19,Hypogonadism,"LHCGR, CTDP1, IGF1",0.6241316227633005,Jensen_DISEASES
0.65,20,Kidney cancer,"CEP104, SCARB1, KCNK9, NRXN3, CASC5, AFF4, GIGYF2, ROBO1, NLRP7, NLRP1, SPTAN1, LHCGR, GRID2, UNC13A, TRPC6, IDH1, PDYN, CACNB2, SCN10A, MYH8, DCHS1, ALPK1, PLCD1, TLR3, TAF1",0.6581818870674421,Jensen_DISEASES
0.7,1,Neurodegenerative disease,"YARS, RTN2, GRID2, KIAA0196, TRIP4, IKBKAP, PDYN, TUBA4A, GIGYF2, DPP6, C10ORF2, GARS, ANG, ADCK3, TGM6, SMN1, NEFH",9.139884666914022e-08,Jensen_DISEASES
0.7,2,Neuropathy,"YARS, HINT1, SPTLC2, C10ORF2, GARS, IKBKAP, NEFH",0.0036189532605214606,Jensen_DISEASES
0.7,3,Distal arthrogryposis,"C12ORF4, GFM2, VPS33B, MYH8, TRIP4",0.01128248338864373,Jensen_DISEASES
0.7,5,Spastic ataxia,"RTN2, KIAA0196, ADCK3",0.028934644680186843,Jensen_DISEASES
0.7,4,Intellectual disability,"DPP6, BRF1, KCNK9, KIAA0196, CASC5, DCHS1, UBE2A, SPTAN1, RAB40AL, TAF1",0.029530599977188262,Jensen_DISEASES
0.7,8,Carcinoma,"CARS, RPL5, SCARB1, CASC5, HNRNPR, LIPE, TGM6, ARID2, CHRNB2, CD96, LHCGR, UNC13A, ACTN1, HFE2, PDYN, KCNK18, MAPK8IP3, TUBA4A, CACNB2, SCN10A, SCO2, SLFN14, SPECC1L, AAGAB, KCNQ5, ALPK1, RTN2, CEP104, GIGYF2, DPP6, NLRP7, NLRP1, CPA6, TRPM4, ZRANB1, TGDS, IDH1, SLC10A2, TRIP4, ARHGAP29, DOLK, ESR2, FAM111B, ARHGAP31, SLC6A9, GJB3, SPRTN, DCHS1, TGFBI, ADCK3, RLTPR, RAB40AL, PCSK1, SLC25A3, CDKN1A, KCNK9, PCSK9, IKBKAP, CHRDL1, AFF4, ROBO1, LMBR1, CYP26B1, SPTLC2, OPN1LW, UBTF, NEFH, SPTAN1, KLF11, GRID2, TRPC6, ATP6AP1, ZFR, IQCE, SORD, IRAK3, BAAT, MUT, DUSP6, C12ORF4, CYP2A6, MYH8, GARS, MATN3, TLR3, CTDP1, NRXN3, NLRC4, CYP7A1, MALT1, C10ORF2, APOL1, CLASP1, KCNJ5, NTRK2, BRF1, KIAA0196, KIR3DL1, TBX18, CFHR4, NAA15, PLCD1, TAF1, DFNA5",0.04099648319257211,Jensen_DISEASES
0.7,7,Brugada syndrome,"CACNB2, KCNE3, TRPM4",0.04206273253027452,Jensen_DISEASES
0.7,6,Cerebellar ataxia,"GRID2, C10ORF2, TGM6, ADCK3, PDYN",0.04509146021466917,Jensen_DISEASES
0.7,9,Ataxia with oculomotor apraxia type 1,"HINT1, UBTF",0.10497371076707532,Jensen_DISEASES
0.7,10,Kidney cancer,"CEP104, SCARB1, KCNK9, NRXN3, CASC5, PCSK9, NLRC4, AFF4, GIGYF2, ROBO1, NLRP7, NLRP1, ARID2, SPTAN1, LHCGR, GRID2, UNC13A, TRPC6, ACTN1, IDH1, ARHGAP29, PDYN, CACNB2, SCN10A, SPECC1L, MYH8, DCHS1, KCNQ5, NAA15, ALPK1, PLCD1, TLR3, TAF1",0.15346268388221268,Jensen_DISEASES
0.7,11,Glycine encephalopathy,"LIPT2, SLC6A9, GARS",0.16138231683438564,Jensen_DISEASES
0.7,12,Cholestasis,"SLC10A2, VPS33B, BAAT, CYP7A1",0.22067923840238166,Jensen_DISEASES
0.7,14,Short QT syndrome,"CACNB2, KCNE2",0.36063044147921736,Jensen_DISEASES
0.7,13,Timothy syndrome,"CACNB2, KCNE2",0.3883712446699264,Jensen_DISEASES
0.7,15,Cholelithiasis,"SLC10A2, CYP7A1",0.40197744509843686,Jensen_DISEASES
0.7,16,Amyotrophic lateral sclerosis,"DPP6, UNC13A, NRXN3",0.4891006695211879,Jensen_DISEASES
0.7,18,McCune Albright syndrome,"LHCGR, IGF1",0.5253352981486188,Jensen_DISEASES
0.7,17,Long QT syndrome,"KCNJ5, KCNE2",0.5562373745103022,Jensen_DISEASES
0.7,19,Charcot-Marie-Tooth disease,"YARS, GARS, NEFH",0.585546605830934,Jensen_DISEASES
0.7,21,Nicotine dependence,"CHRNB2, CYP2A6, NRXN3",0.5896758728549987,Jensen_DISEASES
0.75,1,Neurodegenerative disease,"YARS, RTN2, GRID2, KIAA0196, TRIP4, IKBKAP, PDYN, GIGYF2, TUBA4A, DPP6, SCN11A, C10ORF2, GARS, ANG, ADCK3, APOE, TGM6, SMN1, TARDBP, NEFH, MORC2",9.988712772298747e-09,Jensen_DISEASES
0.75,2,Neuropathy,"YARS, HINT1, SPTLC2, SCN11A, APOA1, C10ORF2, GARS, IKBKAP, NEFH, MORC2",3.0756367576713237e-05,Jensen_DISEASES
0.75,3,Carcinoma,"CARS, RPL5, SCARB1, SAMD9L, CASC5, HNRNPR, ABCA13, LIPE, KIAA1109, COL4A3BP, SCN11A, TGM6, ARID2, CDON, CHRNB2, CD96, LHCGR, UNC13A, ACTN1, EBF3, HFE2, PDYN, KCNK18, MAPK8IP3, TUBA4A, CACNB2, SCN10A, SCO2, MSH3, SLFN14, COL4A3, SPECC1L, KCNQ5, AAGAB, PHIP, ALPK1, RTN2, CEP104, GIGYF2, C3, PORCN, DPP6, NLRP7, NACC1, NLRP1, MORC2, CPA6, SCN3A, PDZD7, TRPM4, ZRANB1, TGDS, SLC10A2, IDH1, EXOC6B, TRIP4, ARHGAP29, DOLK, HPS6, ESR2, FAM111B, ARHGAP31, SLC6A9, GJB3, SPRTN, DCHS1, ADCK3, RLTPR, TGFBI, RAB40AL, COL18A1, PCSK1, CDKN1A, SLC25A3, KCNK9, PCSK9, TREM2, IKBKAP, DDX41, CHRDL1, AFF4, ROBO1, MC4R, LMBR1, JPH2, CYP26B1, SPTLC2, OPN1LW, UBTF, TLK2, HIST1H1E, JAK2, NEFH, SPTAN1, KLF11, GRID2, TRPC6, ATP6AP1, ZFR, IQCE, SORD, IRAK3, BAAT, MUT, DUSP6, C12ORF4, CYP2A6, EFHC1, MYH8, GARS, ZMYND11, SOS2, TLR3, MATN3, FOXC2, CTDP1, NFIX, SAMD9, NRXN3, LCAT, NLRC4, PPM1D, CYP7A1, PTHLH, MALT1, PDE11A, SEPN1, RAD54L, C10ORF2, APOL1, CLASP1, P2RY12, KCNJ5, NTRK2, MAP3K1, BRF1, KIAA0196, KIR3DL1, TBX18, MYO1E, NLRP12, PNKD, AGBL1, CFHR4, NAA15, TARDBP, PLCD1, DFNA5, TAF1, HCN1",0.005526617522742333,Jensen_DISEASES
0.75,4,Intellectual disability,"BRF1, KCNK9, KIAA0196, CASC5, UBE2A, COL4A3BP, DPP6, MAF, DCHS1, ZMYND11, SPTAN1, RAB40AL, TAF1",0.0075466907343473355,Jensen_DISEASES
0.75,5,Kidney cancer,"SCARB1, SAMD9L, KCNK9, PCSK9, CASC5, ABCA13, AFF4, ROBO1, KIAA1109, SCN11A, JAK2, ARID2, SPTAN1, CDON, LHCGR, GRID2, UNC13A, TRPC6, ACTN1, EBF3, PDYN, CACNB2, SCN10A, SPECC1L, MYH8, KCNQ5, PHIP, ALPK1, SOS2, TLR3, CEP104, SAMD9, NRXN3, NLRC4, GIGYF2, C3, PDE11A, NLRP7, NLRP1, SCN3A, IDH1, ARHGAP29, MYO1E, NLRP12, DCHS1, NAA15, PLCD1, TAF1, HCN1",0.009606296209131743,Jensen_DISEASES
0.75,6,Distal arthrogryposis,"C12ORF4, GFM2, VPS33B, MYH8, TRIP4",0.03260713312081058,Jensen_DISEASES
0.75,9,Spastic ataxia,"RTN2, KIAA0196, ADCK3",0.047769989163740006,Jensen_DISEASES
0.75,8,Blindness,"OPN1MW, NMNAT1, OPN1LW, PRCD, CRYBA1, PDZD7",0.048848795985158004,Jensen_DISEASES
0.75,7,Age related macular degeneration,"C3, CFHR4, APOE, RAX2",0.05228562017836546,Jensen_DISEASES
0.75,10,Brugada syndrome,"CACNB2, KCNE3, TRPM4",0.08686300194415289,Jensen_DISEASES
0.75,13,Cerebellar ataxia,"GRID2, C10ORF2, TGM6, ADCK3, PDYN",0.11282028634897251,Jensen_DISEASES
0.75,12,Sensorineural hearing loss,"MYO1E, HINT1, GJB3, CLDN14, COL4A3, DFNA5",0.11846184610733355,Jensen_DISEASES
0.75,11,Breast cancer,"PCSK1, MAP3K1, IDH1, ABCA13, PTHLH, NLRP12, MYH8, SPTAN1, SOS2, SCN3A, CDON, TAF1, HCN1",0.12165748728088045,Jensen_DISEASES
0.75,14,Ataxia with oculomotor apraxia type 1,"HINT1, UBTF",0.14032733339617967,Jensen_DISEASES
0.75,15,Erythromelalgia,"SCN11A, JAK2",0.19509339743018714,Jensen_DISEASES
0.75,16,Liver cancer,"NTRK2, SAMD9L, IDH1, NRXN3, ABCA13, MUT, ROBO1, C3, SCN10A, KIAA1109, AGBL1, NLRP7, SPECC1L, DCHS1, ARID2",0.19702271752585426,Jensen_DISEASES
0.75,17,Charcot-Marie-Tooth disease,"YARS, GARS, NEFH, MORC2",0.2174918896910296,Jensen_DISEASES
0.75,20,Melanoma,"LHCGR, GRID2, IDH1, NRXN3, ARHGAP29, C3, SCN10A, NLRP12, SCN11A, MYH8, KCNQ5, ARID2, SCN3A",0.2567826434864742,Jensen_DISEASES
0.75,19,Glycine encephalopathy,"LIPT2, SLC6A9, GARS",0.26775556049330845,Jensen_DISEASES
0.75,18,Amyloidosis,"APOA1, APOE, TGFBI",0.28263086940960336,Jensen_DISEASES
0.8,1,Neurodegenerative disease,"RTN2, IKBKAP, TMEM240, GIGYF2, C12ORF65, DPP6, SCN11A, C10ORF2, APOE, TGM6, SMN1, NEFH, MORC2, YARS, GRID2, ASCC1, KIAA0196, TRIP4, PDYN, TUBA4A, CHMP2B, GARS, ANG, ADCK3, TARDBP, OPTN, SPG20",2.3336236481354806e-10,Jensen_DISEASES
0.8,2,Intellectual disability,"DDX3X, BRF1, KCNK9, BCL11A, TUSC3, NSUN2, DNMT3A, KIAA0196, CASC5, SOX11, PPP2R5D, UBE2A, PHF6, TMEM240, GATAD2B, TMCO1, COL4A3BP, DPP6, MAF, DCHS1, ZMYND11, SPTAN1, RAB40AL, TAF1",4.2182121142000464e-08,Jensen_DISEASES
0.8,3,Blindness,"RS1, OPN1MW, NMNAT1, OPN1LW, RBP3, PRCD, CRYBA1, C2ORF71, OPTN, PDZD7, INS, TMCO1",2.6489585650505555e-06,Jensen_DISEASES
0.8,4,Neuropathy,"YARS, HINT1, SPTLC2, SCN11A, APOA1, MYH14, C10ORF2, GARS, IKBKAP, NEFH, MORC2",6.0622585289608185e-05,Jensen_DISEASES
0.8,5,Sensorineural hearing loss,"MYO1E, IL1RN, HINT1, SMPX, GJB3, CLDN14, COL4A3, MYH14, SOX10, POU3F4, DFNA5",0.00021839973497170625,Jensen_DISEASES
0.8,6,Distal arthrogryposis,"C12ORF4, GFM2, ASCC1, VPS33B, MYH8, TRIP4, MYH6",0.0016955712479642222,Jensen_DISEASES
0.8,7,Kidney cancer,"SCARB1, SAMD9L, DOCK3, KCNK9, TUSC3, PCSK9, CASC5, ABCA13, AFF4, ROBO1, KIAA1109, SCN11A, SIN3A, SCN9A, JAK2, ARID2, SPTAN1, CDON, SRRM2, LHCGR, GRID2, UNC13A, TRPC6, ACTN1, NSUN2, DNMT3A, EBF3, PDYN, CACNB2, SCN10A, RBP3, SPECC1L, MYH8, KCNQ5, PHIP, ALPK1, SOS2, TLR3, MYH6, CEP104, SAMD9, NRXN3, CACNA1C, NLRC4, GIGYF2, C3, PDE11A, NLRP7, MYH14, XIRP2, NLRP1, SCN3A, BPTF, GRIA4, BRPF1, BCL11A, IDH1, ARHGAP29, MYO1E, NLRP12, CLCN4, SPAG1, DCHS1, TRIP12, NAA15, PLCD1, TAF1, HCN1",0.001941507043092671,Jensen_DISEASES
0.8,8,Carcinoma,"RPL5, HNRNPR, ABCA13, RS1, LIPE, KIAA1109, STS, SCN11A, LIPG, CDON, SRRM2, UNC13A, ACTN1, TALDO1, EBF3, HFE2, SOX11, PDYN, KCNK18, SOX10, MAPK8IP3, SCN10A, SCO2, RBP3, AGTR1, KCNQ5, ALPK1, OPTN, EPHA2, LRPAP1, HEPACAM, GIGYF2, C3, SCN3A, TRPM4, ZRANB1, FZD2, BCL11A, TGDS, SLC10A2, EXOC6B, TRIP4, ERAL1, FAM111B, SLC6A9, GJB3, NDUFAF4, SPRTN, CDK10, DCHS1, ADCK3, RLTPR, RAB40AL, COL18A1, PCSK1, CDKN1A, PCSK9, IKBKAP, PHF6, CHRDL1, ROBO1, IFIH1, MC4R, LMBR1, JPH2, SPTLC2, OPN1LW, ANKRD1, JAK2, NEFH, SPTAN1, NSUN2, ZFR, AMPD1, BAAT, DUSP6, KIF2A, GARS, TLR3, MATN3, FOXC2, CTDP1, NFIX, SAMD9, CYP7A1, SEPN1, RAD54L, C10ORF2, APOL1, P2RY12, MAP3K1, BRF1, KIAA0196, KIR3DL1, GATAD2B, TMCO1, MIB1, NLRP12, AGBL1, CFHR4, TRIP12, TARDBP, PLCD1, DFNA5, CARS, SCARB1, SAMD9L, TUSC3, CASC5, ACTG2, COL4A3BP, FGF8, SCN9A, TGM6, ARID2, CHRNB2, CD96, LHCGR, TUBA4A, POU3F4, CACNB2, MSH3, SLFN14, COL4A3, SPECC1L, AAGAB, PHIP, RTN2, CEP104, PKDCC, CHRNA4, CACNA1C, PORCN, DPP6, ORC1, NLRP7, NACC1, MYH14, OTX2, NLRP1, MORC2, CPA6, PDZD7, BPTF, GRIA4, NEK9, BRPF1, IDH1, ARHGAP29, SLC4A11, DOLK, HPS6, ESR2, ARHGAP31, MKRN3, TGFBI, SLC25A3, DOCK3, EDA, DDX3X, KCNK9, THRA, UFSP2, TREM2, DDX41, AFF4, CYP26B1, SIN3A, UBTF, TLK2, HIST1H1E, KLF11, GRID2, TRPC6, PTGIS, ATP6AP1, DNMT3A, IQCE, SORD, PPP2R5D, IRAK3, MUT, C12ORF4, CYP2A6, EFHC1, MYH8, ZMYND11, SOS2, MYH6, VAC14, NRXN3, LCAT, NLRC4, PPM1D, THSD1, PTHLH, MALT1, PDE11A, XIRP2, CLASP1, KCNJ5, NTRK2, TBX18, MYO1E, PNKD, CLCN4, ASXL2, SPAG1, NAA15, C2ORF71, SPG20, TAF1, HCN1",0.0021973432293380052,Jensen_DISEASES
0.8,12,Long QT syndrome,"KCNJ5, KCNE2, CACNA1C, CALM1",0.01031798829717934,Jensen_DISEASES
0.8,11,Brugada syndrome,"CACNB2, KCNE3, CACNA1C, TRPM4",0.011255987233286554,Jensen_DISEASES
0.8,10,Hypogonadism,"LHCGR, STS, FGF8, CTDP1, FOXL2, IGF1, INS",0.011968091598587877,Jensen_DISEASES
0.8,9,Liver cancer,"NTRK2, SAMD9L, IDH1, DNMT3A, NRXN3, SLC4A11, CACNA1C, ABCA13, MUT, ROBO1, C3, SCN10A, KIAA1109, AGBL1, NLRP7, SPECC1L, XIRP2, DCHS1, TRIP12, ARID2, MYH6, BPTF, GRIA4",0.013197216264871935,Jensen_DISEASES
0.8,13,Synostosis,"CD96, FGF8, FGF9, NOG",0.016203354453362597,Jensen_DISEASES
0.8,14,Melanoma,"LHCGR, GRID2, IDH1, NRXN3, ARHGAP29, SOX10, C3, SCN10A, NLRP12, RBP3, SCN11A, GNA11, MYH8, CDK10, XIRP2, KCNQ5, ARID2, SCN3A, MYH6",0.04906356880597446,Jensen_DISEASES
0.8,15,Nonsyndromic deafness,"CEACAM16, SMPX, CLDN14, GJB3, MYH14, POU3F4, DFNA5",0.05006933692349866,Jensen_DISEASES
0.8,16,Breast cancer,"PCSK1, MAP3K1, DDX3X, BCL11A, IDH1, ABCA13, PTHLH, NLRP12, SCN9A, MYH8, XIRP2, SPTAN1, SOS2, SCN3A, CDON, TAF1, HCN1",0.05510193105016724,Jensen_DISEASES
0.8,18,Timothy syndrome,"CACNB2, KCNE2, CACNA1C",0.05635217801530931,Jensen_DISEASES
0.8,17,Short QT syndrome,"CACNB2, KCNE2, CACNA1C",0.059667012016209865,Jensen_DISEASES
0.8,21,Glycine encephalopathy,"LIPT2, SLC6A9, TALDO1, GARS",0.06543729670233021,Jensen_DISEASES
0.8,24,maturity-onset diabetes of the young,"KLF11, PCBD1, CEL, INS",0.06598946530426981,Jensen_DISEASES
0.85,1,Neurodegenerative disease,"RTN2, ATL1, GBA, HSPB1, IKBKAP, PSEN1, LITAF, TMEM240, GIGYF2, BICD2, C12ORF65, CACNA1G, HSPD1, DPP6, SCN11A, CHMP1A, C10ORF2, APOE, TGM6, SMN1, SBF1, NEFH, MORC2, YARS, GRID2, ASCC1, KIAA0196, TRIP4, PDYN, TUBA4A, BSCL2, TRPV4, CCDC88C, CHMP2B, VAMP1, GARS, ANG, ADCK3, TARDBP, OPTN, SPG20",4.47093772040829e-17,Jensen_DISEASES
