AUC,Rank,Term_Name,Overlapping_Genes,Adjusted_P-value,Source
0.75,2,Mental deficiency,"COL18A1, CEP104, SLC46A1, CTDP1, NFIX, RBM8A, KCNK9, PRCD, PPM1D, AFF4, PORCN, COL4A3BP, DPP6, NACC1, HIST1H1E, ARID2, ZBTB18, CD96, BRF1, ROM1, TWNK, NAGA, EBF3, TRMT1, IGF1, UBE2A, MUT, ARHGAP31, MAF, SPECC1L, DCHS1, HNRNPH2, PHIP, NAA15, ZMYND11, HCN1",1.0872233359665673e-06,DisGeNET
0.8,1,Autosomal dominant inheritance (HP:0000006),"RPL5, GUCA1A, ACTG2, FGF8, FGF9, SCN11A, SCN9A, TGM6, CDON, CHRNB2, LHCGR, ACTN1, CEL, PDYN, SOX10, MAPK8IP3, CACNB2, SCN10A, MAF, SCO2, COL4A3, NSMF, AAGAB, OPTN, EPHA2, RTN2, KCNE2, KCNE3, HEPACAM, TERC, CHRNA4, CACNA1C, GIGYF2, MYH14, OTX2, NLRP1, CPA6, TRPM4, ZBTB18, YARS, SMAD6, RAX2, FAM111B, ARHGAP31, GJB3, CHMP2B, MKRN3, TGFBI, CALM1, KCNK9, THRA, PCSK9, KBTBD13, LMBR1, JPH2, SPTLC2, JAK2, SPTAN1, KLF11, ROM1, NOG, AMPD1, APOA1, FOXL2, CYP2A6, KIF2A, MYH8, GARS, ANG, MATN3, MYH6, FOXC2, NFIX, RPL11, CRYBA1, PPM1D, KRT86, PTHLH, INS, PDE11A, SEPN1, PLN, PUF60, GNA11, C10ORF2, KCNJ5, NTRK2, MAP3K1, CEACAM16, KIAA0196, TBX6, CFC1, MIB1, NLRP12, PNKD, RAD51, AGBL1, TARDBP, PLCD1, DFNA5",2.5501654885636412e-45,Human_Phenotype_Ontology
0.8,1,Intellectual Disability,"SLC46A1, TUSC3, KIAA1109, COL4A3BP, STS, SCN11A, SCN9A, KMT5B, TGM6, ARID2, CDON, SRRM2, CHRNB2, CD96, UNC13A, VPS33B, EBF3, SOX11, TBR1, PDYN, SOX10, MAF, SCO2, RBP3, CSNK2B, COL4A3, SPECC1L, KCNQ5, PHIP, RTN2, CEP104, RBM8A, HEPACAM, CHRNA4, SAR1B, CACNA1C, TMEM240, GIGYF2, PORCN, DPP6, ORC1, NACC1, OTX2, APOE, CPA6, SCN3A, MPDU1, BPTF, GRIA4, ZBTB18, TRAPPC2, BRPF1, BCL11A, TGDS, SLC4A11, DOLK, IGF1, UBE2A, FAM111B, ARHGAP31, SLC6A9, GJB3, SPRTN, CDK10, DCHS1, RAB40AL, COL18A1, DOCK3, EDA, DDX3X, KCNK9, THRA, PHF6, CHRDL1, AFF4, IFIH1, KBTBD13, HINT1, SPTLC2, SIN3A, CTSK, ANKRD1, UBTF, TLK2, HIST1H1E, SPTAN1, GRID2, NSUN2, ROM1, NOG, DNMT3A, TWNK, PPP2R5D, MUT, KIF2A, MYH8, HNRNPH2, ZMYND11, CAMK2B, FOXC2, CTDP1, NFIX, SAMD9, PRCD, NRXN3, CRYBA1, PPM1D, PTHLH, PUF60, PCBD1, MAP3K1, BRF1, NAA10, CRYBB3, NAGA, TRMT1, GATAD2B, TMCO1, MIB1, RAB11B, PNKD, RAD51, CLCN4, NMNAT1, ASXL2, SPAG1, TRIP12, NAA15, TARDBP, TAF1, HCN1",1.3692378908250452e-35,DisGeNET
0.8,2,Mental deficiency,"COL18A1, SLC46A1, DDX3X, KCNK9, TUSC3, PHF6, AFF4, IFIH1, COL4A3BP, STS, SIN3A, HIST1H1E, ARID2, CD96, NSUN2, ROM1, DNMT3A, TWNK, EBF3, SOX11, TBR1, PPP2R5D, SOX10, MUT, MAF, RBP3, SPECC1L, HNRNPH2, PHIP, ZMYND11, CEP104, CTDP1, NFIX, RBM8A, HEPACAM, SAR1B, PRCD, PPM1D, TMEM240, PORCN, DPP6, ORC1, NACC1, ZBTB18, BRPF1, BRF1, NAA10, BCL11A, NAGA, TRMT1, IGF1, UBE2A, TMCO1, ARHGAP31, RAD51, CLCN4, ASXL2, DCHS1, NAA15, HCN1",2.232324426959523e-15,DisGeNET
0.8,4,Mental Retardation,"SLC46A1, DDX3X, KCNK9, THRA, TUSC3, PHF6, AFF4, IFIH1, COL4A3BP, STS, SIN3A, ANKRD1, HIST1H1E, ARID2, SRRM2, CD96, NSUN2, ROM1, DNMT3A, TWNK, EBF3, SOX11, TBR1, PPP2R5D, SOX10, MUT, MAF, RBP3, SPECC1L, HNRNPH2, ZMYND11, CEP104, CTDP1, NFIX, RBM8A, HEPACAM, SAR1B, PRCD, PPM1D, TMEM240, PORCN, DPP6, ORC1, NACC1, APOE, SCN3A, GRIA4, ZBTB18, TRAPPC2, BRPF1, BRF1, NAA10, BCL11A, NAGA, IGF1, UBE2A, TMCO1, ARHGAP31, RAD51, CLCN4, ASXL2, DCHS1, HCN1",3.4637211302884075e-15,DisGeNET
0.8,3,Poor school performance,"SLC46A1, DDX3X, KCNK9, TUSC3, PHF6, AFF4, IFIH1, COL4A3BP, STS, SIN3A, HIST1H1E, ARID2, CD96, NSUN2, ROM1, DNMT3A, TWNK, EBF3, SOX11, TBR1, PPP2R5D, SOX10, MUT, SNHG14, MAF, RBP3, SPECC1L, HNRNPH2, ZMYND11, CEP104, CTDP1, NFIX, RBM8A, HEPACAM, SAR1B, PRCD, PPM1D, TMEM240, PORCN, DPP6, ORC1, NACC1, BPTF, ZBTB18, BRPF1, BRF1, NAA10, BCL11A, NAGA, IGF1, UBE2A, TMCO1, ARHGAP31, RAD51, CLCN4, ASXL2, DCHS1, HCN1",3.5403530893629474e-15,DisGeNET
0.85,1,Intellectual Disability,"SLC46A1, HNRNPU, RBPJ, GLE1, SOX2, KIAA1109, STS, RPS19, SCN11A, KIF21A, IFITM5, CDON, SRRM2, UNC13A, SMARCC2, SOX11, EBF3, PDYN, SOX10, SCO2, RBP3, CSNK2B, ANOS1, KCNQ5, SAR1B, HEPACAM, GATA1, GIGYF2, PTDSS1, RDH12, ANKH, APOE, ARSE, SCN3A, ABCA1, BCL11A, TGDS, NR2F1, LARP7, AMMECR1, NR0B1, IGF1, FAM111B, EXT1, SLC6A9, GJB3, CCDC88C, SPRTN, CDK10, DCHS1, CDK13, ITPA, RAB40AL, SETD5, COL18A1, CTCF, PYGL, FMN2, MAGT1, PEPD, LITAF, PHF6, CHRDL1, GLI2, IFIH1, HINT1, SPTLC2, CTSK, CHMP1A, ANKRD1, RAC1, SPTAN1, MYBPC1, NSUN2, MRPS22, ROM1, NOG, PAX6, TUBB2A, KIF2A, SDHAF1, WAC, VAMP1, HNRNPH2, PIGL, FOXC2, CTDP1, NFIX, SAMD9, ATL1, GBA, CRYBA1, HOXD13, CUX2, MAP3K1, BRF1, USP9X, CRYBB3, TRMT1, GATAD2B, TMCO1, MIB1, RAB11B, NMNAT1, TRIP12, TARDBP, AMHR2, TUSC3, ACTG1, PPP1CB, COL4A3BP, POGZ, SCN9A, KMT5B, TGM6, ARID2, PITX3, CHRNB2, KIRREL3, CD96, G6PD, VPS33B, TBR1, BSCL2, MAF, COL4A2, TBL1XR1, COL4A3, SPECC1L, PHIP, KMT2E, RTN2, CEP104, RBM8A, ARL6, CHRNA4, CUL3, CACNA1C, PSEN1, TMEM240, CACNA1H, CACNA1G, PORCN, DPP6, ORC1, NACC1, PGK1, NPHP3, OTX2, ZNF423, CPA6, GRIA3, MPDU1, GRIA4, BPTF, ZBTB18, TRAPPC2, BRPF1, SYT1, NONO, GLMN, SLC4A11, DOLK, A2ML1, UBE2A, DIAPH1, ARHGAP31, TRPV4, GALK1, DOCK3, EDA, DDX3X, KCNK9, THRA, LAMC3, CHD8, DOCK7, LDB3, AFF4, BICD2, KBTBD13, SIN3A, UBTF, TLK2, HIST1H1E, YWHAG, KDM6A, GRID2, PDE4D, DNMT3A, TWNK, PPP2R5D, MUT, MFRP, TMEM216, MYH8, DCX, ZMYND11, CAMK2B, PRCD, CAMK2A, NRXN3, PPM1D, CLCN2, PTHLH, HSPD1, DLL4, CDC42, TTR, PUF60, TBX20, PCBD1, SLC25A24, NAA10, NAGA, TBX4, TSHR, PNKD, RAD51, CLCN4, ASXL2, SPAG1, NAA15, TAF1, HCN1",2.0470067690432067e-77,DisGeNET
0.85,1,Autosomal dominant inheritance (HP:0000006),"RPL5, PRSS1, GUCA1A, RBPJ, ACTG2, ACTG1, SOX2, FGF8, FGF9, RPS19, SCN11A, SCN9A, PIEZO1, KIF21A, TGM6, IFITM5, PITX3, CDON, CHRNB2, KIRREL3, LHCGR, G6PD, ACTN1, AIP, ANK2, CEL, PDYN, SOX10, MAPK8IP3, BSCL2, CACNB2, SCN10A, MAF, COL4A2, SCO2, COL4A3, AAGAB, NSMF, LPA, OPTN, EPHA2, RTN2, KCNE2, KCNE3, TERC, HEPACAM, CHRNA4, CUL3, CACNA1C, PSEN1, GIGYF2, NEUROD1, PTDSS1, ANKH, MYH14, OTX2, NLRP1, ZNF423, CPA6, TRPM4, ABCA1, ZBTB18, YARS, PRNP, ANKRD26, DTNA, GLMN, NR2F1, SMAD9, NBEAL2, SMAD6, RAX2, FAM111B, EXT1, DIAPH1, ARHGAP31, GJB3, TRPV4, CHMP2B, MKRN3, TGFBI, CALM1, KCNK9, THRA, PCSK9, HSPB1, LDB3, CTCF, LITAF, BICD2, GLI2, KBTBD13, LMBR1, JPH2, TMEM43, SPTLC2, JAK2, SPTAN1, KLF11, VWF, PDE4D, ROM1, NOG, APOA1, AMPD1, PAX6, FOXL2, CYP2A6, KIF2A, MYH8, VAMP1, GARS, ANG, MATN3, MYH6, FOXC2, NFIX, ATL1, RPL11, CRYBA1, NEXN, HOXD13, NOD2, PPM1D, KRT86, COCH, PTHLH, HSPD1, INS, PDE11A, TTR, PLN, SEPN1, PUF60, GNA11, TBX20, KISS1R, C10ORF2, KCNJ5, NTRK2, MAP3K1, CEACAM16, KIAA0196, TBX6, TBX4, CFC1, TSHR, MIB1, NLRP12, PNKD, RAD51, AGBL1, TARDBP, PLCD1, DFNA5",1.957076050473626e-74,Human_Phenotype_Ontology
0.85,2,Mental Retardation,"SLC46A1, AMHR2, TUSC3, HNRNPU, ACTG1, COL4A3BP, STS, POGZ, ARID2, SRRM2, KIRREL3, CD96, G6PD, SOX11, TBR1, EBF3, SOX10, BSCL2, MAF, RBP3, TBL1XR1, SPECC1L, ANOS1, CEP104, RBM8A, ARL6, SAR1B, HEPACAM, GATA1, TMEM240, PORCN, PTDSS1, DPP6, RDH12, ORC1, NACC1, PGK1, APOE, ZNF423, SCN3A, GRIA3, GRIA4, ABCA1, ZBTB18, TRAPPC2, BRPF1, SYT1, BCL11A, NONO, NR2F1, AMMECR1, NR0B1, IGF1, UBE2A, EXT1, ARHGAP31, CCDC88C, DCHS1, CDK13, SETD5, DDX3X, KCNK9, THRA, CTCF, FMN2, PHF6, AFF4, IFIH1, SIN3A, CHMP1A, ANKRD1, HIST1H1E, RAC1, KDM6A, NSUN2, PDE4D, ROM1, DNMT3A, TWNK, PAX6, PPP2R5D, MUT, TMEM216, DCX, HNRNPH2, PIGL, ZMYND11, CTDP1, NFIX, PRCD, PPM1D, CDC42, TTR, BRF1, NAA10, USP9X, NAGA, TSHR, TMCO1, RAD51, CLCN4, ASXL2, HCN1",2.9645225107279874e-29,DisGeNET
0.85,2,Autosomal recessive inheritance (HP:0000007),"PRSS1, SLC46A1, IL1RN, TPMT, AMHR2, TUSC3, CASC5, SPINT2, GLE1, NIPAL4, SCN9A, SBF1, PTRF, CD96, LHCGR, VPS33B, TALDO1, HFE2, BSCL2, SCO2, RBP3, COL4A3, GPD1, SPECC1L, AGTR1, RBM8A, ARL6, SAR1B, HEPACAM, CFI, C12ORF65, C3, C12ORF57, HSD11B2, RDH12, ORC1, NLRP7, ADAMTS17, NPHP3, IL36RN, SMN1, APOE, ZNF423, CPA6, C5ORF42, PDZD7, ABCA1, C8ORF37, SLC10A2, LARP7, SLC4A11, HPS6, NBEAL2, DOLK, IGF1, EXT1, ARHGAP31, CDAN1, GIPC3, GJB3, CYP11B2, NDUFAF4, CCDC88C, DCHS1, ADCK4, ADCK3, GALK1, COL18A1, SLC25A3, LAMC3, WISP3, SNX10, TREM2, PYGL, IKBKAP, OPLAH, PEPD, LMBR1, HINT1, CYP26B1, SIX6, CTSK, CHMP1A, LDLRAP1, VWF, NSUN2, MRPS22, PAX6, BAAT, MUT, MYH2, MFRP, CYP26C1, CLDN14, TMEM216, SDHAF1, PIGL, MATN3, CTDP1, SAMD9, PRCD, GBA, LCAT, CLCN2, MALT1, HSPD1, SEPN1, KISS1R, C10ORF2, ZNF469, PCBD1, P2RY12, KIAA0196, CRYBB3, NDUFA1, NAGA, CFC1, TSHR, TMCO1, MYO1E, NMNAT1, SPAG1, C2ORF71, PLCD1, SPG20",1.2376030162884142e-28,Human_Phenotype_Ontology
0.85,3,Mental deficiency,"SETD5, COL18A1, SLC46A1, DDX3X, KCNK9, TUSC3, HNRNPU, CTCF, FMN2, PHF6, AFF4, ACTG1, IFIH1, COL4A3BP, STS, SIN3A, POGZ, CHMP1A, HIST1H1E, ARID2, KDM6A, KIRREL3, CD96, NSUN2, PDE4D, ROM1, DNMT3A, TWNK, SOX11, PAX6, TBR1, EBF3, PPP2R5D, SOX10, MUT, BSCL2, MAF, RBP3, TBL1XR1, TMEM216, SPECC1L, DCX, PHIP, HNRNPH2, PIGL, ZMYND11, CEP104, CTDP1, NFIX, RBM8A, ARL6, SAR1B, HEPACAM, PRCD, PPM1D, GATA1, TMEM240, CACNA1G, PORCN, PTDSS1, DPP6, RDH12, ORC1, NACC1, PGK1, ZNF423, GRIA3, ZBTB18, BRPF1, BRF1, NAA10, USP9X, BCL11A, NONO, NR2F1, LARP7, NAGA, AMMECR1, TRMT1, IGF1, UBE2A, TSHR, TMCO1, EXT1, ARHGAP31, RAD51, CLCN4, ASXL2, CCDC88C, DCHS1, NAA15, CDK13, HCN1",1.5398641498451102e-26,DisGeNET
