AUC,Rank,Term_Name,Overlapping_Genes,Adjusted_P-value,Source
0.65,1023,"DG(24:1(15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0) (HMDB07846)",PLCD1,0.9717817826634992,HMDB_Metabolites
0.65,1022,"DG(24:1(15Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0) (HMDB07845)",PLCD1,0.9727326454645399,HMDB_Metabolites
0.65,1021,"DG(24:1(15Z)/22:5(4Z,7Z,10Z,13Z,16Z)/0:0) (HMDB07844)",PLCD1,0.9736853708763563,HMDB_Metabolites
0.65,1020,"DG(24:1(15Z)/22:4(7Z,10Z,13Z,16Z)/0:0) (HMDB07843)",PLCD1,0.9746399643772155,HMDB_Metabolites
0.65,1019,"DG(24:1(15Z)/22:2(13Z,16Z)/0:0) (HMDB07842)",PLCD1,0.9755964314668889,HMDB_Metabolites
0.65,1018,DG(24:1(15Z)/22:1(13Z)/0:0) (HMDB07841),PLCD1,0.9765547776667581,HMDB_Metabolites
0.65,1017,DG(24:1(15Z)/22:0/0:0) (HMDB07840),PLCD1,0.9775150085199211,HMDB_Metabolites
0.65,1016,"DG(24:1(15Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0) (HMDB07839)",PLCD1,0.978477129591299,HMDB_Metabolites
0.65,1015,"DG(24:1(15Z)/20:4(8Z,11Z,14Z,17Z)/0:0) (HMDB07838)",PLCD1,0.9794411464677436,HMDB_Metabolites
0.65,1014,"DG(24:1(15Z)/20:4(5Z,8Z,11Z,14Z)/0:0) (HMDB07837)",PLCD1,0.9804070647581458,HMDB_Metabolites
0.65,1013,"DG(24:1(15Z)/20:3(8Z,11Z,14Z)/0:0) (HMDB07836)",PLCD1,0.9813748900935437,HMDB_Metabolites
0.65,1012,"DG(24:1(15Z)/20:3(5Z,8Z,11Z)/0:0) (HMDB07835)",PLCD1,0.982344628127233,HMDB_Metabolites
0.65,1011,"DG(24:1(15Z)/20:2(11Z,14Z)/0:0) (HMDB07834)",PLCD1,0.9833162845348761,HMDB_Metabolites
0.65,1010,DG(24:1(15Z)/20:1(11Z)/0:0) (HMDB07833),PLCD1,0.9842898650146136,HMDB_Metabolites
0.65,1027,S-Adenosylhomocysteine (HMDB00939),TPMT,0.9846249799439847,HMDB_Metabolites
0.65,1009,DG(24:1(15Z)/20:0/0:0) (HMDB07832),PLCD1,0.9852653752871752,HMDB_Metabolites
0.65,1008,C45H78O5 (HMDB07831),PLCD1,0.9862428210959918,HMDB_Metabolites
0.7,2,"3a,7a-Dihydroxycoprostanic acid (HMDB00359)","SLC10A2, BAAT",1.0,HMDB_Metabolites
0.7,1,Glycine (HMDB00123),"SLC6A9, GARS, BAAT",1.0,HMDB_Metabolites
0.7,4,Hexadecanoyl-CoA (HMDB01338),"SPTLC2, BAAT",1.0,HMDB_Metabolites
0.7,3,Potassium (HMDB00586),"KCNE2, KCNE3, KCNQ5",1.0,HMDB_Metabolites
0.7,48,Butyric acid (HMDB00039),HDAC3,1.0,HMDB_Metabolites
0.7,49,Ursodeoxycholic acid (HMDB00946),SLC10A2,1.0,HMDB_Metabolites
0.7,50,"4alpha-Carboxy-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol (HMDB01181)",SLC10A2,1.0,HMDB_Metabolites
0.7,51,L-Tyrosine (HMDB00158),YARS,1.0,HMDB_Metabolites
0.7,52,Chenodeoxycholic acid (HMDB00518),SLC10A2,1.0,HMDB_Metabolites
0.7,53,Lithocholic acid (HMDB00761),SLC10A2,1.0,HMDB_Metabolites
0.7,54,Glycerol 3-phosphate (HMDB00126),GPD1,1.0,HMDB_Metabolites
0.7,55,Dihydroxyacetone phosphate (HMDB01473),GPD1,1.0,HMDB_Metabolites
0.7,58,Cholesterol (HMDB00067),CYP7A1,1.0,HMDB_Metabolites
0.7,59,L-Serine (HMDB00187),SPTLC2,1.0,HMDB_Metabolites
0.7,60,Palmitic acid (HMDB00220),BAAT,1.0,HMDB_Metabolites
0.7,61,Succinyl coenzyme A (HMDB01022),MUT,1.0,HMDB_Metabolites
0.7,62,TYD (HMDB01274),TGDS,1.0,HMDB_Metabolites
0.7,5,Linoleic acid (HMDB00673),"CYP2A6, BAAT",1.0,HMDB_Metabolites
0.7,64,Alpha-Linolenic acid (HMDB01388),BAAT,1.0,HMDB_Metabolites
0.7,65,Verapamil (HMDB01850),CACNB2,1.0,HMDB_Metabolites
0.75,1,Cholesterol (HMDB00067),"LCAT, APOA1, CEL, CYP7A1",0.04333055519155144,HMDB_Metabolites
0.75,121,Trilaurin (HMDB11188),"LIPE, CEL",0.5434168951929997,HMDB_Metabolites
0.75,120,"TG(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)) (HMDB05478)","LIPE, CEL",0.547945369319608,HMDB_Metabolites
0.75,122,Sodium (HMDB00588),"SCN10A, SLC6A9, SCN11A, SLC10A2, SCN3A, HCN1",0.549570863005095,HMDB_Metabolites
0.75,119,"TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05476)","LIPE, CEL",0.5525499522550669,HMDB_Metabolites
0.75,123,Potassium (HMDB00586),"KCNE2, KCNE3, KCNQ5",0.5561393962269178,HMDB_Metabolites
0.75,118,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05475)","LIPE, CEL",0.557232578969093,HMDB_Metabolites
0.75,117,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/18:2(9Z,12Z)) (HMDB05474)","LIPE, CEL",0.5619952505842134,HMDB_Metabolites
0.75,116,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:1(11Z))[iso3] (HMDB05473)","LIPE, CEL",0.5668400372271807,HMDB_Metabolites
0.75,115,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:0)[iso3] (HMDB05472)","LIPE, CEL",0.5717690810291561,HMDB_Metabolites
0.75,114,"TG(18:2(9Z,12Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05471)","LIPE, CEL",0.5767845992837979,HMDB_Metabolites
0.75,113,"TG(18:2(9Z,12Z)/20:1(11Z)/20:1(11Z))[iso3] (HMDB05470)","LIPE, CEL",0.581888887773035,HMDB_Metabolites
0.75,112,"TG(18:2(9Z,12Z)/20:0/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05469)","LIPE, CEL",0.5870843242710085,HMDB_Metabolites
0.75,111,"TG(18:2(9Z,12Z)/20:0/20:1(11Z))[iso6] (HMDB05468)","LIPE, CEL",0.592373372237414,HMDB_Metabolites
0.75,110,"TG(18:2(9Z,12Z)/20:0/20:0)[iso3] (HMDB05467)","LIPE, CEL",0.5977585847122997,HMDB_Metabolites
0.75,109,"TG(20:1(11Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05466)","LIPE, CEL",0.6032426084252566,HMDB_Metabolites
0.75,108,"TG(20:1(11Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05465)","LIPE, CEL",0.6088281881328977,HMDB_Metabolites
0.75,107,TG(20:1(11Z)/20:1(11Z)/20:1(11Z)) (HMDB05464),"LIPE, CEL",0.6145181711995604,HMDB_Metabolites
0.75,106,"TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05463)","LIPE, CEL",0.6203155124372921,HMDB_Metabolites
0.75,105,"TG(18:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05462)","LIPE, CEL",0.6262232792224092,HMDB_Metabolites
0.8,119,Trilaurin (HMDB11188),"LIPE, LIPG, CEL",0.09846379789090398,HMDB_Metabolites
0.8,118,"TG(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)) (HMDB05478)","LIPE, LIPG, CEL",0.09929823685608113,HMDB_Metabolites
0.8,117,"TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05476)","LIPE, LIPG, CEL",0.10014693973519294,HMDB_Metabolites
0.8,116,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05475)","LIPE, LIPG, CEL",0.10101027542256528,HMDB_Metabolites
0.8,115,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/18:2(9Z,12Z)) (HMDB05474)","LIPE, LIPG, CEL",0.10188862564363108,HMDB_Metabolites
0.8,114,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:1(11Z))[iso3] (HMDB05473)","LIPE, LIPG, CEL",0.10278238551769801,HMDB_Metabolites
0.8,113,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:0)[iso3] (HMDB05472)","LIPE, LIPG, CEL",0.10369196415059799,HMDB_Metabolites
0.8,112,"TG(18:2(9Z,12Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05471)","LIPE, LIPG, CEL",0.10461778525908548,HMDB_Metabolites
0.8,111,"TG(18:2(9Z,12Z)/20:1(11Z)/20:1(11Z))[iso3] (HMDB05470)","LIPE, LIPG, CEL",0.10556028782898715,HMDB_Metabolites
0.8,110,"TG(18:2(9Z,12Z)/20:0/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05469)","LIPE, LIPG, CEL",0.10651992680925067,HMDB_Metabolites
0.8,109,"TG(18:2(9Z,12Z)/20:0/20:1(11Z))[iso6] (HMDB05468)","LIPE, LIPG, CEL",0.10749717384419792,HMDB_Metabolites
0.8,108,"TG(18:2(9Z,12Z)/20:0/20:0)[iso3] (HMDB05467)","LIPE, LIPG, CEL",0.10849251804645901,HMDB_Metabolites
0.8,107,"TG(20:1(11Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05466)","LIPE, LIPG, CEL",0.10950646681324835,HMDB_Metabolites
0.8,106,"TG(20:1(11Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05465)","LIPE, LIPG, CEL",0.11053954668884504,HMDB_Metabolites
0.8,105,TG(20:1(11Z)/20:1(11Z)/20:1(11Z)) (HMDB05464),"LIPE, LIPG, CEL",0.11159230427635784,HMDB_Metabolites
0.8,104,"TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05463)","LIPE, LIPG, CEL",0.11266530720209206,HMDB_Metabolites
0.8,103,"TG(18:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05462)","LIPE, LIPG, CEL",0.11375914513609295,HMDB_Metabolites
0.8,102,"TG(18:1(9Z)/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3] (HMDB05461)","LIPE, LIPG, CEL",0.11487443087272131,HMDB_Metabolites
0.8,101,"TG(18:1(9Z)/18:2(9Z,12Z)/20:1(11Z))[iso6] (HMDB05460)","LIPE, LIPG, CEL",0.11601180147542152,HMDB_Metabolites
0.8,100,"TG(18:1(9Z)/18:2(9Z,12Z)/20:0)[iso6] (HMDB05459)","LIPE, LIPG, CEL",0.11717191949017573,HMDB_Metabolites
0.85,1,Cholesterol (HMDB00067),"ABCA1, LCAT, APOA1, CEL, CYP7A1",0.0450979213261361,HMDB_Metabolites
0.85,121,Trilaurin (HMDB11188),"LIPE, LIPG, CEL",0.3013091161213196,HMDB_Metabolites
0.85,120,"TG(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)) (HMDB05478)","LIPE, LIPG, CEL",0.3038200254223306,HMDB_Metabolites
0.85,119,"TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05476)","LIPE, LIPG, CEL",0.3063731348796611,HMDB_Metabolites
0.85,118,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05475)","LIPE, LIPG, CEL",0.30896951737864126,HMDB_Metabolites
0.85,117,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/18:2(9Z,12Z)) (HMDB05474)","LIPE, LIPG, CEL",0.3116102824844416,HMDB_Metabolites
0.85,116,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:1(11Z))[iso3] (HMDB05473)","LIPE, LIPG, CEL",0.3142965780231006,HMDB_Metabolites
0.85,115,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:0)[iso3] (HMDB05472)","LIPE, LIPG, CEL",0.31702959174504064,HMDB_Metabolites
0.85,114,"TG(18:2(9Z,12Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05471)","LIPE, LIPG, CEL",0.3198105530761375,HMDB_Metabolites
0.85,113,"TG(18:2(9Z,12Z)/20:1(11Z)/20:1(11Z))[iso3] (HMDB05470)","LIPE, LIPG, CEL",0.322640734961767,HMDB_Metabolites
0.85,112,"TG(18:2(9Z,12Z)/20:0/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05469)","LIPE, LIPG, CEL",0.3255214558096399,HMDB_Metabolites
0.85,111,"TG(18:2(9Z,12Z)/20:0/20:1(11Z))[iso6] (HMDB05468)","LIPE, LIPG, CEL",0.3284540815376547,HMDB_Metabolites
0.85,110,"TG(18:2(9Z,12Z)/20:0/20:0)[iso3] (HMDB05467)","LIPE, LIPG, CEL",0.33144002773345155,HMDB_Metabolites
0.85,109,"TG(20:1(11Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05466)","LIPE, LIPG, CEL",0.33448076193284104,HMDB_Metabolites
0.85,108,"TG(20:1(11Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05465)","LIPE, LIPG, CEL",0.33757780602481174,HMDB_Metabolites
0.85,107,TG(20:1(11Z)/20:1(11Z)/20:1(11Z)) (HMDB05464),"LIPE, LIPG, CEL",0.3407327387913988,HMDB_Metabolites
0.85,106,"TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05463)","LIPE, LIPG, CEL",0.34394719859131767,HMDB_Metabolites
0.85,105,"TG(18:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05462)","LIPE, LIPG, CEL",0.34722288619694924,HMDB_Metabolites
0.85,104,"TG(18:1(9Z)/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3] (HMDB05461)","LIPE, LIPG, CEL",0.3505615677949968,HMDB_Metabolites
0.85,103,"TG(18:1(9Z)/18:2(9Z,12Z)/20:1(11Z))[iso6] (HMDB05460)","LIPE, LIPG, CEL",0.35396507816193856,HMDB_Metabolites
0.9,1,Cholesterol (HMDB00067),"ABCA1, CYP27A1, LCAT, APOA1, CEL, CYP7A1",0.028310725860508396,HMDB_Metabolites
0.9,518,Trilaurin (HMDB11188),"LIPE, LIPG, CEL",0.260531500177556,HMDB_Metabolites
0.9,517,"TG(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)) (HMDB05478)","LIPE, LIPG, CEL",0.26103542957828624,HMDB_Metabolites
0.9,516,"TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05476)","LIPE, LIPG, CEL",0.26154131219374804,HMDB_Metabolites
0.9,515,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05475)","LIPE, LIPG, CEL",0.2620491594018913,HMDB_Metabolites
0.9,519,Magnesium (HMDB00547),"PRPS1, RYR2, AMHR2, ATP2A2, PPM1D, ATP2C1, PGM3, TLK2, POLK, MAP3K7, RAG1, NEK9, KCNJ5, MAP3K1, EYA1, KCNJ13, IDH1, PDE4D, ACSL4, IRAK3, ATP2B2, NMNAT1, ADSSL1, CLDN16, ITPA, TAF1",0.2623367259915163,HMDB_Metabolites
0.9,514,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/18:2(9Z,12Z)) (HMDB05474)","LIPE, LIPG, CEL",0.26255898266921013,HMDB_Metabolites
0.9,513,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:1(11Z))[iso3] (HMDB05473)","LIPE, LIPG, CEL",0.26307079355160623,HMDB_Metabolites
0.9,512,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:0)[iso3] (HMDB05472)","LIPE, LIPG, CEL",0.2635846036952617,HMDB_Metabolites
0.9,511,"TG(18:2(9Z,12Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05471)","LIPE, LIPG, CEL",0.2641004248375225,HMDB_Metabolites
0.9,510,"TG(18:2(9Z,12Z)/20:1(11Z)/20:1(11Z))[iso3] (HMDB05470)","LIPE, LIPG, CEL",0.26461826880779216,HMDB_Metabolites
0.9,509,"TG(18:2(9Z,12Z)/20:0/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05469)","LIPE, LIPG, CEL",0.2651381475284361,HMDB_Metabolites
0.9,508,"TG(18:2(9Z,12Z)/20:0/20:1(11Z))[iso6] (HMDB05468)","LIPE, LIPG, CEL",0.26566007301569683,HMDB_Metabolites
0.9,507,"TG(18:2(9Z,12Z)/20:0/20:0)[iso3] (HMDB05467)","LIPE, LIPG, CEL",0.26618405738061934,HMDB_Metabolites
0.9,506,"TG(20:1(11Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05466)","LIPE, LIPG, CEL",0.26671011282998813,HMDB_Metabolites
0.9,505,"TG(20:1(11Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05465)","LIPE, LIPG, CEL",0.2672382516672752,HMDB_Metabolites
0.9,504,TG(20:1(11Z)/20:1(11Z)/20:1(11Z)) (HMDB05464),"LIPE, LIPG, CEL",0.2677684862935992,HMDB_Metabolites
0.9,503,"TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05463)","LIPE, LIPG, CEL",0.2683008292086958,HMDB_Metabolites
0.9,502,"TG(18:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05462)","LIPE, LIPG, CEL",0.2688352930119004,HMDB_Metabolites
0.9,501,"TG(18:1(9Z)/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3] (HMDB05461)","LIPE, LIPG, CEL",0.2693718904031417,HMDB_Metabolites
0.95,119,Trilaurin (HMDB11188),"LIPE, CPT1A, LIPC, DGAT1, CPT2, MTTP, LIPG, LPL, CEL",7.97661824684583e-05,HMDB_Metabolites
0.95,118,"TG(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)) (HMDB05478)","LIPE, CPT1A, LIPC, DGAT1, CPT2, MTTP, LIPG, LPL, CEL",8.044216706564863e-05,HMDB_Metabolites
0.95,117,"TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05476)","LIPE, CPT1A, LIPC, DGAT1, CPT2, MTTP, LIPG, LPL, CEL",8.112970695509862e-05,HMDB_Metabolites
0.95,116,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05475)","LIPE, CPT1A, LIPC, DGAT1, CPT2, MTTP, LIPG, LPL, CEL",8.18291009805736e-05,HMDB_Metabolites
