AUC,Rank,Term_Name,Overlapping_Genes,Adjusted_P-value,Source
0.5,11,BREAST (BULK TISSUE),"NTRK2, SCARB1, ARHGAP31, GJB3, GPD1, DCHS1, IGF1, MAPK8IP3",1.0,ARCHS4_Tissues
0.5,12,CARDIAC MUSCLE FIBER,"KBTBD13, KCNJ5, CACNB2, ARHGAP31, FGF9, HFE2, DCHS1, MAPK8IP3",1.0,ARCHS4_Tissues
0.5,17,ADIPOSE (BULK TISSUE),"NTRK2, ARHGAP31, TRPC6, GPD1, ANG, DCHS1, IGF1",1.0,ARCHS4_Tissues
0.55,108,BLASTOCYST,NLRP7,0.9999816662387698,ARCHS4_Tissues
0.55,1,ADRENAL GLAND,"KCNJ5, SCARB1, SLC46A1, CEACAM16, KCNK9, TBX18, ROBO1, CACNB2, LIPE, LMBR1, SLC6A9, FGF9, DCHS1, PLCD1, TLR3, RAB40AL",1.0,ARCHS4_Tissues
0.55,2,LIVER (BULK TISSUE),"SCARB1, SLC46A1, CDKN1A, CEACAM16, TGDS, SORD, HFE2, IGF1, BAAT, AFF4, DUSP6, CYP2A6, CFHR4, GPD1, ANG, APOL1",1.0,ARCHS4_Tissues
0.55,3,CARDIAC MUSCLE FIBER,"LIPT2, KCNJ5, CDKN1A, PRCD, HFE2, PDYN, MAPK8IP3, TBX18, ROBO1, KBTBD13, CACNB2, ARHGAP31, CYP2A6, FGF9, DCHS1",1.0,ARCHS4_Tissues
0.55,4,BREAST (BULK TISSUE),"NTRK2, SCARB1, PRCD, IGF1, KRT86, MAPK8IP3, TBX18, LIPE, ARHGAP31, CYP2A6, SLC6A9, GJB3, GPD1, DCHS1",1.0,ARCHS4_Tissues
0.55,5,CINGULATE GYRUS,"NTRK2, GRID2, UNC13A, TRPC6, NRXN3, WISP3, SNX10, PDYN, MAPK8IP3, TUBA4A, TBX18, DPP6, NSMF, SPTAN1",1.0,ARCHS4_Tissues
0.55,6,DENTATE GRANULE CELL,"NTRK2, UNC13A, KCNK9, NRXN3, SNX10, PDYN, BAAT, KRT86, CACNB2, DPP6, FGF9, GPD1, MYH8, RAB40AL",1.0,ARCHS4_Tissues
0.55,7,GRANULOSA CELL,"SCARB1, GRID2, CDKN1A, TRPC6, SORD, IRAK3, MAPK8IP3, AFF4, LIPE, ARHGAP31, CYP2A6, SLC6A9, NSMF, DCHS1",1.0,ARCHS4_Tissues
0.55,8,OMENTUM,"NTRK2, CDKN1A, TRPC6, IGF1, KRT86, TBX18, LIPE, ARHGAP31, CYP2A6, GPD1, DCHS1, ANG, APOL1, TLR3",1.0,ARCHS4_Tissues
0.55,9,PREFRONTAL CORTEX,"NTRK2, GRID2, UNC13A, KCNK9, NRXN3, IGF1, PDYN, WTIP, ROBO1, CACNB2, DPP6, FGF9, DCHS1, SPTAN1",1.0,ARCHS4_Tissues
0.55,10,SKELETAL MUSCLE (BULK TISSUE),"RTN2, LIPT2, ZRANB1, CEACAM16, PRCD, HFE2, IGF1, BAAT, TUBA4A, TBX18, KBTBD13, GPD1, MYH8, DCHS1",1.0,ARCHS4_Tissues
0.55,11,BRAIN (BULK),"RTN2, NTRK2, GRID2, UNC13A, KCNK9, PRCD, NRXN3, PDYN, MAPK8IP3, DPP6, SLC6A9, FGF9, NSMF",1.0,ARCHS4_Tissues
0.55,12,FETAL BRAIN,"NTRK2, GRID2, UNC13A, KCNK9, MAPK8IP3, ROBO1, ARHGAP31, SLC6A9, GPD1, NSMF, DCHS1, PLCD1, RAB40AL",1.0,ARCHS4_Tissues
0.55,13,MOTOR NEURON,"RTN2, NTRK2, GRID2, UNC13A, KCNK9, NRXN3, PDYN, ROBO1, SLC6A9, FGF9, DCHS1, SPTAN1, PLCD1",1.0,ARCHS4_Tissues
0.55,14,SPINAL CORD,"NTRK2, GRID2, UNC13A, KCNK9, NRXN3, PDYN, TBX18, ROBO1, SLC6A9, NSMF, DCHS1, SPTAN1, RAB40AL",1.0,ARCHS4_Tissues
0.55,15,SPINAL CORD (BULK),"NTRK2, GRID2, UNC13A, KCNK9, NRXN3, PDYN, TBX18, ROBO1, SLC6A9, NSMF, DCHS1, SPTAN1, RAB40AL",1.0,ARCHS4_Tissues
0.55,16,SUBCUTANEOUS ADIPOSE TISSUE,"NTRK2, SCARB1, TRPC6, PRCD, IGF1, TBX18, LIPE, ARHGAP31, CYP2A6, GPD1, DCHS1, ANG, PLCD1",1.0,ARCHS4_Tissues
0.55,17,ADIPOSE (BULK TISSUE),"NTRK2, LIPE, ARHGAP31, CYP2A6, TRPC6, PRCD, GPD1, DCHS1, ANG, IGF1, PLCD1, TBX18",1.0,ARCHS4_Tissues
0.55,18,HEART (BULK TISSUE),"KBTBD13, NTRK2, CACNB2, ARHGAP31, FGF9, PRCD, GPD1, MYH8, HFE2, DCHS1, IGF1, TBX18",1.0,ARCHS4_Tissues
0.55,19,HEPATOCYTE,"SCARB1, SLC46A1, CYP2A6, CEACAM16, GJB3, CFHR4, GPD1, SORD, HFE2, ANG, APOL1, BAAT",1.0,ARCHS4_Tissues
0.6,108,BLASTOCYST,NLRP7,0.9999922318965323,ARCHS4_Tissues
0.6,1,ADRENAL GLAND,"KCNJ5, SCARB1, SLC46A1, LHCGR, CEACAM16, KCNK9, TBX18, ROBO1, CACNB2, LIPE, LMBR1, SLC6A9, FGF9, DCHS1, PLCD1, RAB40AL, TLR3, DFNA5",1.0,ARCHS4_Tissues
0.6,2,LIVER (BULK TISSUE),"SCARB1, SLC46A1, CDKN1A, CEACAM16, TGDS, SORD, HFE2, IGF1, BAAT, AFF4, MUT, DUSP6, CYP2A6, CFHR4, GPD1, ANG, APOL1",1.0,ARCHS4_Tissues
0.6,3,SPINAL CORD,"NTRK2, LHCGR, GRID2, UNC13A, KCNK9, NRXN3, PDYN, TBX18, ROBO1, SCN10A, SLC6A9, NSMF, DCHS1, SPTAN1, RAB40AL, DFNA5",1.0,ARCHS4_Tissues
0.6,4,SPINAL CORD (BULK),"NTRK2, LHCGR, GRID2, UNC13A, KCNK9, NRXN3, PDYN, TBX18, ROBO1, SCN10A, SLC6A9, NSMF, DCHS1, SPTAN1, RAB40AL, DFNA5",1.0,ARCHS4_Tissues
0.6,5,BREAST (BULK TISSUE),"NTRK2, SCARB1, LHCGR, PRCD, IGF1, KRT86, MAPK8IP3, TBX18, LIPE, ARHGAP31, CYP2A6, SLC6A9, GJB3, GPD1, DCHS1",1.0,ARCHS4_Tissues
0.6,6,CARDIAC MUSCLE FIBER,"LIPT2, KCNJ5, CDKN1A, PRCD, HFE2, PDYN, MAPK8IP3, TBX18, ROBO1, KBTBD13, CACNB2, ARHGAP31, CYP2A6, FGF9, DCHS1",1.0,ARCHS4_Tissues
0.6,7,DENTATE GRANULE CELL,"NTRK2, UNC13A, KCNK9, NRXN3, SNX10, PDYN, BAAT, KRT86, CACNB2, DPP6, FGF9, GPD1, MYH8, RAB40AL, DFNA5",1.0,ARCHS4_Tissues
0.6,8,GRANULOSA CELL,"SCARB1, LHCGR, GRID2, CDKN1A, TRPC6, SORD, IRAK3, MAPK8IP3, AFF4, LIPE, ARHGAP31, CYP2A6, SLC6A9, NSMF, DCHS1",1.0,ARCHS4_Tissues
0.6,9,OMENTUM,"NTRK2, LHCGR, CDKN1A, TRPC6, IGF1, KRT86, TBX18, LIPE, ARHGAP31, CYP2A6, GPD1, DCHS1, ANG, APOL1, TLR3",1.0,ARCHS4_Tissues
0.6,10,CINGULATE GYRUS,"NTRK2, GRID2, UNC13A, TRPC6, WISP3, NRXN3, SNX10, PDYN, MAPK8IP3, TUBA4A, TBX18, DPP6, NSMF, SPTAN1",1.0,ARCHS4_Tissues
0.6,11,HEART (BULK TISSUE),"NTRK2, LHCGR, PRCD, HFE2, IGF1, TBX18, KBTBD13, CACNB2, ARHGAP31, SCN10A, FGF9, GPD1, MYH8, DCHS1",1.0,ARCHS4_Tissues
0.6,12,MOTOR NEURON,"RTN2, NTRK2, LHCGR, GRID2, UNC13A, KCNK9, NRXN3, PDYN, ROBO1, SLC6A9, FGF9, DCHS1, SPTAN1, PLCD1",1.0,ARCHS4_Tissues
0.6,13,PREFRONTAL CORTEX,"NTRK2, GRID2, UNC13A, KCNK9, NRXN3, IGF1, PDYN, WTIP, ROBO1, CACNB2, DPP6, FGF9, DCHS1, SPTAN1",1.0,ARCHS4_Tissues
0.6,14,RESPIRATORY SMOOTH MUSCLE,"RTN2, LHCGR, CDKN1A, TRPC6, PRCD, TBX18, CYP2A6, SLC6A9, FGF9, DCHS1, ANG, CPA6, PLCD1, DFNA5",1.0,ARCHS4_Tissues
0.6,15,SKELETAL MUSCLE (BULK TISSUE),"LIPT2, RTN2, ZRANB1, CEACAM16, PRCD, HFE2, IGF1, BAAT, TUBA4A, TBX18, KBTBD13, GPD1, MYH8, DCHS1",1.0,ARCHS4_Tissues
0.6,16,SUBCUTANEOUS ADIPOSE TISSUE,"NTRK2, SCARB1, LHCGR, TRPC6, PRCD, IGF1, TBX18, LIPE, ARHGAP31, CYP2A6, GPD1, DCHS1, ANG, PLCD1",1.0,ARCHS4_Tissues
0.6,17,VENTRICLE,"NTRK2, LHCGR, CDKN1A, PRCD, HFE2, MAPK8IP3, TBX18, KBTBD13, LIPE, ARHGAP31, SCN10A, FGF9, GPD1, DCHS1",1.0,ARCHS4_Tissues
0.6,18,ADIPOSE (BULK TISSUE),"NTRK2, LHCGR, TRPC6, PRCD, IGF1, TBX18, LIPE, ARHGAP31, CYP2A6, GPD1, DCHS1, ANG, PLCD1",1.0,ARCHS4_Tissues
0.6,19,BRAIN (BULK),"RTN2, NTRK2, GRID2, UNC13A, KCNK9, PRCD, NRXN3, PDYN, MAPK8IP3, DPP6, SLC6A9, FGF9, NSMF",1.0,ARCHS4_Tissues
0.65,108,COLONIC MUCOSA,"SCN10A, CFHR4, CPA6",0.9999247787602665,ARCHS4_Tissues
0.65,1,ADRENAL GLAND,"KCNJ5, SCARB1, SLC46A1, LHCGR, CEACAM16, KCNK9, IDH1, TBX18, ROBO1, CACNB2, LIPE, LMBR1, SLC6A9, FGF9, DCHS1, NEFH, PLCD1, RAB40AL, MATN3, TLR3, GPIHBP1, DFNA5",1.0,ARCHS4_Tissues
0.65,2,SUBCUTANEOUS ADIPOSE TISSUE,"KLF11, NTRK2, SCARB1, LHCGR, TRPC6, KCNE2, PRCD, IGF1, CHRDL1, CYP7A1, TBX18, LIPE, ARHGAP31, CYP2A6, GPD1, DCHS1, ANG, PLCD1, MATN3, GPIHBP1",1.0,ARCHS4_Tissues
0.65,3,ADIPOSE (BULK TISSUE),"KLF11, NTRK2, LHCGR, TRPC6, KCNE2, PRCD, IGF1, CHRDL1, CYP7A1, TBX18, LIPE, ARHGAP31, CYP2A6, GPD1, DCHS1, ANG, PLCD1, MATN3, GPIHBP1",1.0,ARCHS4_Tissues
0.65,4,GRANULOSA CELL,"KLF11, SCARB1, LHCGR, GRID2, CDKN1A, TRPC6, SORD, IRAK3, ARR3, MAPK8IP3, AFF4, LIPE, ARHGAP31, CYP2A6, SLC6A9, NSMF, DCHS1, NEFH, MATN3",1.0,ARCHS4_Tissues
0.65,5,LIVER (BULK TISSUE),"SCARB1, SLC46A1, CDKN1A, CEACAM16, TGDS, IDH1, SORD, HFE2, IGF1, BAAT, AFF4, CYP7A1, MUT, DUSP6, CYP2A6, CFHR4, GPD1, ANG, APOL1",1.0,ARCHS4_Tissues
0.65,6,OMENTUM,"KLF11, NTRK2, LHCGR, CDKN1A, TRPC6, IGF1, KRT86, CHRDL1, TBX18, LIPE, ARHGAP31, CYP2A6, GPD1, DCHS1, ANG, APOL1, MATN3, TLR3, GPIHBP1",1.0,ARCHS4_Tissues
0.65,7,SPINAL CORD,"PCSK1, NTRK2, LHCGR, GRID2, UNC13A, KCNK9, NRXN3, PDYN, TBX18, ROBO1, SCN10A, SLC6A9, NSMF, DCHS1, NEFH, SPTAN1, RAB40AL, MATN3, DFNA5",1.0,ARCHS4_Tissues
0.65,8,SPINAL CORD (BULK),"PCSK1, NTRK2, LHCGR, GRID2, UNC13A, KCNK9, NRXN3, PDYN, TBX18, ROBO1, SCN10A, SLC6A9, NSMF, DCHS1, NEFH, SPTAN1, RAB40AL, MATN3, DFNA5",1.0,ARCHS4_Tissues
0.65,9,CINGULATE GYRUS,"PCSK1, NTRK2, GRID2, UNC13A, TRPC6, WISP3, NRXN3, SNX10, PDYN, MAPK8IP3, CHRDL1, TUBA4A, TBX18, DPP6, NSMF, NEFH, SPTAN1, MATN3",1.0,ARCHS4_Tissues
0.65,10,DENTATE GRANULE CELL,"PCSK1, NTRK2, UNC13A, KCNE2, KCNK9, NRXN3, SNX10, PDYN, BAAT, KRT86, CACNB2, DPP6, FGF9, GPD1, MYH8, RAB40AL, MATN3, DFNA5",1.0,ARCHS4_Tissues
0.65,11,BRAIN (BULK),"RTN2, PCSK1, NTRK2, GRID2, UNC13A, KCNK9, PRCD, NRXN3, PDYN, MAPK8IP3, CHRDL1, DPP6, SLC6A9, FGF9, NSMF, NEFH, GPIHBP1",1.0,ARCHS4_Tissues
0.65,12,BREAST (BULK TISSUE),"NTRK2, SCARB1, LHCGR, PRCD, IGF1, KRT86, MAPK8IP3, CHRDL1, TBX18, LIPE, ARHGAP31, CYP2A6, SLC6A9, GJB3, GPD1, DCHS1, GPIHBP1",1.0,ARCHS4_Tissues
0.65,13,CARDIAC MUSCLE FIBER,"LIPT2, KCNJ5, CDKN1A, KCNE2, PRCD, HFE2, PDYN, MAPK8IP3, TBX18, ROBO1, KBTBD13, CACNB2, ARHGAP31, CYP2A6, FGF9, DCHS1, MATN3",1.0,ARCHS4_Tissues
0.65,14,MOTOR NEURON,"RTN2, PCSK1, NTRK2, LHCGR, GRID2, UNC13A, KCNK9, NRXN3, PDYN, CHRDL1, ROBO1, SLC6A9, FGF9, DCHS1, SPTAN1, PLCD1, MATN3",1.0,ARCHS4_Tissues
0.65,15,RESPIRATORY SMOOTH MUSCLE,"RTN2, LHCGR, CDKN1A, TRPC6, KCNE2, PRCD, ARR3, TBX18, CYP2A6, SLC6A9, FGF9, DCHS1, ANG, CPA6, PLCD1, MATN3, DFNA5",1.0,ARCHS4_Tissues
0.65,16,SKELETAL MUSCLE (BULK TISSUE),"LIPT2, RTN2, ZRANB1, KCNE2, CEACAM16, PRCD, HFE2, IGF1, BAAT, CHRDL1, TUBA4A, TBX18, KBTBD13, GPD1, MYH8, DCHS1, GPIHBP1",1.0,ARCHS4_Tissues
0.65,17,FETAL BRAIN,"NTRK2, GRID2, UNC13A, KCNE2, KCNK9, ARR3, MAPK8IP3, CHRDL1, ROBO1, ARHGAP31, SLC6A9, GPD1, NSMF, DCHS1, PLCD1, RAB40AL",1.0,ARCHS4_Tissues
0.65,18,HEPATOCYTE,"SCARB1, SLC46A1, KCNE2, CEACAM16, SORD, HFE2, BAAT, CYP7A1, CYP2A6, SCO2, GJB3, CFHR4, GPD1, ANG, APOL1, GPIHBP1",1.0,ARCHS4_Tissues
0.65,19,RETINA,"PCSK1, NTRK2, ZRANB1, LHCGR, GRID2, UNC13A, CEACAM16, PRCD, NRXN3, ARR3, KRT86, CHRDL1, SLC6A9, FGF9, CPA6, DFNA5",1.0,ARCHS4_Tissues
0.7,108,COLONIC MUCOSA,"SCN10A, CFHR4, CPA6",0.9999931199698229,ARCHS4_Tissues
0.7,1,ADRENAL GLAND,"KCNJ5, SCARB1, SLC46A1, LHCGR, CEACAM16, KCNK9, IDH1, TBX18, ROBO1, CACNB2, LIPE, LMBR1, CYP26B1, SLC6A9, FGF9, DCHS1, NEFH, PLCD1, RAB40AL, MATN3, TLR3, GPIHBP1, DFNA5",1.0,ARCHS4_Tissues
0.7,2,SUBCUTANEOUS ADIPOSE TISSUE,"KLF11, NTRK2, SCARB1, LHCGR, TRPC6, KCNE2, PRCD, ROM1, ARHGAP29, IGF1, CHRDL1, CYP7A1, TBX18, LIPE, ARHGAP31, CYP2A6, CYP26B1, GPD1, DCHS1, ANG, PLCD1, MATN3, GPIHBP1",1.0,ARCHS4_Tissues
0.7,3,ADIPOSE (BULK TISSUE),"KLF11, NTRK2, LHCGR, TRPC6, KCNE2, PRCD, ROM1, ARHGAP29, IGF1, CHRDL1, CYP7A1, TBX18, LIPE, ARHGAP31, CYP2A6, CYP26B1, GPD1, DCHS1, ANG, PLCD1, MATN3, GPIHBP1",1.0,ARCHS4_Tissues
0.7,4,GRANULOSA CELL,"KLF11, SCARB1, LHCGR, GRID2, CDKN1A, TRPC6, SORD, PCSK9, DOLK, IRAK3, ARR3, MAPK8IP3, AFF4, LIPE, ARHGAP31, CYP2A6, CYP26B1, SLC6A9, NSMF, DCHS1, NEFH, MATN3",1.0,ARCHS4_Tissues
0.7,5,LIVER (BULK TISSUE),"SCARB1, SLC46A1, CDKN1A, CEACAM16, TGDS, IDH1, SORD, ARHGAP29, PCSK9, HFE2, IGF1, BAAT, AFF4, CYP7A1, MUT, DUSP6, CYP2A6, CFHR4, GPD1, ANG, TGFBI, APOL1",1.0,ARCHS4_Tissues
0.7,6,OMENTUM,"KLF11, NTRK2, LHCGR, CDKN1A, TRPC6, ROM1, ARHGAP29, IGF1, KRT86, CHRDL1, TBX18, LIPE, ARHGAP31, CYP2A6, CYP26B1, GPD1, DCHS1, ANG, APOL1, MATN3, TLR3, GPIHBP1",1.0,ARCHS4_Tissues
0.7,7,BRAIN (BULK),"CHRNB2, RTN2, PCSK1, NTRK2, GRID2, UNC13A, KCNK9, PRCD, ROM1, NRXN3, PDYN, MAPK8IP3, CHRDL1, DPP6, CYP26B1, SLC6A9, FGF9, NSMF, KCNQ5, NEFH, GPIHBP1",1.0,ARCHS4_Tissues
0.7,8,CINGULATE GYRUS,"CHRNB2, PCSK1, NTRK2, GRID2, UNC13A, TRPC6, WISP3, NRXN3, SNX10, PDYN, MAPK8IP3, CHRDL1, TUBA4A, TBX18, DPP6, CYP26B1, NSMF, KCNQ5, NEFH, SPTAN1, MATN3",1.0,ARCHS4_Tissues
0.7,9,KUPFFER CELL,"RTN2, CDKN1A, KCNE2, ACTN1, PRCD, ROM1, NRXN3, PCSK9, DOLK, TBX18, ROBO1, SCN10A, CYP26B1, SLC6A9, KCNQ5, ANG, TGFBI, APOL1, CPA6, MATN3, DFNA5",1.0,ARCHS4_Tissues
0.7,10,OSTEOBLAST,"CDKN1A, KCNE2, ACTN1, PRCD, ROM1, PCSK9, DOLK, ARR3, KRT86, TBX18, ARHGAP31, CYP2A6, CYP26B1, SLC6A9, GARS, KCNQ5, TGFBI, PLCD1, RAB40AL, MATN3, DFNA5",1.0,ARCHS4_Tissues
0.7,11,RESPIRATORY SMOOTH MUSCLE,"RTN2, LHCGR, CDKN1A, TRPC6, KCNE2, PRCD, ROM1, DOLK, ARR3, TBX18, CYP2A6, CYP26B1, SLC6A9, FGF9, DCHS1, ANG, TGFBI, CPA6, PLCD1, MATN3, DFNA5",1.0,ARCHS4_Tissues
0.7,12,DENTATE GRANULE CELL,"CHRNB2, PCSK1, NTRK2, UNC13A, KCNE2, KCNK9, NRXN3, SNX10, PDYN, BAAT, KRT86, CACNB2, DPP6, FGF9, GPD1, MYH8, KCNQ5, RAB40AL, MATN3, DFNA5",1.0,ARCHS4_Tissues
0.7,13,SPINAL CORD,"CHRNB2, PCSK1, NTRK2, LHCGR, GRID2, UNC13A, KCNK9, NRXN3, PDYN, TBX18, ROBO1, SCN10A, SLC6A9, NSMF, DCHS1, NEFH, SPTAN1, RAB40AL, MATN3, DFNA5",1.0,ARCHS4_Tissues
0.7,14,SPINAL CORD (BULK),"CHRNB2, PCSK1, NTRK2, LHCGR, GRID2, UNC13A, KCNK9, NRXN3, PDYN, TBX18, ROBO1, SCN10A, SLC6A9, NSMF, DCHS1, NEFH, SPTAN1, RAB40AL, MATN3, DFNA5",1.0,ARCHS4_Tissues
0.7,15,SUPERIOR FRONTAL GYRUS,"CHRNB2, RTN2, PCSK1, NTRK2, UNC13A, KCNK9, PRCD, ROM1, NRXN3, PDYN, KRT86, MAPK8IP3, CHRDL1, DPP6, CYP26B1, FGF9, NSMF, KCNQ5, NEFH, GPIHBP1",1.0,ARCHS4_Tissues
0.7,16,VASCULAR SMOOTH MUSCLE,"CDKN1A, ACTN1, PRCD, PCSK9, DOLK, ARR3, KRT86, TBX18, ROBO1, CYP26B1, SLC6A9, MYH8, KCNQ5, ANG, TGFBI, CPA6, PLCD1, RAB40AL, MATN3, DFNA5",1.0,ARCHS4_Tissues
0.7,17,ASTROCYTE,"CDKN1A, UNC13A, ACTN1, ROM1, ARHGAP29, PCSK9, DOLK, CHRDL1, TBX18, ROBO1, ARHGAP31, SLC6A9, NSMF, DCHS1, TGFBI, CPA6, PLCD1, MATN3, DFNA5",1.0,ARCHS4_Tissues
0.7,18,CHONDROCYTE,"PCSK1, NTRK2, LHCGR, CDKN1A, ROM1, WISP3, ARHGAP29, ARR3, BAAT, CYP7A1, TBX18, ARHGAP31, CYP26B1, DCHS1, KCNQ5, TGFBI, PLCD1, MATN3, TLR3",1.0,ARCHS4_Tissues
0.7,19,FIBROBLAST,"CDKN1A, TRPC6, ACTN1, ROM1, ARHGAP29, DOLK, KRT86, TBX18, ROBO1, ARHGAP31, SLC6A9, DCHS1, GARS, KCNQ5, ANG, TGFBI, PLCD1, MATN3, DFNA5",1.0,ARCHS4_Tissues
0.75,10,PREFRONTAL CORTEX,"CAMK2B, NFIX, KCNK9, NRXN3, CHRDL1, ROBO1, MC4R, KIAA1109, DPP6, FGF9, ARID2, SPTAN1, SCN3A, CLASP1, PDZD7, CDON, P2RY12, CHRNB2, ZBTB18, NTRK2, GRID2, UNC13A, IGF1, PDYN, WTIP, FAM111B, CACNB2, MAF, AGBL1, EFHC1, DCHS1, HCN1",0.7248944937291418,ARCHS4_Tissues
0.75,14,VENTRICLE,"CAMK2B, COL18A1, FOXC2, CDKN1A, NFIX, PRCD, C3, KBTBD13, LIPE, JPH2, CYP26B1, FGF9, JAK2, GPIHBP1, NTRK2, LHCGR, EXOC6B, ARHGAP29, APOA1, EBF3, HFE2, CEL, MAPK8IP3, TBX18, SCN10A, ARHGAP31, COL4A3, GPD1, DCHS1, TGFBI, SOS2",0.7524435547477598,ARCHS4_Tissues
0.75,9,PERICARDIUM,"LIPT2, COL18A1, FOXC2, CDKN1A, NFIX, KCNE2, PRCD, PCSK9, CHRDL1, C3, KBTBD13, JPH2, CYP26B1, NACC1, HIST1H1E, APOE, CDON, ROM1, APOA1, EBF3, DOLK, HPS6, TBX18, MYO1E, SLC6A9, MYH8, NSMF, ANG, TGFBI, PLCD1, RAB40AL, MATN3",0.8054383263657132,ARCHS4_Tissues
0.75,6,VASCULAR SMOOTH MUSCLE,"COL18A1, FOXC2, CDKN1A, NFIX, PRCD, LCAT, PCSK9, ARR3, KRT86, PTHLH, ROBO1, JPH2, PORCN, CYP26B1, NACC1, CPA6, ACTN1, APOA1, EBF3, DOLK, HPS6, CEL, TBX18, SLC6A9, CLDN14, MYH8, KCNQ5, ANG, TGFBI, PLCD1, RAB40AL, MATN3, DFNA5",0.8061211748115461,ARCHS4_Tissues
0.75,13,SUPERIOR FRONTAL GYRUS,"RTN2, CAMK2B, PCSK1, NFIX, KCNK9, PRCD, NRXN3, TREM2, KRT86, CHRDL1, PTHLH, MC4R, PORCN, DPP6, CYP26B1, FGF9, NACC1, APOE, NEFH, SCN3A, GPIHBP1, P2RY12, CHRNB2, NTRK2, UNC13A, ROM1, PDYN, MAPK8IP3, NSMF, KCNQ5, HCN1",0.8103238281898951,ARCHS4_Tissues
0.75,18,RESPIRATORY SMOOTH MUSCLE,"RTN2, COL18A1, FOXC2, CDKN1A, NFIX, KCNE2, PRCD, ARR3, PTHLH, C3, JPH2, CYP26B1, FGF9, CPA6, LHCGR, TRPC6, ROM1, EBF3, DOLK, HPS6, CEL, TBX18, CYP2A6, SLC6A9, DCHS1, ANG, TGFBI, PLCD1, MATN3, DFNA5",0.8245888481272435,ARCHS4_Tissues
0.75,17,FIBROBLAST,"COL18A1, FOXC2, CDKN1A, NFIX, LCAT, KRT86, PTHLH, ROBO1, MC4R, JPH2, NACC1, TRPC6, ACTN1, ROM1, EXOC6B, ARHGAP29, EBF3, DOLK, TBX18, MYO1E, ARHGAP31, SLC6A9, DCHS1, GARS, KCNQ5, ANG, TGFBI, PLCD1, MATN3, DFNA5",0.8730940744876696,ARCHS4_Tissues
