AUC,Rank,Term_Name,Overlapping_Genes,Adjusted_P-value,Source
0.6,14,neoplasm of lung,CYP2A6,0.8812821181896172,ClinVar_2019
0.6,11,romano-ward syndrome,KCNJ5,0.887800248059747,ClinVar_2019
0.6,9,hemolytic-uremic syndrome,CFHR4,0.8921811036001964,ClinVar_2019
0.6,8,nemaline myopathy,KBTBD13,0.8943822194592863,ClinVar_2019
0.6,13,hypogonadotropic hypogonadism 7 with or without anosmia,DUSP6,0.9490730503580493,ClinVar_2019
0.6,15,amyotrophic lateral sclerosis,ANG,0.9914708764148755,ClinVar_2019
0.6,3,familial partial lipodystrophy,LIPE,1.0,ClinVar_2019
0.6,4,hereditary nephrotic syndrome,TRPC6,1.0,ClinVar_2019
0.6,5,perrault syndrome,TWNK,1.0,ClinVar_2019
0.6,6,distal arthrogryposis,MYH8,1.0,ClinVar_2019
0.6,7,mitochondrial dna deletion syndromes,TWNK,1.0,ClinVar_2019
0.6,12,lung cancer,CYP2A6,1.0,ClinVar_2019
0.6,16,parkinson disease,GIGYF2,1.0,ClinVar_2019
0.6,17,autosomal dominant non-syndromic sensorineural deafness type dfna,GJB3,1.0,ClinVar_2019
0.6,18,combined oxidative phosphorylation deficiency,MRPS34,1.0,ClinVar_2019
0.6,20,"nonsyndromic hearing loss and deafness, autosomal recessive",GJB3,1.0,ClinVar_2019
0.6,21,mitochondrial diseases,TWNK,1.0,ClinVar_2019
0.65,2,romano-ward syndrome,"KCNJ5, KCNE2",0.16406441625068535,ClinVar_2019
0.65,1,brugada syndrome,"CACNB2, KCNE3",0.1689767036865032,ClinVar_2019
0.65,3,"human immunodeficiency virus type 1, susceptibility to","KIR3DL1, TLR3",0.1789043464856039,ClinVar_2019
0.65,4,amyotrophic lateral sclerosis,"ANG, NEFH",0.1982463273253702,ClinVar_2019
0.65,15,atypical hemolytic uremic syndrome,CFHR4,0.6241928961001817,ClinVar_2019
0.65,13,nemaline myopathy,KBTBD13,0.6420474726187387,ClinVar_2019
0.65,11,distal arthrogryposis,MYH8,0.6658554432940066,ClinVar_2019
0.65,14,hemolytic-uremic syndrome,CFHR4,0.6687781029644804,ClinVar_2019
0.65,12,mitochondrial dna deletion syndromes,TWNK,0.6955514286703003,ClinVar_2019
0.65,9,perrault syndrome,TWNK,0.6995819305246919,ClinVar_2019
0.65,10,glioma,IDH1,0.7324409876234073,ClinVar_2019
0.65,8,atrial fibrillation,KCNE2,0.7870296718402784,ClinVar_2019
0.65,18,neoplasm of lung,CYP2A6,0.7975831506563449,ClinVar_2019
0.65,17,lung cancer,CYP2A6,0.8444998065773063,ClinVar_2019
0.65,6,"multiple epiphyseal dysplasia, dominant",MATN3,0.8770108670291132,ClinVar_2019
0.65,16,hypogonadotropic hypogonadism 7 with or without anosmia,DUSP6,0.897281044488388,ClinVar_2019
0.65,7,hereditary nephrotic syndrome,TRPC6,0.8994624821031753,ClinVar_2019
0.65,5,familial partial lipodystrophy,LIPE,1.0,ClinVar_2019
0.65,19,parkinson disease,GIGYF2,1.0,ClinVar_2019
0.65,20,autosomal dominant non-syndromic sensorineural deafness type dfna,GJB3,1.0,ClinVar_2019
0.7,2,romano-ward syndrome,"KCNJ5, KCNE2",0.2536958489478316,ClinVar_2019
0.7,1,brugada syndrome,"CACNB2, KCNE3",0.26204846471093113,ClinVar_2019
0.7,3,"human immunodeficiency virus type 1, susceptibility to","KIR3DL1, TLR3",0.27584689850372607,ClinVar_2019
0.7,4,amyotrophic lateral sclerosis,"ANG, NEFH",0.3047927902591752,ClinVar_2019
0.7,17,atypical hemolytic uremic syndrome,CFHR4,0.6833137861234414,ClinVar_2019
0.7,15,nemaline myopathy,KBTBD13,0.6908589840517511,ClinVar_2019
0.7,16,hemolytic-uremic syndrome,CFHR4,0.7260208977561565,ClinVar_2019
0.7,14,mitochondrial dna deletion syndromes,TWNK,0.7402060543411618,ClinVar_2019
0.7,12,distal arthrogryposis,MYH8,0.758356484318139,ClinVar_2019
0.7,10,perrault syndrome,TWNK,0.7828447138072334,ClinVar_2019
0.7,13,familial hypercholesterolemias,PCSK9,0.7971449815981744,ClinVar_2019
0.7,11,glioma,IDH1,0.8272979828925152,ClinVar_2019
0.7,9,atrial fibrillation,KCNE2,0.8698274597858149,ClinVar_2019
0.7,20,neoplasm of lung,CYP2A6,0.8874256650691613,ClinVar_2019
0.7,21,retinitis pigmentosa,"PRCD, ROM1",0.902479747845346,ClinVar_2019
0.7,19,lung cancer,CYP2A6,0.9341322790201698,ClinVar_2019
0.7,7,"multiple epiphyseal dysplasia, dominant",MATN3,0.9353322717436562,ClinVar_2019
0.7,8,hereditary nephrotic syndrome,TRPC6,0.9785558922590417,ClinVar_2019
0.7,18,hypogonadotropic hypogonadism 7 with or without anosmia,DUSP6,0.9860285167435126,ClinVar_2019
0.7,6,familial partial lipodystrophy,LIPE,1.0,ClinVar_2019
0.75,1,age-related macular degeneration,"C3, APOE, RAX2",0.05573249685038146,ClinVar_2019
0.75,2,amyotrophic lateral sclerosis,"ANG, TARDBP, NEFH",0.06422375630594988,ClinVar_2019
0.75,5,atypical hemolytic uremic syndrome,"C3, CFHR4",0.13824808091003787,ClinVar_2019
0.75,4,hemolytic-uremic syndrome,"C3, CFHR4",0.17281010113754733,ClinVar_2019
0.75,6,romano-ward syndrome,"KCNJ5, KCNE2",0.173581942974375,ClinVar_2019
0.75,3,brugada syndrome,"CACNB2, KCNE3",0.18046122716840088,ClinVar_2019
0.75,7,"human immunodeficiency virus type 1, susceptibility to","KIR3DL1, TLR3",0.241104476509882,ClinVar_2019
0.75,26,nemaline myopathy,KBTBD13,0.5695329614768139,ClinVar_2019
0.75,19,familial erythrocytosis,JAK2,0.5906475521234155,ClinVar_2019
0.75,22,distal arthrogryposis,MYH8,0.5920247808140754,ClinVar_2019
0.75,25,mitochondrial dna deletion syndromes,TWNK,0.5923142799358865,ClinVar_2019
0.75,24,hyperlipoproteinemia,APOE,0.6169940415998817,ClinVar_2019
0.75,21,idiopathic generalized epilepsy,EFHC1,0.6202164370433171,ClinVar_2019
0.75,18,"pure gonadal dysgenesis 46,xy",MAP3K1,0.6234613050191607,ClinVar_2019
0.75,10,hereditary hearing loss and deafness,"GJB3, CLDN14, COL4A3, TWNK, PDZD7",0.6266874996271757,ClinVar_2019
0.75,29,"nonsyndromic hearing loss and deafness, autosomal recessive","CLDN14, GJB3",0.6337842570774926,ClinVar_2019
0.75,23,familial hypercholesterolemias,PCSK9,0.6438198694955287,ClinVar_2019
0.75,20,glioma,IDH1,0.6512272588954829,ClinVar_2019
0.75,28,hermansky-pudlak syndrome,HPS6,0.6542314399013766,ClinVar_2019
0.75,17,perrault syndrome,TWNK,0.6601354994320525,ClinVar_2019
0.8,2,brugada syndrome,"CACNB2, KCNE3, CACNA1C",0.017909233790062293,ClinVar_2019
0.8,1,amyotrophic lateral sclerosis,"ANG, TARDBP, NEFH, OPTN",0.021169042869495253,ClinVar_2019
0.8,3,age-related macular degeneration,"C3, APOE, RAX2",0.057553385755060076,ClinVar_2019
0.8,4,hereditary hearing loss and deafness,"SMPX, GJB3, CLDN14, COL4A3, TWNK, MYH14, SOX10, PDZD7, POU3F4",0.0639491506603313,ClinVar_2019
0.8,7,familial erythrocytosis,"JAK2, EPOR",0.09019620435608873,ClinVar_2019
0.8,8,primary familial hypertrophic cardiomyopathy,"JPH2, PLN, MYH6",0.10479203550128156,ClinVar_2019
0.8,6,perrault syndrome,"TWNK, ERAL1",0.10522890508210352,ClinVar_2019
0.8,5,diamond-blackfan anemia,"RPS26, RPL5, RPL11",0.109192469775791,ClinVar_2019
0.8,13,familial cancer of breast,"RAD51, RAD54L, PPM1D",0.11567952685884765,ClinVar_2019
0.8,12,neoplasm of the breast,"RAD51, RAD54L, PPM1D",0.1253194874304183,ClinVar_2019
0.8,9,cardiomyopathy,"JPH2, PLN, ANKRD1, MYH6",0.1318094774052159,ClinVar_2019
0.8,11,hemolytic-uremic syndrome,"C3, CFHR4",0.13356787981560705,ClinVar_2019
0.8,15,essential hypertension,"PTGIS, AGTR1",0.1466077489721164,ClinVar_2019
0.8,10,atypical hemolytic uremic syndrome,"C3, CFHR4",0.14692466779716776,ClinVar_2019
0.8,14,romano-ward syndrome,"KCNJ5, KCNE2",0.1570797310415533,ClinVar_2019
0.8,16,primary dilated cardiomyopathy,"PLN, ANKRD1, MYH6",0.17756631999958883,ClinVar_2019
0.8,18,congenital disorder of glycosylation,"TUSC3, DOLK, MPDU1",0.19809624893678596,ClinVar_2019
0.8,17,"human immunodeficiency virus type 1, susceptibility to","KIR3DL1, TLR3",0.20756838649553497,ClinVar_2019
0.8,19,nonsyndromic hearing loss and deafness,"CLDN14, GJB3, MYH14, POU3F4",0.24750558423948896,ClinVar_2019
0.8,20,acute myeloid leukemia,"DNMT3A, JAK2",0.34659046432383833,ClinVar_2019
0.85,3,nonsyndromic hearing loss and deafness,"DIAPH1, GIPC3, CLDN14, GJB3, MYH14, DCDC2, ATP2B2, COCH, ACTG1, POU3F4",0.0003972753492787169,ClinVar_2019
0.85,1,hereditary hearing loss and deafness,"SMPX, TWNK, DCDC2, ATP2B2, SOX10, COCH, ACTG1, POU3F4, DIAPH1, GIPC3, GJB3, CLDN14, COL4A3, SDHAF1, MYH14, PDZD7",0.0004708572958966973,ClinVar_2019
0.85,2,anophthalmia-microphthalmia syndrome,"SOX2, PORCN, SIX6, PAX6, OTX2, PITX3",0.0005823769385643201,ClinVar_2019
0.85,4,cardiomyopathy,"JPH2, PLN, TMEM43, ANKRD1, NEXN, LDB3, PSEN1, MYH6",0.0006391025110473735,ClinVar_2019
0.85,5,primary dilated cardiomyopathy,"PLN, ANKRD1, NEXN, LDB3, PSEN1, MYH6",0.004461277243292768,ClinVar_2019
0.85,6,autosomal dominant non-syndromic sensorineural deafness type dfna,"DIAPH1, GJB3, MYH14, COCH, ACTG1",0.007513671796568386,ClinVar_2019
0.85,7,idiopathic generalized epilepsy,"EFHC1, CLCN2, CACNA1H",0.01080043787155985,ClinVar_2019
0.85,9,amyotrophic lateral sclerosis,"ANG, TARDBP, NEFH, OPTN",0.011181471107798465,ClinVar_2019
0.85,10,brugada syndrome,"CACNB2, KCNE3, CACNA1C",0.011886534615426946,ClinVar_2019
0.85,8,charcot-marie-tooth disease,"BSCL2, TRPV4, HSPB1, SBF1, LITAF, MORC2",0.012013629959654869,ClinVar_2019
0.85,13,hemolytic-uremic syndrome,"C3, CFHR4, CFI",0.013477450412992382,ClinVar_2019
0.85,11,diamond-blackfan anemia,"RPS26, RPL5, RPS19, RPL11",0.014356592715649381,ClinVar_2019
0.85,12,atypical hemolytic uremic syndrome,"C3, CFHR4, CFI",0.014600571280741747,ClinVar_2019
0.85,14,primary familial hypertrophic cardiomyopathy,"JPH2, PLN, NEXN, MYH6",0.0201390451860733,ClinVar_2019
0.85,15,age-related macular degeneration,"C3, APOE, RAX2",0.03708973971080545,ClinVar_2019
0.85,17,atrial septal defect,"TBX20, MYH6",0.0558189557085239,ClinVar_2019
0.85,16,familial dilated cardiomyopathy,"PLN, NEXN, LDB3, MYH6",0.05697266892877806,ClinVar_2019
0.85,22,hypogonadism with anosmia,"FGF8, ANOS1",0.06370011579715178,ClinVar_2019
0.85,21,familial erythrocytosis,"JAK2, EPOR",0.06673345464463519,ClinVar_2019
0.85,18,"nonsyndromic hearing loss and deafness, autosomal recessive","GIPC3, CLDN14, GJB3, DCDC2, ATP2B2",0.06734648805397452,ClinVar_2019
0.9,1,hereditary hearing loss and deafness,"GPSM2, PRPS1, SMPX, PTPRQ, COCH, ACTG1, DGUOK, MYH14, PDZD7, PDHX, MGME1, EDN3, EYA1, ESRRB, TWNK, DCDC2, ATP2B2, SDHD, SOX10, GRHL2, POU3F4, POU4F3, DIAPH1, PEX7, LRTOMT, GIPC3, GJB3, CLDN14, PEX3, PEX6, COL4A3, SDHAF1, COL4A5, COL9A2",3.121970657002604e-13,ClinVar_2019
0.9,2,cardiomyopathy,"RYR2, CAV3, TNNC1, NEXN, LDB3, ABCC9, PSEN1, JPH2, PLN, ACTC1, TMEM43, MYL2, ANKRD1, TCAP, CRYAB, MYH6, VCL",9.115887458743094e-11,ClinVar_2019
0.9,4,primary familial hypertrophic cardiomyopathy,"JPH2, ACTC1, PLN, CAV3, TNNC1, MYL2, NEXN, TCAP, MYH6, VCL",1.2728457670564387e-07,ClinVar_2019
0.9,3,primary dilated cardiomyopathy,"PLN, ACTC1, TNNC1, ANKRD1, NEXN, TCAP, LDB3, ABCC9, PSEN1, CRYAB, MYH6, VCL",1.4418614433509617e-07,ClinVar_2019
0.9,5,charcot-marie-tooth disease,"PRPS1, DYNC1H1, HSPB1, LITAF, BSCL2, GJB1, INF2, MPZ, TRPV4, PRX, SBF1, MORC2, RAB7A",2.2404814265656272e-07,ClinVar_2019
0.9,6,nonsyndromic hearing loss and deafness,"GPSM2, PTPRQ, ESRRB, DCDC2, ATP2B2, GRHL2, COCH, ACTG1, POU3F4, POU4F3, DIAPH1, LRTOMT, GIPC3, CLDN14, GJB3, MYH14",3.2001794300476724e-07,ClinVar_2019
0.9,7,familial dilated cardiomyopathy,"PLN, ACTC1, TNNC1, NEXN, TCAP, LDB3, ABCC9, CRYAB, MYH6, VCL",2.555618904867119e-06,ClinVar_2019
0.9,8,anophthalmia-microphthalmia syndrome,"SOX2, PORCN, SIX6, SIX3, PAX6, OTX2, PITX3",0.00019773134711391368,ClinVar_2019
0.9,9,de lange syndrome,"NIPBL, RAD21, HDAC8, SMC3",0.00021151768740091238,ClinVar_2019
0.9,10,autosomal dominant non-syndromic sensorineural deafness type dfna,"DIAPH1, GJB3, MYH14, GRHL2, COCH, ACTG1, POU4F3",0.0005717247156571381,ClinVar_2019
0.9,11,"charcot-marie-tooth disease, type 2","BSCL2, DYNC1H1, MPZ, TRPV4, HSPB1, RAB7A",0.0009187820020131032,ClinVar_2019
0.9,12,distal arthrogryposis,"MYBPC1, MYH3, TPM2, MYH8",0.0010437649899747413,ClinVar_2019
0.9,16,nemaline myopathy,"KBTBD13, TPM3, TPM2, KLHL40",0.0015179842602764814,ClinVar_2019
0.9,15,brugada syndrome,"CACNB2, KCNE3, CACNA1C, SCN1B",0.0016191832109615802,ClinVar_2019
0.9,14,retinitis pigmentosa,"CERKL, RDH12, RBP3, ARL6, PRPH2, PRCD, ROM1, CNGA1, PRPF31, BEST1, RPGR",0.0016860159484455297,ClinVar_2019
0.9,13,"nonsyndromic hearing loss and deafness, autosomal recessive","GPSM2, LRTOMT, GIPC3, PTPRQ, CLDN14, GJB3, ESRRB, DCDC2, ATP2B2",0.0017336375736018968,ClinVar_2019
0.9,18,hemolytic-uremic syndrome,"C3, CFHR4, CFI, CD46",0.0023549289083585716,ClinVar_2019
0.9,17,atypical hemolytic uremic syndrome,"C3, CFHR4, CFI, CD46",0.002493454138262017,ClinVar_2019
0.9,20,"multiple epiphyseal dysplasia, dominant","COL9A3, COL9A2, MATN3",0.0048431579080262,ClinVar_2019
0.9,19,atrial septal defect,"ACTC1, TBX20, MYH6",0.005098060955817053,ClinVar_2019
0.95,1,hereditary hearing loss and deafness,"GPSM2, PTPRQ, ACTG1, MPV17, ATPAF2, PDHX, EDN3, TWNK, PAX3, MITF, PEX2, MYO7A, SDHD, BCS1L, SOX10, POU3F4, PEX7, BTD, COL2A1, LRTOMT, CLDN14, PEX3, KCNQ1, PEX6, COL4A3, MYO3A, SDHAF1, COL4A5, KCNQ4, SCN4A, DLD, CLRN1, PRPS1, SMPX, PEX11B, COL11A2, COCH, TMEM70, DGUOK, LOXHD1, CDH23, MYH14, OTOF, PDZD7, MGME1, SURF1, PDHA1, PEX19, EYA1, PET100, WFS1, ESRRB, DCDC2, ATP2B2, GRHL2, PEX13, USH2A, POU4F3, DIAPH1, GJB2, GIPC3, GJB3, STRC, MYO15A, COL9A2, NF2, SLC26A4, COX20",1.9671578856244205e-31,ClinVar_2019
0.95,2,cardiomyopathy,"RYR2, PSEN2, NEXN, LDB3, PSEN1, TTN, CSRP3, JPH2, PLN, TMEM43, BAG3, LMNA, ANKRD1, SCN5A, DSP, MYBPC3, CAV3, ACTN2, TNNC1, TPM1, ABCC9, ACTC1, DES, MYL2, TNNT2, PKP2, RBM20, TCAP, DSG2, CRYAB, DSC2, MYH6, VCL",4.878160196510065e-25,ClinVar_2019
0.95,3,primary dilated cardiomyopathy,"PSEN2, NEXN, LDB3, PSEN1, TTN, CSRP3, PLN, BAG3, LMNA, ANKRD1, SCN5A, MYBPC3, ACTN2, TNNC1, TPM1, ABCC9, ACTC1, DES, TNNT2, RBM20, TCAP, DSG2, CRYAB, MYH6, VCL",3.826294048271215e-20,ClinVar_2019
0.95,4,familial dilated cardiomyopathy,"ACTN2, TNNC1, TPM1, PSEN2, NEXN, LDB3, ABCC9, TTN, CSRP3, PLN, ACTC1, DES, BAG3, TNNT2, LMNA, RBM20, TCAP, DSG2, SCN5A, CRYAB, MYH6, VCL",9.630053928630414e-18,ClinVar_2019
0.95,6,nonsyndromic hearing loss and deafness,"GPSM2, PTPRQ, COL11A2, COCH, ACTG1, LOXHD1, CDH23, MYH14, OTOF, WFS1, ESRRB, DCDC2, ATP2B2, MYO7A, GRHL2, POU3F4, POU4F3, DIAPH1, GJB2, LRTOMT, GIPC3, CLDN14, GJB3, MYO15A, STRC, MYO3A, KCNQ4, SLC26A4",8.252694963341947e-13,ClinVar_2019
0.95,5,primary familial hypertrophic cardiomyopathy,"MYBPC3, CAV3, ACTN2, TNNC1, TPM1, NEXN, TTN, CSRP3, JPH2, ACTC1, PLN, MYL2, TNNT2, TCAP, MYH6, VCL",8.734458756195634e-13,ClinVar_2019
0.95,7,congenital disorder of glycosylation,"DPAGT1, ALG8, ALG9, COG7, ALG6, TUSC3, COG5, ALG2, ALG3, COG1, ALG12, DOLK, MOGS, MAGT1, DDOST, TMEM165, MGAT2, PGM1, MPDU1",2.304383548176601e-11,ClinVar_2019
0.95,8,rasopathy,"MAP2K1, NRAS, RIT1, SPRED1, NF1, BRAF, PTPN11, KRAS, CBL, RAF1, SOS1, HRAS",3.3859189797386217e-11,ClinVar_2019
0.95,9,charcot-marie-tooth disease,"PRPS1, DYNC1H1, LRSAM1, EGR2, HSPB8, IGHMBP2, HSPB1, LITAF, BSCL2, GJB1, INF2, MPZ, TRPV4, PRX, PMP22, MFN2, NEFL, SBF1, MORC2, RAB7A",8.332585185343189e-11,ClinVar_2019
0.95,10,retinitis pigmentosa,"CERKL, CRB1, ARL6, PRCD, ROM1, ABCA4, TULP1, NR2E3, USH2A, BEST1, RPGR, DHDDS, FAM161A, RDH12, RBP3, RP2, PRPH2, MAK, PRPF3, CNGA1, PDE6B, PRPF31, PDE6A, CLRN1",4.149005419514718e-09,ClinVar_2019
0.95,11,noonan syndrome,"MAP2K1, NRAS, RIT1, BRAF, KRAS, PTPN11, RAF1, SOS1",1.1798135479724259e-08,ClinVar_2019
0.95,12,"nonsyndromic hearing loss and deafness, autosomal recessive","GPSM2, PTPRQ, COL11A2, ESRRB, DCDC2, ATP2B2, MYO7A, LOXHD1, GJB2, LRTOMT, GIPC3, CLDN14, GJB3, MYO15A, STRC, MYO3A, CDH23, OTOF, SLC26A4",1.388686887452135e-08,ClinVar_2019
0.95,13,limb-girdle muscular dystrophy,"FKRP, CAV3, TTN, DES, DNAJB6, SGCA, SGCB, MYOT, CAPN3, TCAP, TNPO3, MYH6, PLEC",4.288947790549356e-08,ClinVar_2019
0.95,14,carcinoma of colon,"MLH1, MLH3, MSH6, FLCN, NRAS, APC, PIK3CA, EPCAM, EP300, PMS2, CTNNB1, TP53, MUTYH, BMPR1A",6.021187382646777e-08,ClinVar_2019
0.95,16,neoplasm of the breast,"BARD1, PTEN, BRCA1, BRCA2, PPM1D, PALB2, RAD51D, RAD51, PIK3CA, CDH1, RAD54L, KRAS, TP53",1.1724201149504892e-07,ClinVar_2019
0.95,17,"charcot-marie-tooth disease, type 2","BSCL2, DYNC1H1, LRSAM1, HSPB8, MPZ, TRPV4, IGHMBP2, HSPB1, MFN2, NEFL, RAB7A",1.2338283436113937e-07,ClinVar_2019
0.95,15,familial cancer of breast,"BARD1, PTEN, BRCA1, BRCA2, PPM1D, PALB2, RAD51D, RAD51, PIK3CA, CDH1, RAD54L, KRAS, TP53",1.2505814559471886e-07,ClinVar_2019
0.95,18,autosomal dominant non-syndromic sensorineural deafness type dfna,"DIAPH1, GJB2, WFS1, GJB3, COL11A2, MYH14, KCNQ4, MYO7A, GRHL2, COCH, ACTG1, POU4F3",4.0676201079861857e-07,ClinVar_2019
0.95,19,anophthalmia-microphthalmia syndrome,"TFAP2A, BMP4, SOX2, PORCN, SIX6, SIX3, HESX1, NHS, PAX6, OTX2, PITX3",4.5008326600543203e-07,ClinVar_2019
0.95,20,disorder of fatty acid metabolism,"HADHB, ACADVL, CPT1A, SLC22A5, CPT2, ETFDH, ETFA, ACADM",8.79009883763832e-07,ClinVar_2019
1.0,1,hereditary hearing loss and deafness,"ESPN, CDC14A, ACTG1, PEX26, EDNRB, MPV17, TECTA, PDHX, MITF, MYO7A, SDHD, BCS1L, SDHA, SOX10, POU3F4, BTD, COL4A4, KCNQ1, COL4A3, COL4A5, KCNQ4, KCNE1, COX15, PEX11B, PCDH15, DGUOK, LOXHD1, OTOA, MYO6, CDH23, MYH14, OTOF, PDZD7, GRXCR1, SURF1, PDHA1, WFS1, ESRRB, DCDC2, DIAPH1, GJB2, TMIE, GIPC3, GJB3, STRC, COL9A1, COL9A2, NF2, SLC26A4, FBXL4, COX20, SLC26A5, GPSM2, FASTKD2, PTPRQ, TRIOBP, DLAT, ATPAF2, TMC1, ADGRV1, EDN3, TWNK, PAX3, PEX2, PEX1, PEX7, COL2A1, LRTOMT, RRM2B, CLDN14, PEX3, PEX6, MYO3A, PEX5, SDHAF1, MYH9, SCN4A, DLD, CLRN1, PRPS1, SMPX, COL11A1, TMPRSS3, COL11A2, USH1C, PDHB, COCH, TMEM70, MARVELD2, MGME1, PEX19, EYA1, PET100, EYA4, LHFPL5, ATP2B2, PEX10, GRHL2, PEX13, USH2A, LRPPRC, POU4F3, PC, USH1G, MYO15A, P2RX2",4.277270130049523e-55,ClinVar_2019
1.0,2,cardiomyopathy,"RYR2, LAMA4, PSEN2, NEXN, PRKAG2, LDB3, PSEN1, TAZ, TTN, CSRP3, JPH2, PLN, SGCD, TMEM43, BAG3, LMNA, ANKRD1, TNNI3, SCN5A, FKTN, TMPO, DSP, MYBPC3, CAV3, JUP, ACTN2, TGFB3, TNNC1, EYA4, TPM1, ABCC9, SDHA, ACTC1, DES, MYL2, TNNT2, MYL3, PKP2, RBM20, TCAP, DSG2, CRYAB, DSC2, MYH6, VCL, MYH7",1.7918816624307877e-39,ClinVar_2019
1.0,3,primary dilated cardiomyopathy,"LAMA4, PSEN2, NEXN, LDB3, PSEN1, TAZ, TTN, CSRP3, PLN, SGCD, BAG3, LMNA, ANKRD1, TNNI3, SCN5A, FKTN, TMPO, MYBPC3, ACTN2, TNNC1, EYA4, TPM1, ABCC9, SDHA, ACTC1, DES, TNNT2, RBM20, TCAP, DSG2, CRYAB, MYH6, VCL, MYH7",3.5435733469510526e-31,ClinVar_2019
1.0,4,familial dilated cardiomyopathy,"LAMA4, PSEN2, NEXN, LDB3, TAZ, TTN, CSRP3, PLN, SGCD, BAG3, LMNA, TNNI3, SCN5A, FKTN, ACTN2, TNNC1, EYA4, TPM1, ABCC9, SDHA, ACTC1, DES, TNNT2, RBM20, TCAP, DSG2, CRYAB, MYH6, VCL, MYH7",1.6868861357339004e-27,ClinVar_2019
1.0,5,nonsyndromic hearing loss and deafness,"GPSM2, PTPRQ, TMPRSS3, COL11A2, PCDH15, USH1C, ESPN, CDC14A, TRIOBP, COCH, ACTG1, LOXHD1, OTOA, MARVELD2, MYO6, CDH23, MYH14, OTOF, TECTA, TMC1, GRXCR1, WFS1, ESRRB, EYA4, LHFPL5, DCDC2, ATP2B2, MYO7A, GRHL2, POU3F4, POU4F3, DIAPH1, GJB2, TMIE, LRTOMT, GIPC3, CLDN14, GJB3, MYO15A, P2RX2, STRC, MYO3A, KCNQ4, MYH9, SLC26A4, SLC26A5",1.1009399859473326e-24,ClinVar_2019
1.0,6,congenital disorder of glycosylation,"DPAGT1, TUSC3, MPI, NGLY1, MAGT1, TMEM165, MGAT2, PGM1, MPDU1, ALG8, COG8, ALG9, COG7, ALG6, COG6, COG5, COG4, PMM2, SLC35C1, SRD5A3, ALG2, ALG13, ALG3, COG1, ALG12, DOLK, MOGS, ALG1, DDOST, DPM1, RFT1",1.4720331386366267e-22,ClinVar_2019
